"","X","wedge","Mb","iter","aMRS","amMOS","amMOS_sz","apMOS","apMOS_sz","hmean_m","hmean_m_sz","hmean_p","hmean_p_sz","lnorm_m","lnorm_m_sz","lnorm_p","lnorm_p_sz","gamma_m","gamma_m_sz","gamma_p","gamma_p_sz","weibull_m","weibull_m_sz","weibull_p","weibull_p_sz","n_zeros","n_singles","singles_v_mean","zeros_v_mean","n_points","n_detected","percent_det","percent_singles","ratio_zeros"
"118",8,3,5,3,0.269424514158269,0.399872161876818,0.461201165689119,0.294388810479896,0.389884503982195,0.258339483407098,0.240873135735853,0.134515675609539,0.175350806886484,0.256397289312539,0.244073350988793,0.130614181789813,0.174817053952679,0.23835051662651,0.198002616058172,0.0769451825244541,0.11364384870825,0.228925614980164,0.19329751687036,0.0909715941581829,0.129384491230712,0.357860752827239,1.00184730858705,0.556888767764864,0.382893547919633,4876,92,1.88679245283019,1.08896446585549,0.00388979079160042
"119",9,3,5,4,0.267662300838216,0.422075814965662,0.446202862402747,0.234978546466782,0.372358404164162,0.303290890712262,0.239491146247194,0.12265543357301,0.176199817801553,0.305153957825878,0.241233900239175,0.12096217215848,0.175848547284372,0.297891993924757,0.196037715555852,0.0925817836440619,0.121893783022778,0.29175799659964,0.18813345988732,0.0917731995086535,0.130416222592201,0.642947178602741,0.900820260846347,0.410379514357645,0.466937087202193,4894,74,1.51205557825909,1.21732467681939,0.00868847538652353
"120",10,3,5,5,0.268302596068205,0.395343047725103,0.432107142040856,0.236386719125206,0.36395867571964,0.273358906333157,0.238122432675912,0.127528658669199,0.180355201917081,0.27475475709453,0.245370230772148,0.129984450680989,0.185656673928275,0.265347820358678,0.2147577640313,0.113837635715271,0.15024009700174,0.259405943088205,0.204473706174888,0.113701737057932,0.151270609000447,0.513875528758495,1.25884987548974,0.418969946404345,0.44782796100069,4587,69,1.50425114453891,1.82442010940542,0.00744747143128254
"121",11,3,10,1,0.310605419849583,0.489547842500705,0.512258817422059,0.324165680269376,0.444233138300482,0.316725931721817,0.260330937724476,0.139885431122427,0.196323166366119,0.322679229265291,0.260399463700615,0.143063073630998,0.200438860718022,0.309471911926086,0.199964740206753,0.093146140464878,0.133824161500804,0.300408152077234,0.200240804105891,0.107429639501913,0.150304069057243,0.585880599543084,1.40672593775397,0.614117560811242,0.437811628047878,4440,83,1.86936936936937,1.69485052741442,0.00705880240413354
"122",12,3,10,2,0.30870984322291,0.461438005737358,0.508001083327129,0.294299854925106,0.4148618694149,0.276507485940892,0.288431456691725,0.133809080656379,0.18901306305991,0.265085851239963,0.283978418099782,0.133957972446954,0.192011792346812,0.2105373231847,0.234398748918563,0.0884653361063812,0.134559888016209,0.191477761353932,0.221654042746332,0.0989378469857378,0.146914494100753,0.47038883185484,1.24792527696337,0.562151792142802,0.481437376802528,5347,93,1.73929306152983,1.34185513651975,0.00505794442854667
"123",13,3,10,3,0.306797712966219,0.408311542360109,0.514320460000065,0.265107067090568,0.423612483700698,0.277176668743435,0.256486936893556,0.152395045204416,0.200323026717138,0.272186307353806,0.255421907775213,0.15163438968308,0.197573122797761,0.251590198555593,0.182558739892857,0.129640649052856,0.127168738602261,0.232480660845324,0.185328163052274,0.122718781205051,0.139258437333056,0.561075439763546,1.28925782603544,0.66907450736534,0.438656622621675,4440,91,2.04954954954955,1.41676684179719,0.00616566417322578
"124",14,3,10,4,0.310065345843633,0.412028685660443,0.47861643379393,0.301497616585438,0.415024870140596,0.304340891802223,0.293524267636619,0.157108454428482,0.220085451404348,0.29801983083189,0.291986546460138,0.154706032604007,0.22057172567508,0.278163121040245,0.258448700154666,0.116515194160656,0.17865827454275,0.243795986346181,0.238247278525818,0.115643880902702,0.174803377659064,0.437660329015856,1.15497824546419,0.489366312613288,0.482067835354989,4373,64,1.46352618339812,1.8046535085378,0.00683844264087275
"125",15,3,10,5,0.308509292406973,0.497438134923559,0.58303880968535,0.329924253968649,0.484608484267424,0.313511919151881,0.316307356180105,0.177973701773506,0.240345779475805,0.310382078668773,0.307395069589307,0.175022325578682,0.235108122313549,0.270281504523879,0.216601575650778,0.128881762506299,0.148532034602216,0.238569869919135,0.207288444162519,0.122450265758309,0.156727604761463,0.488405766277197,1.4379994463622,0.551726639251475,0.627154616074698,4929,95,1.92736863461148,1.51368362774968,0.00514111332923365
"126",16,3,15,1,0.331692993458897,0.405771397639265,0.501982786082713,0.302694268074459,0.429961843750437,0.230075084452527,0.268435323479474,0.141448436150021,0.200039632619186,0.226700998589053,0.268691546177437,0.147417019123593,0.2069548473353,0.191345906540781,0.221127752803576,0.115492515148521,0.15687191175845,0.18474594229677,0.216522176516078,0.12057282053274,0.164797031408491,0.576652483597526,1.6474576019798,0.538332510879467,0.492643385308619,5099,96,1.88272210237301,1.71610166872896,0.0060067967041409
"127",17,3,15,2,0.332386176664327,0.453084516306589,0.565356350357844,0.311275087360013,0.484035083190776,0.22544124424832,0.309882814938986,0.173182222147687,0.247770344544551,0.226342854261898,0.311912389969794,0.173507538791314,0.249294421586141,0.173995676807127,0.260579716808011,0.147314228684667,0.196064770801897,0.178169015907662,0.248633210274264,0.141458838569453,0.194585878454704,0.639531197260801,1.00270849557236,0.675969106765497,0.527464876891559,4372,77,1.7612076852699,1.30221882541865,0.00830559996442599
"128",18,3,15,3,0.333850125766834,0.415959614642605,0.59596501747523,0.262130753128595,0.473319235917627,0.307837495065144,0.25867794752043,0.154576947945529,0.200614014714212,0.303244151993767,0.268986552396492,0.156959898240527,0.202089477182714,0.287970855102391,0.16107867029127,0.14092463759261,0.10283430728185,0.262202692334888,0.185267111987014,0.13295634760452,0.134575463982785,0.55524018978957,1.45815295241815,0.733086412006913,0.532276590017792,5429,100,1.84195984527537,1.45815295241815,0.0055524018978957
"129",19,3,15,4,0.334517205401872,0.405196034326998,0.514836546043598,0.290329838335481,0.434671517393997,0.331934627955942,0.272461643972531,0.15583506162468,0.210249295380435,0.329542558013197,0.275058430838732,0.153647915497807,0.209082635515823,0.322197162466212,0.224056949776773,0.116802932797579,0.14867085521132,0.295968930834756,0.217547179658289,0.1122734670347,0.156177608511864,0.549602126473275,1.43158301465168,0.501839325018432,0.540794556655311,5046,81,1.60523186682521,1.76738643784158,0.00678521143794167
"130",20,3,15,5,0.337618537666277,0.354653165179644,0.58385549396658,0.314773196441205,0.495931926887224,0.265710629568651,0.350325743648983,0.166545428220278,0.248894944470596,0.257630574515818,0.348059053129221,0.168532316559517,0.254037936715937,0.232086222350395,0.301386657362147,0.136303250016055,0.200394855758841,0.188852484142848,0.277406494142487,0.132284402188503,0.200417816218825,0.66842461767311,1.39576795106857,0.674107159555769,0.574483176069405,5103,92,1.80286106212032,1.51713907724845,0.00726548497470772
"131",21,3,20,1,0.354454988628527,0.391017517811795,0.51397720234794,0.279417217322215,0.432476285865307,0.277138719569691,0.297945190518826,0.155117461566262,0.221113718634159,0.276246558906806,0.297531536920032,0.157605417647016,0.223991926615765,0.265117213240496,0.256916228040067,0.139343117660792,0.179779109447095,0.252206951926873,0.24111168979101,0.137132365552748,0.178729779003808,0.620171848874177,1.41768456271696,0.549532481591145,0.513500600778324,4914,89,1.81115181115181,1.59290400305276,0.00696822302105817
"132",22,3,20,2,0.354691639745432,0.364146839082772,0.631945707955097,0.32839912536188,0.527632603926047,0.226077793268615,0.319018905003514,0.140731319340601,0.214403483424712,0.230489704205208,0.309841271571359,0.142991280634881,0.217920679961571,0.215669671628474,0.199792434577561,0.0915041569243763,0.108383701031994,0.206402369754448,0.207834098064743,0.10755782549761,0.148426383330535,0.530325128896683,1.52454838703122,0.898729354310537,0.481873844660063,3966,95,2.39536056480081,1.60478777582234,0.00558236977785982
"133",23,3,20,3,0.354380304208,0.554420320803978,0.649707914475698,0.337250000750995,0.533312957902012,0.463762580961955,0.355956958746818,0.191335404110372,0.2621392856439,0.465143864581147,0.354129486481724,0.197260956319511,0.263974097808562,0.461740267997949,0.281721474424059,0.178287173490233,0.190949075855468,0.441742642316195,0.265943148177456,0.17259550419247,0.194234033297142,0.567301032464182,1.6480733581358,0.733968249220445,0.601001810938468,4878,96,1.9680196801968,1.71674308139146,0.00590938575483523
"134",24,3,20,4,0.356037327718329,0.504211141426155,0.568560784114416,0.272512710933019,0.461738198368263,0.242540573276615,0.288532728338335,0.146174885640113,0.213317786333179,0.233107582890886,0.28455461510213,0.142537855997321,0.208918027180692,0.139406942635112,0.214072524104628,0.109897890819141,0.13541797410122,0.157117516737954,0.217827288257812,0.108039163080895,0.153146874177058,0.500842602804764,1.29017562335947,0.47825816904312,0.653495037595932,5059,80,1.58134018580747,1.61271952919934,0.00626053253505955
"135",25,3,20,5,0.35167296154521,0.368531774892019,0.547205996389111,0.295961412409174,0.450746411461662,0.280070904319552,0.334708130554052,0.171161716609512,0.238927776039385,0.285432314599235,0.333726347519182,0.172585120699983,0.240728241411058,0.284640620107216,0.297718929208646,0.152073825741633,0.197575459175305,0.283859704968589,0.275860801421893,0.144251865147208,0.193090200259569,0.525963545873743,1.95156073744489,0.622533707246382,0.516991176492824,5674,110,1.93866760662672,1.7741461249499,0.00478148678067039
"136",26,3,25,1,0.369092299141046,0.32190378794041,0.542843029664728,0.267381368182346,0.440198981527736,0.21161255703231,0.29716903252414,0.137102061272191,0.200557146696619,0.21715015550451,0.292936764972144,0.13658644695552,0.19987599325901,0.206502077409507,0.236636110427547,0.104139163520167,0.132459226539882,0.191333410773439,0.22895086155766,0.104002576718736,0.148563378210997,0.528429974782779,1.53036304056151,0.573179647413054,0.58126585284804,5098,105,2.05963122793252,1.45748861005858,0.00503266642650266
"137",27,3,25,2,0.369724471735073,0.499766970900847,0.578723562628925,0.341972326528966,0.495685719207063,0.33569008830186,0.348262127441331,0.209711830012262,0.280876639710208,0.330318280450062,0.349952715942679,0.209204254446437,0.281441573711402,0.3041182638024,0.313436483337954,0.187312414566203,0.241564370315146,0.280241284928315,0.293916239514692,0.174197577527968,0.229940198530642,0.6853029328676,2.2517109187702,0.596930313501148,0.572799206225406,4633,107,2.30951867040794,2.10440272782262,0.00640470030717383
"138",28,3,25,3,0.367509039381281,0.333798478106563,0.52910628962456,0.35109781592706,0.475840283058029,0.275917706294234,0.301257459430349,0.173618338726776,0.238409722105072,0.275119271768634,0.30187629505343,0.170579946470188,0.23885503179968,0.271108173083645,0.256620781041193,0.111486934770527,0.179539165279219,0.255313763243869,0.240797853221848,0.116641078860491,0.181243876138561,0.574586160878887,1.52398016869726,0.591736037596369,0.516849779033582,4729,85,1.79742017339818,1.79291784552619,0.00675983718681044
"139",29,3,25,4,0.366755973191831,0.345803010691169,0.647857675024846,0.355119161219871,0.547472939840397,0.275090142868677,0.360070468467782,0.18465484750129,0.262162427245202,0.272774167295661,0.364696451502965,0.183476477055037,0.265622255201154,0.264951637276693,0.312586713573348,0.142949546143135,0.200968249803409,0.241531462692988,0.298650216339903,0.141778907230697,0.210095459560335,0.485395967470654,1.28154585464458,0.806958207082882,0.593809784567689,5144,86,1.67185069984448,1.49016959842393,0.00564413915663551
"140",30,3,25,5,0.373181367181746,0.357681015149663,0.575485408017734,0.306329724733078,0.48591623525058,0.274501544593523,0.307059499226001,0.158277919749207,0.227200666090394,0.272139200439789,0.304160215378185,0.156407148055855,0.225544288500068,0.263746197939228,0.233048851657978,0.112508062523943,0.146046624725808,0.247398955600179,0.224286263343288,0.111108971541932,0.160439459345814,0.698152216156026,1.52308905114398,0.655955186460807,0.557833896275729,5026,100,1.98965380023876,1.52308905114398,0.00698152216156026
"141",31,3,30,1,0.380445806761481,0.332004147479402,0.633655111217987,0.387835885488735,0.555045768281578,0.249695703861848,0.3756203081293,0.216535325788362,0.301238993746029,0.247620482622189,0.375702600774289,0.213212780028592,0.30133463153787,0.239654787196554,0.328080859255102,0.173972369633871,0.24826147365745,0.227315307684444,0.303698169665315,0.166221439725909,0.239514516720658,0.517295308905782,1.63377542755788,0.725249040819975,0.579453199546108,4422,75,1.69606512890095,2.17836723674384,0.00689727078541043
"142",32,3,30,2,0.380887301696941,0.484524274712,0.581981345044735,0.365880278665292,0.508007682185628,0.377937176381871,0.334694040735439,0.213686314190344,0.27521393893075,0.374473355962468,0.341759524407772,0.212640023182201,0.277677538090217,0.363538469819545,0.308235070155562,0.186777394845219,0.237514455145399,0.3386260203206,0.297561671744798,0.178812555023391,0.233583106277448,0.679136674569875,1.45339501101337,0.64846927926787,0.549823679069615,4919,97,1.97194551738158,1.49834537217873,0.00700140901618428
"143",33,3,30,3,0.382580213794928,0.421753779216017,0.642402868001213,0.344873023339217,0.532459590561031,0.235505164366765,0.292676462965802,0.131859682599018,0.196703401214272,0.223467144080256,0.302873697956026,0.133501666809336,0.206338044416062,0.171128413810824,0.218924794404707,0.0647679111280318,0.107326399464957,0.167595612785252,0.233456244400537,0.0960552054081632,0.153678093039116,0.581142861554286,1.44326770157424,0.659075034225029,0.667088681528609,5145,97,1.88532555879495,1.48790484698375,0.00599116352117821
"144",34,3,30,4,0.383591060386586,0.336272829657909,0.639574137870369,0.376139239805234,0.566233094651309,0.238563107358054,0.351815136114853,0.184818850600885,0.274101061811206,0.243820735957764,0.345805120544467,0.185253213743158,0.275184393130298,0.240004477837985,0.276488692526721,0.143388497706057,0.203220557563223,0.236155017070416,0.264859576828746,0.149142842882292,0.211475869509906,0.77371199820554,1.35322074373208,0.823335983950344,0.585284766437201,4166,84,2.01632261161786,1.61097707587152,0.00921085712149452
"145",35,3,30,5,0.384943997904947,0.553551115070417,0.622977214446333,0.381460604793217,0.544561131621604,0.420041183741532,0.329304238472854,0.198078542863207,0.265692715804835,0.419435544213593,0.329830827629723,0.195818389644181,0.264539208592345,0.409905521394972,0.261533710050118,0.150496057274428,0.190155623820319,0.394536912680231,0.253452479284414,0.149682865227512,0.19758991877328,0.717040107237024,1.47785016908392,0.77818700993811,0.541791720098204,4951,87,1.75722076348212,1.69867835526887,0.00824184031306924
"146",36,3,35,1,0.391930973652595,0.46287655535715,0.548909340845113,0.295863995181534,0.45962188702862,0.304434041053587,0.313845670271377,0.166400250804504,0.236603449237733,0.29363072747224,0.317533231170477,0.165414281387436,0.238264579639051,0.245000551145864,0.273868633119869,0.133825714472245,0.187370030931415,0.208069139721833,0.255569890121583,0.124068210638338,0.18493795654396,0.629295318748084,1.77852793277683,0.544296147197471,0.564714552979691,5242,94,1.79320869896986,1.89205099231578,0.00669463105051153
"147",37,3,35,2,0.391667713683032,0.576920161316137,0.586391865336546,0.350007149091449,0.494347550237676,0.247446982115367,0.348981221035078,0.174457115653486,0.255315038791219,0.269095105020084,0.358840804053392,0.188263193166447,0.272814363890935,0.223408114983421,0.332819286940387,0.169967748640357,0.244042533456034,0.245790764488149,0.321684039490249,0.174052571364949,0.24310897696597,0.589794221793395,1.813683829323,0.551993324937326,0.61867000949163,4843,102,2.10613256246128,1.77812140129706,0.00578229629209211
"148",38,3,35,3,0.393570243218001,0.497554503010456,0.644745282804609,0.422757767842577,0.565665495066681,0.233088984855975,0.332182337071383,0.16870893226735,0.243911031747157,0.217622224039116,0.321023618919604,0.154734918745361,0.235311419418901,0.102259969626879,0.228840924366911,0.0356387837756788,0.124473527062539,0.135193614008014,0.233398865393086,0.0943361260321779,0.164151725171425,0.563036419625373,1.50738729908522,0.814514615554453,0.551347424438067,4530,95,2.09713024282561,1.58672347272128,0.00592669915395129
"149",39,3,35,4,0.396839323454558,0.468316993501364,0.64649378373109,0.374217929439866,0.563271797521266,0.42164219802504,0.342971794749398,0.211901295448442,0.279863999249501,0.420984450790077,0.341725959604708,0.208624935494345,0.275822634522458,0.418986009226905,0.260824704470877,0.169983597194428,0.191490583314605,0.401956489925491,0.249859926106574,0.16002445043756,0.197506920773603,0.662626703041706,1.36072292963892,0.674801783899411,0.656093480955389,4539,81,1.78453403833444,1.67990485140607,0.0081805765807618
"150",40,3,35,5,0.393395387714095,0.529913549769353,0.629166112780707,0.359773775287673,0.539199303120293,0.351348072665789,0.35798164238593,0.201610748012501,0.280335666075207,0.348465291442317,0.355501989162917,0.201638065884293,0.279806034871098,0.320305219630473,0.297933330174641,0.168252243087541,0.2178308693483,0.292285080695099,0.280355704171246,0.158529895685834,0.214702620996906,0.63113280703062,1.22304206339313,0.688348152922572,0.608184436886751,4439,87,1.95990087857626,1.40579547516452,0.00725440008081172
"151",41,3,40,1,0.404281519014093,0.427649084071903,0.63934098690661,0.437317828859571,0.574739488027238,0.316947042182908,0.351873340527261,0.191909383997658,0.269662740004647,0.316057883340404,0.35234051621685,0.194714116457501,0.27616242245206,0.304360213612167,0.289952874476468,0.120677401300079,0.200972493745149,0.279774122882682,0.274753099235977,0.139625893957911,0.210622747019551,0.633050002855014,1.80586043237967,0.778293231853699,0.557780775130242,5044,94,1.86360031720856,1.92112811955284,0.0067345744984576
"152",42,3,40,2,0.402861542807982,0.433928258805132,0.669989819509474,0.37610324607865,0.574986174568428,0.267959223322299,0.371275914995279,0.209743986932082,0.294926427704242,0.28427879435151,0.373491643055235,0.217868682297576,0.300811211899407,0.285730153821584,0.316030522760402,0.193846136650929,0.241425303847913,0.310338410198101,0.30216046088923,0.183248668410527,0.237510146964805,0.629948119572025,1.81841497667751,0.732988288925944,0.646817767542286,4941,92,1.86197126087836,1.97653801812773,0.00684726216926114
"153",43,3,40,3,0.402094257708123,0.425089233910707,0.641019601486193,0.370799523209601,0.552986470763362,0.272444330874548,0.359253092278117,0.184262900420224,0.270317610410006,0.277298296342959,0.363983609423169,0.182846381469802,0.274562951683238,0.265587964110496,0.31512644853025,0.135995108396208,0.213783658311328,0.261919008405466,0.301043942943438,0.139921905221123,0.219667633796153,0.534278662852553,1.58198339333743,0.692678644189586,0.62524088418161,4080,83,2.0343137254902,1.90600408835835,0.00643709232352473
"154",44,3,40,4,0.406128892261726,0.374662895602334,0.659390056943608,0.398131626540863,0.58744917029927,0.328702646429661,0.383453661113494,0.239920849077571,0.325969278242632,0.326506921141667,0.391789370831188,0.24387024790369,0.332955885353506,0.322206236475313,0.34543275802728,0.223164597856539,0.286312330904971,0.298441030948943,0.31989700567245,0.210978195323813,0.270528652092031,0.697857268741518,1.4556370430307,0.709558437882252,0.643992351100744,4548,67,1.47317502198769,2.17259260153836,0.0104157801304704
"155",45,3,40,5,0.408497217732533,0.884767226295416,0.699855934038089,0.464343042206105,0.626851909016544,0.21614661714314,0.357270714170453,0.20641221351645,0.298637426780158,0.247075672617327,0.361150557362614,0.214041230517267,0.306642120177537,0.0967522689432201,0.288798620991379,0.158752017505424,0.234911553909494,0.239311893425539,0.288367488787553,0.173702383888231,0.243459670237696,0.676305090900125,1.52178770615473,0.697840476854467,0.690792358778411,4496,64,1.42348754448399,2.37779329086677,0.0105672670453145
"156",46,3,45,1,0.414781773805559,0.343879646900271,0.635739847331569,0.312855674013422,0.529014893169441,0.203640971845015,0.348607989429939,0.155740308964613,0.243799343924346,0.2026920722847,0.342786211396693,0.154653219651293,0.244898085668748,0.18344883581721,0.266915003128028,0.116757630642922,0.164074122468151,0.181514614586758,0.253677177083197,0.120057324741194,0.179508071922986,0.539523641083327,1.76192906436993,0.621448255788118,0.691098507878031,4932,88,1.78426601784266,2.00219211860219,0.00613095046685599
"157",47,3,45,2,0.411481691526529,0.517713025661648,0.659569304406033,0.375424970041525,0.559418919338125,0.27404282325922,0.362815209634286,0.203855117634539,0.283827434616597,0.262337612092777,0.359820920252642,0.201263198709514,0.282412821700876,0.193633873225564,0.281980112850121,0.158393600911793,0.205677090478984,0.195830509984405,0.264641619095757,0.151998044532292,0.205460581479413,0.592199707504465,1.70759917015758,0.76690839571614,0.58780790865224,4650,93,2,1.83612813995439,0.00636773879037059
"158",48,3,45,3,0.412741483766108,0.465019585100335,0.599685703657412,0.328531372975138,0.498428323522512,0.364546669960724,0.34118913485995,0.180947456464094,0.250055781273759,0.367390573371351,0.337797435869893,0.180635549969639,0.248699096765272,0.363486846056186,0.278806206629385,0.14797256549597,0.182785232389338,0.352546134185739,0.260057435558881,0.140203122546762,0.185130856849572,0.539974301800763,1.56107666661888,0.607720931160525,0.620420323294999,4844,90,1.8579686209744,1.73452962957653,0.00599971446445292
"159",49,3,45,4,0.413018591205127,0.542778746560935,0.737168270922368,0.38287592408117,0.621022870914439,0.315365016071287,0.379412822191334,0.191959393457676,0.283627315251067,0.295854405887755,0.369327291196904,0.183527575454339,0.2757756807233,0.212396625192797,0.270109387117944,0.125041181241387,0.170622366586637,0.199151205543305,0.273972049924739,0.132963601119238,0.198792955652386,0.638889051676278,1.70421646518476,0.769131884774216,0.742304145348554,4524,86,1.90097259062776,1.98164705254042,0.00742894246135207
"160",50,3,45,5,0.416185472553093,0.484147170542124,0.629645695454493,0.373250136596252,0.546712627559857,0.283199241428158,0.38640737166924,0.209593731459404,0.302072057914271,0.277379956573475,0.387677879493188,0.214644230972744,0.309394674659505,0.234470023967548,0.350507934032654,0.194693267571307,0.271474683530937,0.221133631283403,0.326832232430196,0.193344481480522,0.261709532598739,0.647850501737196,1.56205798398571,0.661881489734671,0.630076559846436,4207,81,1.92536249108628,1.92846664689594,0.00799815434243452
"161",51,3,50,1,0.423950580707847,0.499016719010193,0.733979179244057,0.445727473117463,0.647273298362934,0.42229112821224,0.397013921486532,0.194629151551952,0.293513543070209,0.419239316187649,0.395257975402959,0.206213815301203,0.3055122762472,0.411209264156669,0.313436648679294,0.143400823794134,0.215484728342074,0.373062188669567,0.299604173050674,0.155292107446689,0.229425340973361,0.611101495847008,1.44994530794425,0.870606803913765,0.667314275358512,4441,76,1.71132627786535,1.90782277361086,0.00804080915588168
"162",52,3,50,2,0.420350021006571,0.457471161178477,0.696461594883619,0.461891972924864,0.629302048606835,0.408126511047527,0.418388457076935,0.274173900672022,0.356326461934643,0.409196568936303,0.41773384301752,0.266130327661749,0.351997221817321,0.409135320050558,0.367654119261752,0.220016819615979,0.293902815501594,0.412464260760599,0.340624926990199,0.203451218588209,0.27940219752207,0.571232539801108,1.45071576049436,0.813857755045437,0.639049929476236,4695,74,1.57614483493078,1.96042670337076,0.00771935864596092
"163",53,3,50,3,0.422331168505048,0.321680529363607,0.675667455937324,0.336928459214342,0.571692859686446,0.220222527716494,0.393339276405872,0.159343936313181,0.262731525609882,0.213496686897988,0.393776961534806,0.157445364346378,0.270889354642115,0.192461431177107,0.333666317310038,0.109181660834944,0.198503616983752,0.172569383473586,0.303859114990353,0.118343775769196,0.21028098540719,0.619605819668898,1.39721605491736,0.765793642157374,0.671310491901771,5086,92,1.80888714117184,1.51871310317104,0.00673484586596628
"164",54,3,50,4,0.42283395289366,0.690221386759163,0.665127847968747,0.414940387579831,0.576333209549367,0.368437953532433,0.320816459312544,0.205629980251649,0.266465147509932,0.340138030911584,0.327731985847813,0.195586316260614,0.264976288222451,0.201693153520027,0.248941603021084,0.124708225308157,0.181798858513923,0.214047042528763,0.256294234223931,0.135922626189465,0.200617915385679,0.589441353201809,1.22472325308663,0.72138253277123,0.630654607379264,4780,70,1.46443514644351,1.74960464726661,0.00842059076002584
"165",55,3,50,5,0.420182263977018,0.523298912431829,0.619804847569839,0.404538789653455,0.539915239946225,0.369380910561299,0.358712806775327,0.212296567934156,0.28043959789239,0.370039722727887,0.369474486667637,0.213013193882634,0.287414180184562,0.356468460604965,0.326671149631405,0.169095236669695,0.235072780532285,0.33958683473434,0.300279583257817,0.164666793347847,0.22806214254019,0.558581506780805,1.54851705878503,0.725759206738342,0.548153034966861,4409,94,2.1320027217056,1.64735857317556,0.00594235645511495
