markerid,image,sequence,x,y,species,location,date,filename,camid,siteid,radius,angle
309,4477,255,946,775,Fox,Loc_07,2016-10-14 05:45:29,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161014-05-45-29-IMG_0868.jpg,Cam2,Loc_07_Cam2,7.26036639184546,-0.0299879540598679
310,4478,255,946,775,Fox,Loc_07,2016-10-14 05:45:30,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161014-05-45-30-IMG_0869.jpg,Cam2,Loc_07_Cam2,7.26036639184546,-0.0299879540598679
311,4479,255,946,775,Fox,Loc_07,2016-10-14 05:45:30,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161014-05-45-30-IMG_0870.jpg,Cam2,Loc_07_Cam2,7.26036639184546,-0.0299879540598679
312,4510,256,314,327,Fox,Loc_07,2016-10-15 03:59:56,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161015-03-59-56-IMG_0961.jpg,Cam2,Loc_07_Cam2,2.47937909747465,-0.272967274134695
313,4853,256,317,301,Fox,Loc_07,2016-10-19 04:16:06,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-04-16-06-IMG_1574.jpg,Cam2,Loc_07_Cam2,2.3678420001408,-0.271813891286238
314,4560,257,695,462,Fox,Loc_07,2016-10-16 05:04:10,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161016-05-04-10-IMG_1021.jpg,Cam2,Loc_07_Cam2,3.11618497653475,-0.126487652380725
315,4560,258,609,450,Fox,Loc_07,2016-10-16 05:04:10,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161016-05-04-10-IMG_1021.jpg,Cam2,Loc_07_Cam2,3.05584438661739,-0.159551294036476
316,4561,258,907,596,Fox,Loc_07,2016-10-16 05:04:11,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161016-05-04-11-IMG_1022.jpg,Cam2,Loc_07_Cam2,4.25086609891826,-0.0449819310898018
317,4562,258,893,666,Fox,Loc_07,2016-10-16 05:04:12,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161016-05-04-12-IMG_1023.jpg,Cam2,Loc_07_Cam2,5.1473311368392,-0.0503643843825986
318,4563,258,622,734,Fox,Loc_07,2016-10-16 05:04:13,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161016-05-04-13-IMG_1024.jpg,Cam2,Loc_07_Cam2,6.16634793588162,-0.154553301693165
319,4632,259,1254,768,Fox,Loc_07,2016-10-17 20:51:09,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161017-20-51-09-IMG_1223.jpg,Cam2,Loc_07_Cam2,7.35045788140046,0.0884260183816616
320,4830,260,1794,147,Fox,Loc_07,2016-10-19 01:27:55,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-01-27-55-IMG_1551.jpg,Cam2,Loc_07_Cam2,1.45330574142005,0.296034931103824
321,4853,260,1786,141,Fox,Loc_07,2016-10-19 04:16:06,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-04-16-06-IMG_1574.jpg,Cam2,Loc_07_Cam2,1.43890390921895,0.29295924350794
322,4870,261,446,525,Fox,Loc_07,2016-10-19 05:53:22,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-05-53-22-IMG_1591.jpg,Cam2,Loc_07_Cam2,3.62268293223265,-0.222218428802611
323,4870,262,420,546,Fox,Loc_07,2016-10-19 05:53:22,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-05-53-22-IMG_1591.jpg,Cam2,Loc_07_Cam2,3.79828077598923,-0.232214413489233
324,4871,262,582,471,Fox,Loc_07,2016-10-19 05:53:23,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-05-53-23-IMG_1592.jpg,Cam2,Loc_07_Cam2,3.20057928218606,-0.169931739672584
325,4872,262,827,405,Fox,Loc_07,2016-10-19 05:53:24,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-05-53-24-IMG_1593.jpg,Cam2,Loc_07_Cam2,2.73250247335627,-0.0757388070486406
326,4873,262,1222,325,Fox,Loc_07,2016-10-19 05:53:24,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-05-53-24-IMG_1594.jpg,Cam2,Loc_07_Cam2,2.22413513619514,0.0761232679981261
327,4874,262,1725,247,Fox,Loc_07,2016-10-19 05:53:25,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161019-05-53-25-IMG_1595.jpg,Cam2,Loc_07_Cam2,1.78323215993216,0.269507125589325
328,4900,263,847,719,Fox,Loc_07,2016-10-20 00:12:33,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161020-00-12-33-IMG_1701.jpg,Cam2,Loc_07_Cam2,6.00365181647945,-0.0680495880589309
329,4950,264,1254,225,Fox,Loc_07,2016-10-20 22:27:25,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161020-22-27-25-IMG_1881.jpg,Cam2,Loc_07_Cam2,1.82008581319339,0.0884260183816616
330,4970,265,776,363,Fox,Loc_07,2016-10-21 00:05:48,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-00-05-48-IMG_1901.jpg,Cam2,Loc_07_Cam2,2.52073941724307,-0.0953463154724004
331,4980,266,766,473,Fox,Loc_07,2016-10-21 00:16:27,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-00-16-27-IMG_1911.jpg,Cam2,Loc_07_Cam2,3.17737686104677,-0.0991909249672552
332,4990,267,977,319,Fox,Loc_07,2016-10-21 01:02:51,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-02-51-IMG_1921.jpg,Cam2,Loc_07_Cam2,2.25999054241471,-0.0180696646258178
333,5000,268,1670,483,Fox,Loc_07,2016-10-21 01:05:22,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-22-IMG_1931.jpg,Cam2,Loc_07_Cam2,3.08386779347324,0.248361773367623
334,5000,269,1727,483,Fox,Loc_07,2016-10-21 01:05:22,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-22-IMG_1931.jpg,Cam2,Loc_07_Cam2,3.07387965576512,0.270276047488296
335,5001,269,1341,594,Fox,Loc_07,2016-10-21 01:05:23,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-23-IMG_1932.jpg,Cam2,Loc_07_Cam2,4.21943503499885,0.121874120986899
336,5002,269,1185,666,Fox,Loc_07,2016-10-21 01:05:24,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-24-IMG_1933.jpg,Cam2,Loc_07_Cam2,5.20490198443201,0.0618982128671631
337,5003,269,969,699,Fox,Loc_07,2016-10-21 01:05:24,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-24-IMG_1934.jpg,Cam2,Loc_07_Cam2,5.69553107652808,-0.0211453522217017
338,5004,269,719,731,Fox,Loc_07,2016-10-21 01:05:25,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-25-IMG_1935.jpg,Cam2,Loc_07_Cam2,6.16235771915941,-0.117260589593073
339,5005,269,646,756,Fox,Loc_07,2016-10-21 01:05:25,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-25-IMG_1936.jpg,Cam2,Loc_07_Cam2,6.60126116555123,-0.145326238905513
340,5006,269,687,772,Fox,Loc_07,2016-10-21 01:05:26,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-26-IMG_1937.jpg,Cam2,Loc_07_Cam2,6.96909914527991,-0.129563339976609
341,5007,269,687,772,Fox,Loc_07,2016-10-21 01:05:27,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-27-IMG_1938.jpg,Cam2,Loc_07_Cam2,6.96909914527991,-0.129563339976609
342,5008,269,765,781,Fox,Loc_07,2016-10-21 01:05:27,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-27-IMG_1939.jpg,Cam2,Loc_07_Cam2,7.24242347607005,-0.0995753859167407
343,5009,269,915,781,Fox,Loc_07,2016-10-21 01:05:28,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-01-05-28-IMG_1940.jpg,Cam2,Loc_07_Cam2,7.38172607924402,-0.0419062434939179
344,5100,270,1111,431,Fox,Loc_07,2016-10-21 21:03:17,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-21-03-17-IMG_2081.jpg,Cam2,Loc_07_Cam2,2.82323987569637,0.0334481026052372
345,5100,271,1048,440,Fox,Loc_07,2016-10-21 21:03:17,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-21-03-17-IMG_2081.jpg,Cam2,Loc_07_Cam2,2.89491930138775,0.00922706278765165
346,5101,271,1714,312,Fox,Loc_07,2016-10-21 21:03:17,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-21-03-17-IMG_2082.jpg,Cam2,Loc_07_Cam2,2.04660851349221,0.265278055144985
347,5110,272,731,396,Fox,Loc_07,2016-10-21 21:04:39,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161021-21-04-39-IMG_2091.jpg,Cam2,Loc_07_Cam2,2.7056612854688,-0.112647058199247
348,5130,273,1333,259,Fox,Loc_07,2016-10-22 00:01:39,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161022-00-01-39-IMG_2111.jpg,Cam2,Loc_07_Cam2,1.9221709332153,0.118798433391015
349,5190,274,1026,615,Fox,Loc_07,2016-10-23 00:19:33,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-33-IMG_2171.jpg,Cam2,Loc_07_Cam2,4.47407185914534,0.000768921898970971
350,5190,275,918,591,Fox,Loc_07,2016-10-23 00:19:33,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-33-IMG_2171.jpg,Cam2,Loc_07_Cam2,4.1954035510003,-0.0407528606454614
351,5191,275,1045,612,Fox,Loc_07,2016-10-23 00:19:33,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-33-IMG_2172.jpg,Cam2,Loc_07_Cam2,4.43777975788198,0.00807367993919519
352,5192,275,1045,612,Fox,Loc_07,2016-10-23 00:19:34,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-34-IMG_2173.jpg,Cam2,Loc_07_Cam2,4.43777975788198,0.00807367993919519
353,5193,275,1047,615,Fox,Loc_07,2016-10-23 00:19:35,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-35-IMG_2174.jpg,Cam2,Loc_07_Cam2,4.47470118309753,0.00884260183816616
354,5194,275,1047,615,Fox,Loc_07,2016-10-23 00:19:35,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-35-IMG_2175.jpg,Cam2,Loc_07_Cam2,4.47470118309753,0.00884260183816616
355,5195,275,1047,615,Fox,Loc_07,2016-10-23 00:19:36,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-36-IMG_2176.jpg,Cam2,Loc_07_Cam2,4.47470118309753,0.00884260183816616
356,5196,275,1326,630,Fox,Loc_07,2016-10-23 00:19:37,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-37-IMG_2177.jpg,Cam2,Loc_07_Cam2,4.6862702814749,0.116107206744617
357,5197,275,1416,633,Fox,Loc_07,2016-10-23 00:19:37,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-37-IMG_2178.jpg,Cam2,Loc_07_Cam2,4.73591876523584,0.15070869219831
358,5198,275,1416,633,Fox,Loc_07,2016-10-23 00:19:38,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-38-IMG_2179.jpg,Cam2,Loc_07_Cam2,4.73591876523584,0.15070869219831
359,5199,275,1342,645,Fox,Loc_07,2016-10-23 00:19:38,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-38-IMG_2180.jpg,Cam2,Loc_07_Cam2,4.9052865930262,0.122258581936384
360,5200,275,825,627,Fox,Loc_07,2016-10-23 00:19:39,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-39-IMG_2181.jpg,Cam2,Loc_07_Cam2,4.6127800651498,-0.0765077289476116
361,5201,275,1123,605,Fox,Loc_07,2016-10-23 00:19:40,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-40-IMG_2182.jpg,Cam2,Loc_07_Cam2,4.35384118757471,0.038061633999063
362,5202,275,1298,624,Fox,Loc_07,2016-10-23 00:19:41,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-41-IMG_2183.jpg,Cam2,Loc_07_Cam2,4.60185373258308,0.105342300159023
363,5203,275,1482,629,Fox,Loc_07,2016-10-23 00:19:41,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-41-IMG_2184.jpg,Cam2,Loc_07_Cam2,4.68319909990485,0.176083114864352
364,5204,275,1554,642,Fox,Loc_07,2016-10-23 00:19:42,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-42-IMG_2185.jpg,Cam2,Loc_07_Cam2,4.88416860807748,0.203764303227307
365,5205,275,1553,642,Fox,Loc_07,2016-10-23 00:19:42,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-42-IMG_2186.jpg,Cam2,Loc_07_Cam2,4.88405674617763,0.203379842277822
366,5200,276,854,621,Fox,Loc_07,2016-10-23 00:19:39,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-39-IMG_2181.jpg,Cam2,Loc_07_Cam2,4.5409049977596,-0.0653583614125325
367,5210,277,932,663,Fox,Loc_07,2016-10-23 00:19:48,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-48-IMG_2191.jpg,Cam2,Loc_07_Cam2,5.1106110481334,-0.0353704073526646
368,5210,278,880,660,Fox,Loc_07,2016-10-23 00:19:48,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-48-IMG_2191.jpg,Cam2,Loc_07_Cam2,5.0578422128485,-0.0553623767259099
369,5211,278,880,660,Fox,Loc_07,2016-10-23 00:19:49,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-49-IMG_2192.jpg,Cam2,Loc_07_Cam2,5.0578422128485,-0.0553623767259099
370,5212,278,880,660,Fox,Loc_07,2016-10-23 00:19:50,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-50-IMG_2193.jpg,Cam2,Loc_07_Cam2,5.0578422128485,-0.0553623767259099
371,5213,278,880,660,Fox,Loc_07,2016-10-23 00:19:50,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-50-IMG_2194.jpg,Cam2,Loc_07_Cam2,5.0578422128485,-0.0553623767259099
372,5214,278,1004,665,Fox,Loc_07,2016-10-23 00:19:51,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-51-IMG_2195.jpg,Cam2,Loc_07_Cam2,5.15397242087293,-0.00768921898970971
373,5215,278,1522,657,Fox,Loc_07,2016-10-23 00:19:51,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-51-IMG_2196.jpg,Cam2,Loc_07_Cam2,5.12029057682275,0.191461552843772
374,5216,278,1696,660,Fox,Loc_07,2016-10-23 00:19:52,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-52-IMG_2197.jpg,Cam2,Loc_07_Cam2,5.20142655076198,0.258357758054246
375,5217,278,1696,660,Fox,Loc_07,2016-10-23 00:19:53,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-53-IMG_2198.jpg,Cam2,Loc_07_Cam2,5.20142655076198,0.258357758054246
376,5218,278,1776,653,Fox,Loc_07,2016-10-23 00:19:53,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-53-IMG_2199.jpg,Cam2,Loc_07_Cam2,5.09327033123241,0.289114634013085
377,5219,278,1776,653,Fox,Loc_07,2016-10-23 00:19:54,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-54-IMG_2200.jpg,Cam2,Loc_07_Cam2,5.09327033123241,0.289114634013085
378,5220,278,1720,642,Fox,Loc_07,2016-10-23 00:19:59,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-59-IMG_2201.jpg,Cam2,Loc_07_Cam2,4.9027901864729,0.267584820841898
379,5221,278,1726,678,Fox,Loc_07,2016-10-23 00:20:00,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-20-00-IMG_2202.jpg,Cam2,Loc_07_Cam2,5.53868666331904,0.269891586538811
380,5222,278,1928,660,Fox,Loc_07,2016-10-23 00:20:00,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-20-00-IMG_2203.jpg,Cam2,Loc_07_Cam2,5.24334741626463,0.347552698334879
381,5220,279,1712,660,Fox,Loc_07,2016-10-23 00:19:59,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-19-59-IMG_2201.jpg,Cam2,Loc_07_Cam2,5.20430174781535,0.264509133246014
382,5230,280,1591,632,Fox,Loc_07,2016-10-23 00:22:07,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-22-07-IMG_2211.jpg,Cam2,Loc_07_Cam2,4.73534636616296,0.21798935835827
383,5231,281,1481,578,Fox,Loc_07,2016-10-23 00:22:07,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-22-07-IMG_2212.jpg,Cam2,Loc_07_Cam2,4.02569776462702,0.175698653914867
384,5232,281,1094,528,Fox,Loc_07,2016-10-23 00:22:08,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-22-08-IMG_2213.jpg,Cam2,Loc_07_Cam2,3.55712145353927,0.026912266463984
385,5233,281,518,444,Fox,Loc_07,2016-10-23 00:22:09,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-22-09-IMG_2214.jpg,Cam2,Loc_07_Cam2,3.03831553893162,-0.194537240439656
386,5240,282,904,256,Fox,Loc_07,2016-10-23 00:23:01,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-23-01-IMG_2221.jpg,Cam2,Loc_07_Cam2,2.02303311262067,-0.0461353139382582
387,5250,283,754,495,Fox,Loc_07,2016-10-23 00:25:37,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-00-25-37-IMG_2231.jpg,Cam2,Loc_07_Cam2,3.34002165569103,-0.103804456361081
388,5270,284,1877,286,Fox,Loc_07,2016-10-23 05:54:48,C:/Users/nash.l/Documents/Processed photos/point 07 phase 2 zoo/Loc_07-20161023-05-54-48-IMG_2251.jpg,Cam2,Loc_07_Cam2,1.89844870086561,0.327945189911119
425,5900,323,1855,-235,Fox,Loc_09,2016-10-21 00:26:42,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-42-IMG_0121.jpg,Cam3,Loc_09_Cam3,0.930558244468461,0.319487049022438
426,5910,324,364,464,Fox,Loc_09,2016-10-21 00:26:55,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-55-IMG_0131.jpg,Cam3,Loc_09_Cam3,2.59556839792391,-0.25374422666042
427,5911,325,332,450,Fox,Loc_09,2016-10-21 00:26:56,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-56-IMG_0132.jpg,Cam3,Loc_09_Cam3,2.44052972206292,-0.266046977043956
428,5912,325,332,450,Fox,Loc_09,2016-10-21 00:26:56,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-56-IMG_0133.jpg,Cam3,Loc_09_Cam3,2.44052972206292,-0.266046977043956
429,5913,325,332,450,Fox,Loc_09,2016-10-21 00:26:57,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-57-IMG_0134.jpg,Cam3,Loc_09_Cam3,2.44052972206292,-0.266046977043956
430,5914,325,327,421,Fox,Loc_09,2016-10-21 00:26:58,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-58-IMG_0135.jpg,Cam3,Loc_09_Cam3,2.23923318267552,-0.267969281791383
431,5915,325,330,394,Fox,Loc_09,2016-10-21 00:26:58,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-58-IMG_0136.jpg,Cam3,Loc_09_Cam3,2.08559562205364,-0.266815898942927
432,5916,325,332,394,Fox,Loc_09,2016-10-21 00:26:59,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-59-IMG_0137.jpg,Cam3,Loc_09_Cam3,2.08759406939138,-0.266046977043956
433,5917,325,332,394,Fox,Loc_09,2016-10-21 00:26:59,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-26-59-IMG_0138.jpg,Cam3,Loc_09_Cam3,2.08759406939138,-0.266046977043956
434,5918,325,332,394,Fox,Loc_09,2016-10-21 00:27:00,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-27-00-IMG_0139.jpg,Cam3,Loc_09_Cam3,2.08759406939138,-0.266046977043956
435,5919,325,268,353,Fox,Loc_09,2016-10-21 00:27:01,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-27-01-IMG_0140.jpg,Cam3,Loc_09_Cam3,1.83396501114311,-0.290652477811027
436,5920,326,-33,87,Fox,Loc_09,2016-10-21 00:33:31,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-33-31-IMG_0141.jpg,Cam3,Loc_09_Cam3,1.04389289230597,-0.406375223606158
437,5921,327,1065,129,Fox,Loc_09,2016-10-21 00:33:32,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-33-32-IMG_0142.jpg,Cam3,Loc_09_Cam3,1.4889974339248,0.0157628989289049
438,5922,327,1319,195,Fox,Loc_09,2016-10-21 00:33:33,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-33-33-IMG_0143.jpg,Cam3,Loc_09_Cam3,1.89913860013587,0.113415980098218
439,5923,327,1583,207,Fox,Loc_09,2016-10-21 00:33:33,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161021-00-33-33-IMG_0144.jpg,Cam3,Loc_09_Cam3,2.19551641206965,0.214913670762386
445,5940,330,787,-339,Fox,Loc_09,2016-10-22 23:55:07,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161022-23-55-07-IMG_0161.jpg,Cam3,Loc_09_Cam3,0.707385766113374,-0.09111724502806
446,5950,331,808,433,Fox,Loc_09,2016-10-23 19:59:56,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161023-19-59-56-IMG_0171.jpg,Cam3,Loc_09_Cam3,3.09751705812125,-0.0830435650888648
447,5951,332,755,362,Fox,Loc_09,2016-10-23 19:59:57,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161023-19-59-57-IMG_0172.jpg,Cam3,Loc_09_Cam3,2.35768033677992,-0.103419995411596
448,5952,332,806,289,Fox,Loc_09,2016-10-23 19:59:57,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161023-19-59-57-IMG_0173.jpg,Cam3,Loc_09_Cam3,1.96862261663332,-0.0838124869878358
449,5953,332,1149,253,Fox,Loc_09,2016-10-23 19:59:58,C:/Users/nash.l/Documents/Processed photos/point 09 phase 2 zoo/Loc_09-20161023-19-59-58-IMG_0174.jpg,Cam3,Loc_09_Cam3,2.07281619684299,0.0480576186856857
450,6000,333,1511,574,Fox,Loc_10,2016-10-05 21:14:58,C:/Users/nash.l/Documents/Processed photos/point 10 phase 1/Loc_10-20161005-21-14-58-Loc_10-IMG_0041-20161005-21-14-58.jpg,RP2,Loc_10_RP2,2.51129456845273,0.187232482399431
475,6110,358,888,864,Hedgehog,Loc_10,2016-10-07 21:35:57,C:/Users/nash.l/Documents/Processed photos/point 10 phase 1/Loc_10-20161007-21-35-57-Loc_10-IMG_0151-20161007-21-35-57.jpg,RP2,Loc_10_RP2,3.39394715550991,-0.052286689130026
476,6110,359,957,853,Hedgehog,Loc_10,2016-10-07 21:35:57,C:/Users/nash.l/Documents/Processed photos/point 10 phase 1/Loc_10-20161007-21-35-57-Loc_10-IMG_0151-20161007-21-35-57.jpg,RP2,Loc_10_RP2,3.40875688209054,-0.0257588836155275
477,6111,359,1006,853,Hedgehog,Loc_10,2016-10-07 21:35:58,C:/Users/nash.l/Documents/Processed photos/point 10 phase 1/Loc_10-20161007-21-35-58-Loc_10-IMG_0152-20161007-21-35-58.jpg,RP2,Loc_10_RP2,3.45106956995741,-0.00692029709073873
478,6112,359,1109,840,Hedgehog,Loc_10,2016-10-07 21:35:59,C:/Users/nash.l/Documents/Processed photos/point 10 phase 1/Loc_10-20161007-21-35-59-Loc_10-IMG_0153-20161007-21-35-59.jpg,RP2,Loc_10_RP2,3.48104689539989,0.0326791807062662
479,6113,359,1252,823,Hedgehog,Loc_10,2016-10-07 21:35:59,C:/Users/nash.l/Documents/Processed photos/point 10 phase 1/Loc_10-20161007-21-35-59-Loc_10-IMG_0154-20161007-21-35-59.jpg,RP2,Loc_10_RP2,3.51802609268074,0.0876570964826906
480,6114,359,1355,817,Hedgehog,Loc_10,2016-10-07 21:36:00,C:/Users/nash.l/Documents/Processed photos/point 10 phase 1/Loc_10-20161007-21-36-00-Loc_10-IMG_0155-20161007-21-36-00.jpg,RP2,Loc_10_RP2,3.57097312961606,0.127256574279696
