"","species","speed","category","size"
"1276","agouti",0.539999999999999,"SF","small"
"1277","tamandua",0.539999999999999,"LS","large"
"1278","coati",0.222857142857143,"SF","small"
"1279","agouti",0.2925,"SF","small"
"1280","rat",0.14625,"SF","small"
"1281","peccary",0.809999999999999,"LS","large"
"1282","squirrel",0.0825,"SF","small"
"1283","agouti",0.3015,"SF","small"
"1284","agouti",0.3285,"SF","small"
"1285","coati",0.342857142857143,"SF","small"
"1286","rat",0.15923076923077,"SF","small"
"1287","agouti",0.57,"SF","small"
"1288","agouti",0.3675,"SF","small"
"1289","agouti",0.178676470588235,"SF","small"
"1290","agouti",1.0125,"SF","small"
"1291","agouti",0.73875,"SF","small"
"1292","rat",0.27,"SF","small"
"1293","rat",0.0918750000000002,"SF","small"
"1294","agouti",0.245454545454546,"SF","small"
"1295","rat",0.405,"SF","small"
"1296","rat",0.117,"SF","small"
"1297","opossum",0.378,"LF","large"
"1298","agouti",0.141428571428571,"SF","small"
"1299","agouti",0.24,"SF","small"
"1300","brocket",0.202500000000001,"LF","large"
"1301","squirrel",0.2475,"SF","small"
"1302","agouti",0.317142857142857,"SF","small"
"1303","ocelot",0.228461538461539,"LF","large"
"1304","paca",0.253125,"LS","large"
"1305","ocelot",0.248571428571428,"LF","large"
"1306","agouti",0.279782608695652,"SF","small"
"1307","agouti",0.54,"SF","small"
"1308","rat",0.225,"SF","small"
"1309","peccary",0.146785714285715,"LS","large"
"1310","peccary",0.086785714285714,"LS","large"
"1311","agouti",0.138068181818182,"SF","small"
"1312","agouti",0.347142857142856,"SF","small"
"1313","mouse",0.18,"SF","small"
"1314","agouti",0.252,"SF","small"
"1315","brocket",0.241071428571428,"LF","large"
"1316","agouti",0.311785714285714,"SF","small"
"1317","paca",0.0644999999999999,"LS","large"
"1318","agouti",0.2505,"SF","small"
"1319","rat",0.045,"SF","small"
"1320","rat",0.16875,"SF","small"
"1321","rat",0.18,"SF","small"
"1322","rat",0.144,"SF","small"
"1323","agouti",0.27,"SF","small"
"1324","agouti",0.16875,"SF","small"
"1325","agouti",0.225,"SF","small"
"1326","agouti",0.324,"SF","small"
"1327","coati",0.257142857142857,"SF","small"
"1328","peccary",0.45,"LS","large"
"1329","coati",0.353571428571428,"SF","small"
"1330","peccary",0.495,"LS","large"
"1331","coati",0.308571428571428,"SF","small"
"1332","agouti",0.315,"SF","small"
"1333","agouti",0.3375,"SF","small"
"1334","tamandua",0.385714285714286,"LS","large"
"1335","agouti",0.437142857142857,"SF","small"
"1336","agouti",0.478125,"SF","small"
"1337","agouti",0.488571428571428,"SF","small"
"1338","armadillo",0.990000000000001,"SF","small"
"1339","peccary",0.495,"LS","large"
"1340","coati",0.5175,"SF","small"
"1341","paca",0.8625,"LS","large"
"1342","agouti",1.17,"SF","small"
"1343","agouti",0.694285714285714,"SF","small"
"1344","peccary",0.0287999999999999,"LS","large"
"1345","paca",0.5175,"LS","large"
"1346","peccary",0.31875,"LS","large"
"1347","agouti",0.4725,"SF","small"
"1348","brocket",0.0731249999999999,"LF","large"
"1349","agouti",0.312,"SF","small"
"1350","tamandua",0.294545454545455,"LS","large"
"1351","agouti",0.27,"SF","small"
"1352","brocket",0.205500000000001,"LF","large"
"1353","paca",0.243,"LS","large"
"1354","agouti",0.809999999999999,"SF","small"
"1355","peccary",0.308571428571428,"LS","large"
"1356","paca",0.12323076923077,"LS","large"
"1357","agouti",0.0629999999999999,"SF","small"
"1358","agouti",0.405,"SF","small"
"1359","agouti",0.1875,"SF","small"
"1360","paca",0.234,"LS","large"
"1361","agouti",0.31875,"SF","small"
"1362","peccary",0.120315789473684,"LS","large"
"1363","agouti",0.753750000000001,"SF","small"
"1364","armadillo",0.630000000000001,"SF","small"
"1365","rat",0.3075,"SF","small"
"1366","agouti",0.0388421052631579,"SF","small"
"1367","agouti",0.2025,"SF","small"
"1368","peccary",0.216,"LS","large"
"1369","agouti",0.6975,"SF","small"
"1370","opossum",0.2088,"LF","large"
"1371","agouti",0.482142857142857,"SF","small"
"1372","agouti",0.0702000000000001,"SF","small"
"1373","agouti",0.234,"SF","small"
"1374","agouti",0.198,"SF","small"
"1375","agouti",0.187714285714286,"SF","small"
"1376","paca",0.2592,"LS","large"
"1377","paca",0.405,"LS","large"
"1378","paca",0.742500000000001,"LS","large"
"1379","agouti",0.1692,"SF","small"
"1380","agouti",0.0755999999999998,"SF","small"
"1381","squirrel",0.225,"SF","small"
"1382","armadillo",0.630000000000001,"SF","small"
"1383","paca",0.324,"LS","large"
"1384","agouti",0.171,"SF","small"
"1385","armadillo",0.36,"SF","small"
"1386","agouti",0.0600000000000002,"SF","small"
"1387","squirrel",0.0687272727272728,"SF","small"
"1388","squirrel",0.0687272727272728,"SF","small"
"1389","mouse",0.2925,"SF","small"
"1390","paca",0.195,"LS","large"
"1391","squirrel",0.0634285714285715,"SF","small"
"1392","squirrel",0.244285714285714,"SF","small"
"1393","agouti",0.1089,"SF","small"
"1394","opossum",1.125,"LF","large"
"1395","agouti",0.286875,"SF","small"
"1396","agouti",0.1476,"SF","small"
"1397","agouti",0.318461538461539,"SF","small"
"1398","paca",0.288,"LS","large"
"1399","coati",0.17723076923077,"SF","small"
"1400","rat",0.36,"SF","small"
"1401","agouti",0.102461538461539,"SF","small"
"1402","brocket",0.0651428571428572,"LF","large"
"1403","agouti",0.0702857142857144,"SF","small"
"1404","agouti",0.278181818181819,"SF","small"
"1405","armadillo",0.156,"SF","small"
"1406","agouti",0.0611999999999999,"SF","small"
"1407","paca",0.405,"LS","large"
"1408","ocelot",0.514285714285714,"LF","large"
"1409","agouti",0.9375,"SF","small"
"1410","coati",0.201,"SF","small"
"1411","agouti",0.152,"SF","small"
"1412","agouti",0.345,"SF","small"
"1413","mouse",0.347999999999999,"SF","small"
"1414","tamandua",0.2175,"LS","large"
"1415","rat",0.27,"SF","small"
"1416","squirrel",0.3,"SF","small"
"1417","squirrel",0.0621000000000001,"SF","small"
"1418","agouti",0.218571428571428,"SF","small"
"1419","mouse",0.0474545454545455,"SF","small"
"1420","ocelot",0.1284,"LF","large"
"1421","opossum",0.618750000000001,"LF","large"
"1422","agouti",1.1625,"SF","small"
"1423","agouti",0.289285714285714,"SF","small"
"1424","agouti",0.363214285714286,"SF","small"
"1425","agouti",0.2556,"SF","small"
"1426","agouti",0.36,"SF","small"
"1427","agouti",0.497571428571427,"SF","small"
"1428","agouti",0.203142857142857,"SF","small"
"1429","agouti",0.3,"SF","small"
"1430","brocket",0.125217391304348,"LF","large"
"1431","peccary",0.282375,"LS","large"
"1432","armadillo",1.0404,"SF","small"
"1433","rat",0.365625,"SF","small"
"1434","agouti",0.0756000000000001,"SF","small"
"1435","agouti",0.0707142857142855,"SF","small"
"1436","peccary",0.380571428571428,"LS","large"
"1437","agouti",0.216,"SF","small"
"1438","paca",0.144,"LS","large"
"1439","rat",0.216,"SF","small"
"1440","agouti",0.2025,"SF","small"
"1441","tamandua",0.324,"LS","large"
"1442","agouti",0.214285714285714,"SF","small"
"1443","agouti",0.214285714285714,"SF","small"
"1444","agouti",0.214285714285714,"SF","small"
"1445","rat",0.275,"SF","small"
"1446","agouti",0.235714285714286,"SF","small"
"1447","coati",0.225,"SF","small"
"1448","tamandua",0.257142857142857,"LS","large"
"1449","agouti",0.278571428571429,"SF","small"
"1450","rat",0.468,"SF","small"
"1451","agouti",0.321428571428571,"SF","small"
"1452","coati",0.36,"SF","small"
"1453","paca",0.48,"LS","large"
"1454","agouti",0.364285714285714,"SF","small"
"1455","coati",0.364285714285714,"SF","small"
"1456","peccary",0.3375,"LS","large"
"1457","agouti",0.385714285714286,"SF","small"
"1458","brocket",0.407142857142857,"LF","large"
"1459","agouti",0.495,"SF","small"
"1460","coati",0.591428571428571,"SF","small"
"1461","agouti",0.6,"SF","small"
"1462","coati",0.664285714285714,"SF","small"
"1463","agouti",0.771428571428571,"SF","small"
"1464","agouti",0.14,"SF","small"
"1465","paca",0.255,"LS","large"
"1466","ocelot",0.3168,"LF","large"
"1467","agouti",0.57,"SF","small"
"1468","rat",0.33,"SF","small"
"1469","agouti",0.653999999999999,"SF","small"
"1470","agouti",0.0694736842105264,"SF","small"
"1471","agouti",0.84,"SF","small"
"1472","paca",0.058846153846154,"LS","large"
"1473","paca",0.192,"LS","large"
"1474","brocket",0.104347826086956,"LF","large"
"1475","agouti",0.195,"SF","small"
"1476","agouti",0.313714285714286,"SF","small"
"1477","agouti",0.219,"SF","small"
"1478","rat",0.27,"SF","small"
"1479","rat",0.159,"SF","small"
"1480","rat",0.0646153846153848,"SF","small"
"1481","agouti",0.192,"SF","small"
"1482","ocelot",0.48,"LF","large"
"1483","coati",0.175,"SF","small"
"1484","agouti",0.2825,"SF","small"
"1485","agouti",0.18,"SF","small"
"1486","agouti",0.324,"SF","small"
"1487","brocket",0.114375,"LF","large"
"1488","agouti",0.2988,"SF","small"
"1489","agouti",0.244285714285714,"SF","small"
"1490","peccary",0.45,"LS","large"
"1491","agouti",0.471428571428571,"SF","small"
"1492","coati",0.168,"SF","small"
"1493","agouti",0.2052,"SF","small"
"1494","agouti",0.540000000000001,"SF","small"
"1495","opossum",0.18,"LF","large"
"1496","opossum",0.2736,"LF","large"
"1497","agouti",0.928799999999999,"SF","small"
"1498","agouti",0.0857142857142857,"SF","small"
"1499","agouti",0.15,"SF","small"
"1500","armadillo",0.0729999999999998,"SF","small"
"1501","armadillo",0.683999999999999,"SF","small"
"1502","agouti",0.129545454545455,"SF","small"
"1503","paca",0.33,"LS","large"
"1504","agouti",0.288,"SF","small"
"1505","peccary",0.324,"LS","large"
"1506","agouti",0.36,"SF","small"
"1507","agouti",0.405,"SF","small"
"1508","ocelot",0.688500000000001,"LF","large"
"1509","agouti",0.164285714285715,"SF","small"
"1510","brocket",0.197142857142857,"LF","large"
"1511","mouse",0.1575,"SF","small"
"1512","agouti",0.04725,"SF","small"
"1513","agouti",0.0573529411764706,"SF","small"
"1514","agouti",0.219,"SF","small"
"1515","agouti",0.0980769230769234,"SF","small"
"1516","paca",0.4005,"LS","large"
"1517","ocelot",0.4248,"LF","large"
"1518","paca",0.132857142857142,"LS","large"
"1519","armadillo",0.118125,"SF","small"
"1520","armadillo",1.035,"SF","small"
"1521","opossum",0.2196,"LF","large"
"1522","squirrel",0.308571428571428,"SF","small"
"1523","agouti",0.0392307692307694,"SF","small"
"1524","agouti",0.36,"SF","small"
"1525","agouti",0.12075,"SF","small"
"1526","tamandua",0.192,"LS","large"
"1527","tamandua",0.4068,"LS","large"
"1528","paca",0.195000000000001,"LS","large"
"1529","agouti",0.51,"SF","small"
"1530","rat",0.0680769230769233,"SF","small"
"1531","agouti",0.0637500000000001,"SF","small"
"1532","agouti",0.21,"SF","small"
"1533","agouti",0.282,"SF","small"
"1534","peccary",0.3,"LS","large"
"1535","brocket",0.0669230769230771,"LF","large"
"1536","agouti",0.0620454545454547,"SF","small"
"1537","paca",0.12,"LS","large"
"1538","paca",0.192857142857142,"LS","large"
"1539","tamandua",0.225,"LS","large"
"1540","agouti",0.273,"SF","small"
"1541","squirrel",0.2425,"SF","small"
"1542","ocelot",0.411,"LF","large"
"1543","brocket",0.606,"LF","large"
"1544","paca",0.0599999999999998,"LS","large"
"1545","agouti",0.0361764705882353,"SF","small"
"1546","brocket",0.0715384615384618,"LF","large"
"1547","agouti",0.305357142857142,"SF","small"
"1548","agouti",0.0615,"SF","small"
"1549","rat",0.27,"SF","small"
"1550","agouti",0.12,"SF","small"
"1551","agouti",0.333,"SF","small"
"1552","rat",0.102857142857143,"SF","small"
"1553","agouti",0.110204081632653,"SF","small"
"1554","agouti",0.21,"SF","small"
"1555","rat",0.3,"SF","small"
"1556","agouti",0.214285714285714,"SF","small"
"1557","agouti",0.176785714285714,"SF","small"
"1558","agouti",0.33,"SF","small"
"1559","paca",0.275,"LS","large"
"1560","peccary",0.257142857142857,"LS","large"
"1561","agouti",0.257142857142857,"SF","small"
"1562","peccary",0.36,"LS","large"
"1563","agouti",0.241071428571429,"SF","small"
"1564","brocket",0.241071428571429,"LF","large"
"1565","agouti",0.257142857142857,"SF","small"
"1566","peccary",0.293877551020408,"LS","large"
"1567","paca",0.48,"LS","large"
"1568","brocket",0.257142857142857,"LF","large"
"1569","opossum",0.437142857142857,"LF","large"
"1570","peccary",0.364285714285714,"LS","large"
"1571","brocket",0.437142857142857,"LF","large"
"1572","agouti",0.375,"SF","small"
"1573","brocket",0.321428571428571,"LF","large"
"1574","peccary",0.54,"LS","large"
"1575","peccary",0.477551020408163,"LS","large"
"1576","agouti",0.557142857142857,"SF","small"
"1577","ocelot",0.466071428571429,"LF","large"
"1578","agouti",0.869999999999999,"SF","small"
"1579","peccary",0.6,"LS","large"
"1580","agouti",0.300857142857143,"SF","small"
"1581","ocelot",0.342,"LF","large"
"1582","brocket",0.106530612244898,"LF","large"
"1583","peccary",0.207692307692308,"LS","large"
"1584","agouti",0.0417857142857143,"SF","small"
"1585","agouti",0.267857142857143,"SF","small"
"1586","ocelot",0.19125,"LF","large"
"1587","agouti",0.239142857142857,"SF","small"
"1588","rat",0.118681318681319,"SF","small"
"1589","agouti",0.275510204081633,"SF","small"
"1590","ocelot",0.659999999999999,"LF","large"
"1591","ocelot",0.655714285714285,"LF","large"
"1592","agouti",0.198367346938775,"SF","small"
"1593","agouti",0.0420779220779221,"SF","small"
"1594","squirrel",0.187714285714286,"SF","small"
"1595","agouti",0.115714285714286,"SF","small"
"1596","agouti",0.145714285714286,"SF","small"
"1597","agouti",0.0455844155844157,"SF","small"
"1598","agouti",0.132857142857143,"SF","small"
"1599","armadillo",0.850500000000001,"SF","small"
"1600","rat",0.129,"SF","small"
"1601","rat",0.122142857142857,"SF","small"
"1602","agouti",0.192,"SF","small"
"1603","agouti",0.1125,"SF","small"
"1604","brocket",0.252,"LF","large"
"1605","agouti",0.102,"SF","small"
"1606","agouti",0.405,"SF","small"
"1607","paca",0.216,"LS","large"
"1608","agouti",0.214285714285714,"SF","small"
"1609","tamandua",0.495000000000001,"LS","large"
"1610","agouti",0.130714285714286,"SF","small"
"1611","squirrel",0.396428571428571,"SF","small"
"1612","opossum",0.175,"LF","large"
"1613","paca",0.218571428571428,"LS","large"
"1614","brocket",0.375,"LF","large"
"1615","armadillo",0.27,"SF","small"
"1616","agouti",0.278571428571428,"SF","small"
"1617","agouti",0.17265306122449,"SF","small"
"1618","agouti",0.440357142857143,"SF","small"
"1619","mouse",0.0749999999999999,"SF","small"
"1620","agouti",0.0921428571428571,"SF","small"
"1621","rat",0.144,"SF","small"
"1622","agouti",0.0338345864661654,"SF","small"
"1623","agouti",0.218571428571428,"SF","small"
"1624","ocelot",0.225,"LF","large"
"1625","agouti",0.332142857142857,"SF","small"
"1626","peccary",0.192857142857143,"LS","large"
"1627","agouti",0.321428571428572,"SF","small"
"1628","agouti",0.09,"SF","small"
"1629","brocket",0.376071428571429,"LF","large"
"1630","agouti",0.0734693877551018,"SF","small"
"1631","rat",0.495000000000001,"SF","small"
"1632","agouti",0.29868131868132,"SF","small"
"1633","squirrel",0.0728571428571428,"SF","small"
"1634","paca",0.255,"LS","large"
"1635","agouti",0.121558441558442,"SF","small"
"1636","peccary",0.321428571428571,"LS","large"
"1637","ocelot",0.102857142857143,"LF","large"
"1638","paca",0.345,"LS","large"
"1639","squirrel",0.119387755102041,"SF","small"
"1640","agouti",0.278571428571429,"SF","small"
"1641","agouti",0.321428571428571,"SF","small"
"1642","coati",0.602142857142857,"SF","small"
"1643","agouti",0.171,"SF","small"
"1644","agouti",0.17265306122449,"SF","small"
"1645","paca",0.200571428571428,"LS","large"
"1646","agouti",0.575357142857143,"SF","small"
"1647","agouti",0.149142857142857,"SF","small"
"1648","agouti",0.21,"SF","small"
"1649","squirrel",0.187714285714286,"SF","small"
"1650","paca",0.3,"LS","large"
"1651","agouti",0.192857142857143,"SF","small"
"1652","rat",0.0524175824175826,"SF","small"
"1653","paca",0.15,"LS","large"
"1654","agouti",0.101785714285715,"SF","small"
"1655","agouti",0.189,"SF","small"
"1656","agouti",0.225,"SF","small"
"1657","mouse",0.162,"SF","small"
"1658","agouti",0.1625,"SF","small"
"1659","agouti",0.144,"SF","small"
"1660","agouti",0.212422360248447,"SF","small"
"1661","agouti",0.163469387755102,"SF","small"
"1662","coati",0.0661224489795916,"SF","small"
"1663","paca",0.102857142857143,"LS","large"
"1664","agouti",0.635999999999999,"SF","small"
"1665","agouti",0.188181818181819,"SF","small"
"1666","ocelot",0.21,"LF","large"
"1667","agouti",0.154285714285714,"SF","small"
"1668","agouti",0.128571428571428,"SF","small"
"1669","rat",0.1125,"SF","small"
"1670","rat",0.18,"SF","small"
"1671","agouti",0.205714285714286,"SF","small"
"1672","agouti",0.1265625,"SF","small"
"1673","coati",0.144642857142857,"SF","small"
"1674","coati",0.16530612244898,"SF","small"
"1675","agouti",0.202040816326531,"SF","small"
"1676","coati",0.202040816326531,"SF","small"
"1677","coati",0.1546875,"SF","small"
"1678","brocket",0.220408163265306,"LF","large"
"1679","agouti",0.1828125,"SF","small"
"1680","brocket",0.24375,"LF","large"
"1681","ocelot",0.2925,"LF","large"
"1682","agouti",0.225,"SF","small"
"1683","agouti",0.3825,"SF","small"
"1684","agouti",0.2390625,"SF","small"
"1685","agouti",0.375,"SF","small"
"1686","peccary",0.321428571428571,"LS","large"
"1687","brocket",0.369642857142857,"LF","large"
"1688","peccary",0.3375,"LS","large"
"1689","coati",0.401785714285714,"SF","small"
"1690","agouti",0.642857142857142,"SF","small"
"1691","squirrel",0.417857142857143,"SF","small"
"1692","agouti",0.629999999999999,"SF","small"
"1693","coati",0.498214285714286,"SF","small"
"1694","peccary",0.587755102040816,"LS","large"
"1695","coati",0.73469387755102,"SF","small"
"1696","agouti",0.354375,"SF","small"
"1697","ocelot",0.226285714285714,"LF","large"
"1698","peccary",0.708749999999999,"LS","large"
"1699","agouti",0.0889285714285716,"SF","small"
"1700","agouti",0.0374999999999999,"SF","small"
"1701","agouti",0.228857142857143,"SF","small"
"1702","agouti",0.110571428571428,"SF","small"
"1703","agouti",0.194464285714286,"SF","small"
"1704","agouti",0.253125,"SF","small"
"1705","paca",0.140625,"LS","large"
"1706","agouti",0.283125,"SF","small"
"1707","agouti",0.1209375,"SF","small"
"1708","squirrel",0.5625,"SF","small"
"1709","mouse",0.12375,"SF","small"
"1710","agouti",0.275142857142857,"SF","small"
"1711","paca",0.215625,"LS","large"
"1712","agouti",0.253928571428571,"SF","small"
"1713","peccary",0.107678571428571,"LS","large"
"1714","agouti",0.120288461538462,"SF","small"
"1715","rat",0.1425,"SF","small"
"1716","opossum",0.0977142857142856,"LF","large"
"1717","paca",0.3375,"LS","large"
"1718","opossum",0.49725,"LF","large"
"1719","peccary",0.0843750000000001,"LS","large"
"1720","agouti",0.14175,"SF","small"
"1721","mouse",0.0871875000000001,"SF","small"
"1722","rat",0.0327272727272728,"SF","small"
"1723","rat",0.0674999999999999,"SF","small"
"1724","agouti",0.102857142857143,"SF","small"
"1725","agouti",0.12825,"SF","small"
"1726","coati",0.110204081632653,"SF","small"
"1727","agouti",0.18675,"SF","small"
"1728","brocket",0.140625,"LF","large"
"1729","paca",0.439714285714285,"LS","large"
"1730","brocket",0.12375,"LF","large"
"1731","brocket",0.369642857142857,"LF","large"
"1732","agouti",0.388125,"SF","small"
"1733","squirrel",0.0450000000000001,"SF","small"
"1734","agouti",0.226285714285714,"SF","small"
"1735","agouti",0.918367346938775,"SF","small"
"1736","agouti",0.225,"SF","small"
"1737","rat",0.36,"SF","small"
"1738","paca",0.2205,"LS","large"
"1739","mouse",0.0322499999999999,"SF","small"
"1740","peccary",0.124772727272727,"LS","large"
"1741","paca",0.18,"LS","large"
"1742","paca",0.0909375000000002,"LS","large"
"1743","agouti",0.221785714285714,"SF","small"
"1744","ocelot",0.286071428571428,"LF","large"
"1745","paca",0.16875,"LS","large"
"1746","paca",0.385714285714285,"LS","large"
"1747","tamandua",0.262499999999999,"LS","large"
"1748","paca",0.33,"LS","large"
"1749","agouti",0.11025,"SF","small"
"1750","rat",0.1,"SF","small"
"1751","mouse",0.077019230769231,"SF","small"
"1752","peccary",0.244285714285714,"LS","large"
"1753","paca",0.129,"LS","large"
"1754","peccary",0.0586607142857141,"LS","large"
"1755","ocelot",0.1845,"LF","large"
"1756","paca",0.26325,"LS","large"
"1757","brocket",0.696428571428571,"LF","large"
"1758","agouti",0.124897959183673,"SF","small"
"1759","agouti",0.208928571428571,"SF","small"
"1760","paca",0.4185,"LS","large"
"1761","brocket",0.265909090909091,"LF","large"
"1762","rat",0.0925961538461541,"SF","small"
"1763","brocket",0.29,"LF","large"
"1764","agouti",0.124285714285714,"SF","small"
"1765","agouti",0.0761538461538464,"SF","small"
"1766","agouti",0.121875,"SF","small"
"1767","agouti",0.17775,"SF","small"
"1768","paca",0.131785714285714,"LS","large"
"1769","peccary",0.02,"LS","large"
"1770","coati",0.02,"SF","small"
"1771","rat",0.02,"SF","small"
"1772","agouti",0.0285714285714286,"SF","small"
"1773","brocket",0.04,"LF","large"
"1774","peccary",0.0599999999999999,"LS","large"
"1775","rat",0.0599999999999999,"SF","small"
"1776","coati",0.0428571428571428,"SF","small"
"1777","squirrel",0.0428571428571428,"SF","small"
"1778","agouti",0.0599999999999999,"SF","small"
"1779","rat",0.0799999999999999,"SF","small"
"1780","agouti",0.05,"SF","small"
"1781","paca",0.0799999999999999,"LS","large"
"1782","agouti",0.0799999999999999,"SF","small"
"1783","peccary",0.0799999999999999,"LS","large"
"1784","agouti",0.0799999999999999,"SF","small"
"1785","coati",0.05,"SF","small"
"1786","agouti",0.0999999999999999,"SF","small"
"1787","agouti",0.0625,"SF","small"
"1788","peccary",0.0999999999999999,"LS","large"
"1789","tamandua",0.0714285714285714,"LS","large"
"1790","brocket",0.0999999999999999,"LF","large"
"1791","rat",0.0999999999999999,"SF","small"
"1792","agouti",0.0999999999999999,"SF","small"
"1793","peccary",0.0625,"LS","large"
"1794","tamandua",0.0714285714285714,"LS","large"
"1795","agouti",0.0999999999999999,"SF","small"
"1796","rat",0.0999999999999999,"SF","small"
"1797","agouti",0.0999999999999999,"SF","small"
"1798","agouti",0.075,"SF","small"
"1799","agouti",0.12,"SF","small"
"1800","squirrel",0.0857142857142857,"SF","small"
"1801","peccary",0.12,"LS","large"
"1802","agouti",0.1,"SF","small"
"1803","coati",0.0857142857142857,"SF","small"
"1804","agouti",0.12,"SF","small"
"1805","peccary",0.0857142857142857,"LS","large"
"1806","coati",0.0857142857142857,"SF","small"
"1807","agouti",0.12,"SF","small"
"1808","agouti",0.12,"SF","small"
"1809","peccary",0.0857142857142857,"LS","large"
"1810","agouti",0.075,"SF","small"
"1811","agouti",0.116666666666667,"SF","small"
"1812","agouti",0.1,"SF","small"
"1813","paca",0.14,"LS","large"
"1814","peccary",0.14,"LS","large"
"1815","coati",0.0875,"SF","small"
"1816","agouti",0.0875,"SF","small"
"1817","peccary",0.14,"LS","large"
"1818","peccary",0.14,"LS","large"
"1819","brocket",0.16,"LF","large"
"1820","brocket",0.133333333333333,"LF","large"
"1821","agouti",0.114285714285714,"SF","small"
"1822","rat",0.16,"SF","small"
"1823","agouti",0.114285714285714,"SF","small"
"1824","peccary",0.133333333333333,"LS","large"
"1825","agouti",0.133333333333333,"SF","small"
"1826","agouti",0.16,"SF","small"
"1827","agouti",0.1,"SF","small"
"1828","agouti",0.133333333333333,"SF","small"
"1829","coati",0.1,"SF","small"
"1830","agouti",0.15,"SF","small"
"1831","peccary",0.15,"LS","large"
"1832","coati",0.128571428571429,"SF","small"
"1833","agouti",0.128571428571429,"SF","small"
"1834","agouti",0.18,"SF","small"
"1835","agouti",0.18,"SF","small"
"1836","agouti",0.1125,"SF","small"
"1837","agouti",0.1125,"SF","small"
"1838","agouti",0.128571428571429,"SF","small"
"1839","peccary",0.18,"LS","large"
"1840","paca",0.18,"LS","large"
"1841","agouti",0.1125,"SF","small"
"1842","peccary",0.18,"LS","large"
"1843","ocelot",0.2,"LF","large"
"1844","agouti",0.142857142857143,"SF","small"
"1845","coati",0.2,"SF","small"
"1846","peccary",0.2,"LS","large"
"1847","peccary",0.125,"LS","large"
"1848","agouti",0.125,"SF","small"
"1849","peccary",0.25,"LS","large"
"1850","paca",0.25,"LS","large"
"1851","agouti",0.2,"SF","small"
"1852","opossum",0.22,"LF","large"
"1853","agouti",0.157142857142857,"SF","small"
"1854","agouti",0.157142857142857,"SF","small"
"1855","armadillo",0.22,"SF","small"
"1856","paca",0.22,"LS","large"
"1857","paca",0.22,"LS","large"
"1858","peccary",0.157142857142857,"LS","large"
"1859","peccary",0.22,"LS","large"
"1860","brocket",0.22,"LF","large"
"1861","agouti",0.15,"SF","small"
"1862","agouti",0.15,"SF","small"
"1863","agouti",0.24,"SF","small"
"1864","paca",0.24,"LS","large"
"1865","squirrel",0.15,"SF","small"
"1866","coati",0.171428571428571,"SF","small"
"1867","rat",0.24,"SF","small"
"1868","paca",0.3,"LS","large"
"1869","peccary",0.24,"LS","large"
"1870","armadillo",0.24,"SF","small"
"1871","agouti",0.171428571428571,"SF","small"
"1872","agouti",0.26,"SF","small"
"1873","agouti",0.185714285714286,"SF","small"
"1874","agouti",0.185714285714286,"SF","small"
"1875","agouti",0.1625,"SF","small"
"1876","agouti",0.26,"SF","small"
"1877","brocket",0.26,"LF","large"
"1878","paca",0.26,"LS","large"
"1879","peccary",0.1625,"LS","large"
"1880","agouti",0.28,"SF","small"
"1881","brocket",0.155555555555556,"LF","large"
"1882","ocelot",0.28,"LF","large"
"1883","agouti",0.175,"SF","small"
"1884","peccary",0.233333333333333,"LS","large"
"1885","agouti",0.175,"SF","small"
"1886","agouti",0.233333333333333,"SF","small"
"1887","paca",0.28,"LS","large"
"1888","ocelot",0.233333333333333,"LF","large"
"1889","ocelot",0.3,"LF","large"
"1890","armadillo",0.3,"SF","small"
"1891","agouti",0.3,"SF","small"
"1892","paca",0.3,"LS","large"
"1893","opossum",0.3,"LF","large"
"1894","agouti",0.214285714285714,"SF","small"
"1895","paca",0.3,"LS","large"
"1896","paca",0.3,"LS","large"
"1897","agouti",0.3,"SF","small"
"1898","coati",0.214285714285714,"SF","small"
"1899","coati",0.32,"SF","small"
"1900","squirrel",0.32,"SF","small"
"1901","brocket",0.36,"LF","large"
"1902","brocket",0.32,"LF","large"
"1903","agouti",0.228571428571429,"SF","small"
"1904","peccary",0.32,"LS","large"
"1905","paca",0.32,"LS","large"
"1906","paca",0.32,"LS","large"
"1907","tamandua",0.4,"LS","large"
"1908","coati",0.228571428571429,"SF","small"
"1909","agouti",0.32,"SF","small"
"1910","agouti",0.242857142857143,"SF","small"
"1911","agouti",0.34,"SF","small"
"1912","paca",0.34,"LS","large"
"1913","paca",0.34,"LS","large"
"1914","peccary",0.242857142857143,"LS","large"
"1915","agouti",0.242857142857143,"SF","small"
"1916","coati",0.242857142857143,"SF","small"
"1917","agouti",0.225,"SF","small"
"1918","agouti",0.225,"SF","small"
"1919","agouti",0.36,"SF","small"
"1920","squirrel",0.257142857142857,"SF","small"
"1921","agouti",0.36,"SF","small"
"1922","agouti",0.36,"SF","small"
"1923","agouti",0.257142857142857,"SF","small"
"1924","agouti",0.36,"SF","small"
"1925","peccary",0.225,"LS","large"
"1926","agouti",0.36,"SF","small"
"1927","tamandua",0.257142857142857,"LS","large"
"1928","tamandua",0.38,"LS","large"
"1929","ocelot",0.475000000000001,"LF","large"
"1930","peccary",0.2375,"LS","large"
"1931","agouti",0.2375,"SF","small"
"1932","brocket",0.2375,"LF","large"
"1933","coati",0.38,"SF","small"
"1934","coati",0.4,"SF","small"
"1935","coati",0.285714285714286,"SF","small"
"1936","peccary",0.45,"LS","large"
"1937","peccary",0.4,"LS","large"
