"","species","distance","intervals","avgduration","speed"
"1030","paca",1.17,8,0.555555555555556,0.26325
"1031","brocket",3.25,7,0.666666666666667,0.696428571428571
"1032","agouti",0.68,7,0.777777777777778,0.124897959183673
"1033","agouti",2.6,8,1.55555555555556,0.208928571428571
"1034","paca",1.86,8,0.555555555555556,0.4185
"1035","brocket",2.6,8,1.22222222222222,0.265909090909091
"1036","rat",1.07,8,1.44444444444444,0.0925961538461541
"1037","brocket",4.64,8,2,0.29
"1038","agouti",0.58,7,0.666666666666667,0.124285714285714
"1039","agouti",0.88,8,1.44444444444444,0.0761538461538464
"1040","agouti",1.3,8,1.33333333333333,0.121875
"1041","agouti",0.79,8,0.555555555555556,0.17775
"1042","paca",0.41,7,0.444444444444444,0.131785714285714
"1043","peccary",0.1,9,0.555555555555556,0.02
"1044","coati",0.1,9,0.555555555555556,0.02
"1045","rat",0.1,9,0.555555555555556,0.02
"1046","agouti",0.2,9,0.777777777777778,0.0285714285714286
"1047","brocket",0.2,9,0.555555555555556,0.04
"1048","peccary",0.3,9,0.555555555555556,0.0599999999999999
"1049","rat",0.3,9,0.555555555555556,0.0599999999999999
"1050","coati",0.3,9,0.777777777777778,0.0428571428571428
"1051","squirrel",0.3,9,0.777777777777778,0.0428571428571428
"1052","agouti",0.3,9,0.555555555555556,0.0599999999999999
"1053","rat",0.4,9,0.555555555555556,0.0799999999999999
"1054","agouti",0.4,9,0.888888888888889,0.05
"1055","paca",0.4,9,0.555555555555556,0.0799999999999999
"1056","agouti",0.4,9,0.555555555555556,0.0799999999999999
"1057","peccary",0.4,9,0.555555555555556,0.0799999999999999
"1058","agouti",0.4,9,0.555555555555556,0.0799999999999999
"1059","coati",0.4,9,0.888888888888889,0.05
"1060","agouti",0.5,9,0.555555555555556,0.0999999999999999
"1061","agouti",0.5,9,0.888888888888889,0.0625
"1062","peccary",0.5,9,0.555555555555556,0.0999999999999999
"1063","tamandua",0.5,9,0.777777777777778,0.0714285714285714
"1064","brocket",0.5,9,0.555555555555556,0.0999999999999999
"1065","rat",0.5,9,0.555555555555556,0.0999999999999999
"1066","agouti",0.5,9,0.555555555555556,0.0999999999999999
"1067","peccary",0.5,9,0.888888888888889,0.0625
"1068","tamandua",0.5,9,0.777777777777778,0.0714285714285714
"1069","agouti",0.5,9,0.555555555555556,0.0999999999999999
"1070","rat",0.5,9,0.555555555555556,0.0999999999999999
"1071","agouti",0.5,9,0.555555555555556,0.0999999999999999
"1072","agouti",0.6,9,0.888888888888889,0.075
"1073","agouti",0.6,9,0.555555555555556,0.12
"1074","squirrel",0.6,9,0.777777777777778,0.0857142857142857
"1075","peccary",0.6,9,0.555555555555556,0.12
"1076","agouti",0.6,9,0.666666666666667,0.1
"1077","coati",0.6,9,0.777777777777778,0.0857142857142857
"1078","agouti",0.6,9,0.555555555555556,0.12
"1079","peccary",0.6,9,0.777777777777778,0.0857142857142857
"1080","coati",0.6,9,0.777777777777778,0.0857142857142857
"1081","agouti",0.6,9,0.555555555555556,0.12
"1082","agouti",0.6,9,0.555555555555556,0.12
"1083","peccary",0.6,9,0.777777777777778,0.0857142857142857
"1084","agouti",0.6,9,0.888888888888889,0.075
"1085","agouti",0.7,9,0.666666666666667,0.116666666666667
"1086","agouti",0.7,9,0.777777777777778,0.1
"1087","paca",0.7,9,0.555555555555556,0.14
"1088","peccary",0.7,9,0.555555555555556,0.14
"1089","coati",0.7,9,0.888888888888889,0.0875
"1090","agouti",0.7,9,0.888888888888889,0.0875
"1091","peccary",0.7,9,0.555555555555556,0.14
"1092","peccary",0.7,9,0.555555555555556,0.14
"1093","brocket",0.8,9,0.555555555555556,0.16
"1094","brocket",0.8,9,0.666666666666667,0.133333333333333
"1095","agouti",0.8,9,0.777777777777778,0.114285714285714
"1096","rat",0.8,9,0.555555555555556,0.16
"1097","agouti",0.8,9,0.777777777777778,0.114285714285714
"1098","peccary",0.8,9,0.666666666666667,0.133333333333333
"1099","agouti",0.8,9,0.666666666666667,0.133333333333333
"1100","agouti",0.8,9,0.555555555555556,0.16
"1101","agouti",0.8,9,0.888888888888889,0.1
"1102","agouti",0.8,9,0.666666666666667,0.133333333333333
"1103","coati",0.8,9,0.888888888888889,0.1
"1104","agouti",0.9,9,0.666666666666667,0.15
"1105","peccary",0.9,9,0.666666666666667,0.15
"1106","coati",0.9,9,0.777777777777778,0.128571428571429
"1107","agouti",0.9,9,0.777777777777778,0.128571428571429
"1108","agouti",0.9,9,0.555555555555556,0.18
"1109","agouti",0.9,9,0.555555555555556,0.18
"1110","agouti",0.9,9,0.888888888888889,0.1125
"1111","agouti",0.9,9,0.888888888888889,0.1125
"1112","agouti",0.9,9,0.777777777777778,0.128571428571429
"1113","peccary",0.9,9,0.555555555555556,0.18
"1114","paca",0.9,9,0.555555555555556,0.18
"1115","agouti",0.9,9,0.888888888888889,0.1125
"1116","peccary",0.9,9,0.555555555555556,0.18
"1117","ocelot",1,9,0.555555555555556,0.2
"1118","agouti",1,9,0.777777777777778,0.142857142857143
"1119","coati",1,9,0.555555555555556,0.2
"1120","peccary",1,9,0.555555555555556,0.2
"1121","peccary",1,9,0.888888888888889,0.125
"1122","agouti",1,9,0.888888888888889,0.125
"1123","peccary",1,9,0.444444444444444,0.25
"1124","paca",1,9,0.444444444444444,0.25
"1125","agouti",1,9,0.555555555555556,0.2
"1126","opossum",1.1,9,0.555555555555556,0.22
"1127","agouti",1.1,9,0.777777777777778,0.157142857142857
"1128","agouti",1.1,9,0.777777777777778,0.157142857142857
"1129","armadillo",1.1,9,0.555555555555556,0.22
"1130","paca",1.1,9,0.555555555555556,0.22
"1131","paca",1.1,9,0.555555555555556,0.22
"1132","peccary",1.1,9,0.777777777777778,0.157142857142857
"1133","peccary",1.1,9,0.555555555555556,0.22
"1134","brocket",1.1,9,0.555555555555556,0.22
"1135","agouti",1.2,9,0.888888888888889,0.15
"1136","agouti",1.2,9,0.888888888888889,0.15
"1137","agouti",1.2,9,0.555555555555556,0.24
"1138","paca",1.2,9,0.555555555555556,0.24
"1139","squirrel",1.2,9,0.888888888888889,0.15
"1140","coati",1.2,9,0.777777777777778,0.171428571428571
"1141","rat",1.2,9,0.555555555555556,0.24
"1142","paca",1.2,9,0.444444444444444,0.3
"1143","peccary",1.2,9,0.555555555555556,0.24
"1144","armadillo",1.2,9,0.555555555555556,0.24
"1145","agouti",1.2,9,0.777777777777778,0.171428571428571
"1146","agouti",1.3,9,0.555555555555556,0.26
"1147","agouti",1.3,9,0.777777777777778,0.185714285714286
"1148","agouti",1.3,9,0.777777777777778,0.185714285714286
"1149","agouti",1.3,9,0.888888888888889,0.1625
"1150","agouti",1.3,9,0.555555555555556,0.26
"1151","brocket",1.3,9,0.555555555555556,0.26
"1152","paca",1.3,9,0.555555555555556,0.26
"1153","peccary",1.3,9,0.888888888888889,0.1625
"1154","agouti",1.4,9,0.555555555555556,0.28
"1155","brocket",1.4,9,1,0.155555555555556
"1156","ocelot",1.4,9,0.555555555555556,0.28
"1157","agouti",1.4,9,0.888888888888889,0.175
"1158","peccary",1.4,9,0.666666666666667,0.233333333333333
"1159","agouti",1.4,9,0.888888888888889,0.175
"1160","agouti",1.4,9,0.666666666666667,0.233333333333333
"1161","paca",1.4,9,0.555555555555556,0.28
"1162","ocelot",1.4,9,0.666666666666667,0.233333333333333
"1163","ocelot",1.5,9,0.555555555555556,0.3
"1164","armadillo",1.5,9,0.555555555555556,0.3
"1165","agouti",1.5,9,0.555555555555556,0.3
"1166","paca",1.5,9,0.555555555555556,0.3
"1167","opossum",1.5,9,0.555555555555556,0.3
"1168","agouti",1.5,9,0.777777777777778,0.214285714285714
"1169","paca",1.5,9,0.555555555555556,0.3
"1170","paca",1.5,9,0.555555555555556,0.3
"1171","agouti",1.5,9,0.555555555555556,0.3
"1172","coati",1.5,9,0.777777777777778,0.214285714285714
"1173","coati",1.6,9,0.555555555555556,0.32
"1174","squirrel",1.6,9,0.555555555555556,0.32
"1175","brocket",1.6,8,0.555555555555556,0.36
"1176","brocket",1.6,9,0.555555555555556,0.32
"1177","agouti",1.6,9,0.777777777777778,0.228571428571429
"1178","peccary",1.6,9,0.555555555555556,0.32
"1179","paca",1.6,9,0.555555555555556,0.32
"1180","paca",1.6,9,0.555555555555556,0.32
"1181","tamandua",1.6,9,0.444444444444444,0.4
"1182","coati",1.6,9,0.777777777777778,0.228571428571429
"1183","agouti",1.6,9,0.555555555555556,0.32
"1184","agouti",1.7,9,0.777777777777778,0.242857142857143
"1185","agouti",1.7,9,0.555555555555556,0.34
"1186","paca",1.7,9,0.555555555555556,0.34
"1187","paca",1.7,9,0.555555555555556,0.34
"1188","peccary",1.7,9,0.777777777777778,0.242857142857143
"1189","agouti",1.7,9,0.777777777777778,0.242857142857143
"1190","coati",1.7,9,0.777777777777778,0.242857142857143
"1191","agouti",1.8,9,0.888888888888889,0.225
"1192","agouti",1.8,9,0.888888888888889,0.225
"1193","agouti",1.8,9,0.555555555555556,0.36
"1194","squirrel",1.8,9,0.777777777777778,0.257142857142857
"1195","agouti",1.8,9,0.555555555555556,0.36
"1196","agouti",1.8,9,0.555555555555556,0.36
"1197","agouti",1.8,9,0.777777777777778,0.257142857142857
"1198","agouti",1.8,9,0.555555555555556,0.36
"1199","peccary",1.8,9,0.888888888888889,0.225
"1200","agouti",1.8,9,0.555555555555556,0.36
"1201","tamandua",1.8,9,0.777777777777778,0.257142857142857
"1202","tamandua",1.9,9,0.555555555555556,0.38
"1203","ocelot",1.9,9,0.444444444444444,0.475000000000001
"1204","peccary",1.9,9,0.888888888888889,0.2375
"1205","agouti",1.9,9,0.888888888888889,0.2375
"1206","brocket",1.9,9,0.888888888888889,0.2375
"1207","coati",1.9,9,0.555555555555556,0.38
"1208","coati",2,9,0.555555555555556,0.4
"1209","coati",2,9,0.777777777777778,0.285714285714286
"1210","peccary",2,8,0.555555555555556,0.45
"1211","peccary",2,9,0.555555555555556,0.4
"1212","brocket",2,9,0.777777777777778,0.285714285714286
"1213","ocelot",2,9,0.666666666666667,0.333333333333333
"1214","coati",2,9,0.777777777777778,0.285714285714286
"1215","brocket",2,9,0.888888888888889,0.25
"1216","squirrel",2,9,0.777777777777778,0.285714285714286
"1217","agouti",2.1,9,0.555555555555556,0.42
"1218","agouti",2.1,9,1,0.233333333333333
"1219","peccary",2.1,9,0.555555555555556,0.42
"1220","agouti",2.1,9,0.888888888888889,0.2625
"1221","brocket",2.2,9,0.555555555555556,0.44
"1222","brocket",2.2,9,0.666666666666667,0.366666666666667
"1223","agouti",2.2,9,0.888888888888889,0.275
"1224","peccary",2.2,9,0.777777777777778,0.314285714285714
"1225","ocelot",2.2,9,0.444444444444444,0.550000000000001
"1226","coati",2.2,9,0.888888888888889,0.275
"1227","agouti",2.2,9,0.444444444444444,0.550000000000001
"1228","agouti",2.3,9,0.555555555555556,0.46
"1229","peccary",2.3,8,0.777777777777778,0.369642857142857
"1230","brocket",2.3,9,0.555555555555556,0.46
"1231","agouti",2.3,9,0.666666666666667,0.383333333333333
"1232","brocket",2.4,9,0.888888888888889,0.3
"1233","agouti",2.4,9,0.777777777777778,0.342857142857143
"1234","peccary",2.4,9,0.555555555555556,0.48
"1235","peccary",2.4,8,0.444444444444444,0.675000000000001
"1236","agouti",2.5,9,0.666666666666667,0.416666666666666
"1237","coati",2.5,9,0.777777777777778,0.357142857142857
"1238","coati",2.5,9,0.777777777777778,0.357142857142857
"1239","agouti",2.6,9,0.888888888888889,0.325
"1240","agouti",2.7,9,0.777777777777778,0.385714285714286
"1241","paca",2.8,9,0.555555555555556,0.559999999999999
"1242","agouti",2.8,9,0.777777777777778,0.4
"1243","armadillo",2.8,9,0.555555555555556,0.559999999999999
"1244","peccary",3,8,0.777777777777778,0.482142857142857
"1245","coati",3,9,0.777777777777778,0.428571428571428
"1246","peccary",3.1,9,0.888888888888889,0.3875
"1247","peccary",3.2,9,0.777777777777778,0.457142857142857
"1248","coati",3.3,9,0.555555555555556,0.659999999999999
"1249","ocelot",3.4,9,0.888888888888889,0.425
"1250","peccary",3.5,9,0.555555555555556,0.699999999999999
"1251","brocket",3.6,9,0.777777777777778,0.514285714285714
"1252","brocket",3.6,9,0.777777777777778,0.514285714285714
"1253","coati",3.7,9,0.777777777777778,0.528571428571428
"1254","agouti",4.52,9,2.22222222222222,0.226
"1255","agouti",0.7,9,1.55555555555556,0.0499999999999999
"1256","ocelot",3.15,9,0.444444444444444,0.787500000000001
"1257","rat",1.9,8,0.555555555555556,0.4275
"1258","agouti",1.23,9,0.555555555555556,0.246
"1259","agouti",0.7,9,0.777777777777778,0.1
"1260","rat",0.25,9,0.555555555555556,0.05
"1261","rat",0.94,9,0.444444444444444,0.235
"1262","agouti",0.68,9,0.555555555555556,0.136
"1263","peccary",0.61,9,1.77777777777778,0.038125
"1264","peccary",0.63,19,0.777777777777778,0.0426315789473684
"1265","agouti",1.77,8,0.666666666666667,0.331875
"1266","paca",2.19,9,1.44444444444444,0.168461538461539
"1267","agouti",3.57,9,0.444444444444444,0.892500000000001
"1268","peccary",0.57,9,0.444444444444444,0.1425
"1269","agouti",1.15,9,0.555555555555556,0.23
"1270","rat",1.57,9,1.55555555555556,0.112142857142857
"1271","mouse",0.29,9,0.555555555555556,0.0579999999999999
"1272","agouti",0.88,9,0.666666666666667,0.146666666666667
"1273","agouti",3.16,9,0.666666666666667,0.526666666666667
"1274","agouti",0.24,9,1.44444444444444,0.0184615384615385
"1275","agouti",0.43,9,0.555555555555556,0.0859999999999999
"1276","agouti",1.61,9,0.777777777777778,0.23
"1277","agouti",0.12,9,0.555555555555556,0.024
"1278","agouti",0.65,9,0.555555555555556,0.13
"1279","tamandua",0.83,9,0.444444444444444,0.2075
"1280","armadillo",1.18,9,0.444444444444444,0.295
"1281","agouti",1.33,9,0.666666666666667,0.221666666666667
"1282","rat",1.12,9,0.555555555555556,0.224
"1283","agouti",1.57,8,0.555555555555556,0.35325
"1284","paca",0.53,9,0.555555555555556,0.106
"1285","agouti",0.23,9,0.555555555555556,0.046
"1286","agouti",0.67,9,0.555555555555556,0.134
"1287","agouti",0.91,9,0.777777777777778,0.13
"1288","paca",1.7,9,0.555555555555556,0.34
"1289","brocket",2.7,9,1.66666666666667,0.18
"1290","peccary",0.4,9,0.555555555555556,0.0799999999999999
"1291","coati",1.41,9,0.555555555555556,0.282
"1292","agouti",2.24,9,0.666666666666667,0.373333333333333
"1293","paca",0.84,9,0.444444444444444,0.21
"1294","agouti",0.94,9,0.666666666666667,0.156666666666667
"1295","agouti",0.55,8,0.444444444444444,0.1546875
"1296","agouti",0.71,9,0.555555555555556,0.142
"1297","agouti",0.88,9,1.33333333333333,0.0733333333333335
"1298","agouti",0.95,9,2.11111111111111,0.05
"1299","agouti",1.7,9,0.555555555555556,0.34
"1300","brocket",2,9,0.555555555555556,0.4
"1301","agouti",1.01,9,0.555555555555556,0.202
"1302","peccary",1.05,9,2.44444444444444,0.0477272727272728
"1303","agouti",1.37,9,0.666666666666667,0.228333333333333
"1304","agouti",0.56,9,0.555555555555556,0.112
"1305","agouti",2.4,9,2,0.133333333333333
"1306","agouti",2.6,9,0.555555555555556,0.52
"1307","coati",2.8,9,0.777777777777778,0.4
"1308","peccary",3,9,0.555555555555556,0.599999999999999
"1309","agouti",0.54,9,1.55555555555556,0.0385714285714285
"1310","mouse",0.4,9,1.66666666666667,0.0266666666666666
"1311","paca",0.6,9,0.555555555555556,0.12
"1312","peccary",0.71,9,0.555555555555556,0.142
"1313","coati",0.8,9,0.888888888888889,0.1
"1314","agouti",1.02,9,0.777777777777778,0.145714285714286
"1315","brocket",1.35,9,0.555555555555556,0.27
"1316","agouti",1.4,9,0.777777777777778,0.2
"1317","brocket",3.85,9,2.11111111111111,0.202631578947369
"1318","rat",0.48,9,1.44444444444444,0.036923076923077
"1319","agouti",0.58,9,0.666666666666667,0.0966666666666666
"1320","paca",1.38,9,1.33333333333333,0.115
"1321","agouti",1.6,9,0.555555555555556,0.32
"1322","agouti",1.8,9,0.555555555555556,0.36
"1323","rat",0.3,9,0.555555555555556,0.0599999999999999
"1324","squirrel",0.73,9,0.555555555555556,0.146
"1325","agouti",1.06,9,0.777777777777778,0.151428571428571
"1326","peccary",1.21,9,0.666666666666667,0.201666666666667
"1327","agouti",1.3,9,0.777777777777778,0.185714285714286
"1328","agouti",1.3,9,0.555555555555556,0.26
"1329","agouti",0.37,8,0.666666666666667,0.069375
"1330","peccary",1.32,9,0.555555555555556,0.264
"1331","agouti",1.6,9,0.888888888888889,0.2
"1332","rat",0.36,9,0.444444444444444,0.0900000000000001
"1333","agouti",0.58,9,0.555555555555556,0.116
"1334","agouti",0.6,9,0.666666666666667,0.1
"1335","agouti",0.73,9,0.666666666666667,0.121666666666667
"1336","armadillo",0.73,9,0.555555555555556,0.146
"1337","rat",0.75,8,0.444444444444444,0.2109375
"1338","agouti",0.95,9,0.555555555555556,0.19
"1339","peccary",1.55,9,0.777777777777778,0.221428571428571
"1340","ocelot",2.8,9,0.555555555555556,0.559999999999999
"1341","rat",0.3,9,0.555555555555556,0.0599999999999999
"1342","agouti",0.35,9,0.555555555555556,0.0699999999999999
"1343","rat",0.39,9,0.444444444444444,0.0975000000000001
"1344","agouti",0.64,9,2.88888888888889,0.0246153846153846
"1345","agouti",0.64,9,0.555555555555556,0.128
"1346","peccary",0.8,9,0.555555555555556,0.16
"1347","mouse",0.88,9,0.444444444444444,0.22
"1348","brocket",0.92,9,0.555555555555556,0.184
"1349","agouti",1,9,0.555555555555556,0.2
"1350","rat",1.65,9,1.44444444444444,0.126923076923077
"1351","ocelot",2.9,8,0.444444444444444,0.815625000000001
"1352","agouti",0.43,9,0.777777777777778,0.0614285714285714
"1353","rat",0.5,9,0.666666666666667,0.0833333333333333
"1354","rat",0.7,9,0.555555555555556,0.14
"1355","agouti",1.38,8,0.444444444444444,0.388125
"1356","paca",1.91,9,1.44444444444444,0.146923076923077
"1357","agouti",1.6,9,0.555555555555556,0.32
"1358","paca",2.34,9,1.55555555555556,0.167142857142857
"1359","agouti",3,9,0.777777777777778,0.428571428571428
"1360","rat",0.3,9,0.555555555555556,0.0599999999999999
"1361","rat",0.48,9,0.555555555555556,0.0959999999999999
"1362","agouti",0.67,9,0.555555555555556,0.134
"1363","rat",0.94,9,0.555555555555556,0.188
"1364","tamandua",0.96,9,0.555555555555556,0.192
"1365","agouti",1.48,9,0.777777777777778,0.211428571428571
"1366","ocelot",2.38,9,0.555555555555556,0.476
"1367","mouse",0.4,9,0.555555555555556,0.0799999999999999
"1368","peccary",0.44,9,0.777777777777778,0.0628571428571428
"1369","mouse",0.45,9,0.555555555555556,0.0899999999999999
"1370","ocelot",0.73,9,1,0.0811111111111111
"1371","agouti",1.23,9,0.555555555555556,0.246
"1372","agouti",1.4,9,0.777777777777778,0.2
"1373","agouti",1.66,9,0.777777777777778,0.237142857142857
"1374","agouti",2.73,9,0.666666666666667,0.455
"1375","agouti",3,9,0.888888888888889,0.375
"1376","agouti",0.3,9,0.666666666666667,0.05
"1377","mouse",0.55,9,0.555555555555556,0.11
"1378","squirrel",0.58,9,0.555555555555556,0.116
"1379","agouti",0.73,9,1.44444444444444,0.0561538461538463
"1380","opossum",0.9,9,0.555555555555556,0.18
"1381","paca",1.4,9,0.555555555555556,0.28
"1382","agouti",1.44,9,2.22222222222222,0.0720000000000001
"1383","agouti",1.8,9,0.555555555555556,0.36
"1384","ocelot",7,9,1.77777777777778,0.4375
"1385","paca",0.9,9,0.555555555555556,0.18
"1386","agouti",0.44,9,0.444444444444444,0.11
"1387","ocelot",8,9,1.88888888888889,0.470588235294117
"1388","agouti",0.2,9,0.888888888888889,0.025
"1389","agouti",0.34,9,0.444444444444444,0.0850000000000001
"1390","agouti",0.38,9,2,0.0211111111111111
"1391","agouti",0.43,9,1.44444444444444,0.0330769230769232
"1392","rat",0.43,9,0.444444444444444,0.1075
"1393","agouti",0.49,9,2,0.0272222222222222
"1394","agouti",0.5,9,0.888888888888889,0.0625
"1395","ocelot",0.53,9,1.22222222222222,0.0481818181818183
"1396","agouti",0.57,9,0.666666666666667,0.0949999999999999
"1397","rat",0.6,9,0.555555555555556,0.12
"1398","agouti",0.61,9,0.555555555555556,0.122
"1399","mouse",0.62,9,0.444444444444444,0.155
"1400","opossum",0.64,9,0.555555555555556,0.128
"1401","rat",0.7,9,0.555555555555556,0.14
"1402","opossum",0.7,9,0.444444444444444,0.175
"1403","agouti",0.72,9,0.555555555555556,0.144
"1404","agouti",0.83,9,0.555555555555556,0.166
"1405","paca",0.88,9,0.444444444444444,0.22
"1406","rat",0.9,9,0.555555555555556,0.18
"1407","agouti",0.9,9,1.44444444444444,0.0692307692307695
"1408","tamandua",0.91,9,1.77777777777778,0.0568749999999999
"1409","agouti",0.94,9,1.44444444444444,0.0723076923076925
"1410","agouti",1.02,9,0.555555555555556,0.204
"1411","agouti",1.05,9,0.444444444444444,0.2625
"1412","agouti",1.07,9,1.88888888888889,0.0629411764705882
"1413","agouti",1.11,9,1.55555555555556,0.0792857142857141
"1414","agouti",1.2,9,0.555555555555556,0.24
"1415","coati",1.7,9,0.777777777777778,0.242857142857143
"1416","paca",1.74,8,0.444444444444444,0.489375000000001
"1417","agouti",2.1,9,0.888888888888889,0.2625
"1418","brocket",2.16,9,0.555555555555556,0.432
"1419","brocket",2.2,9,0.555555555555556,0.44
"1420","tamandua",2.3,9,0.555555555555556,0.46
"1421","agouti",2.5,9,0.777777777777778,0.357142857142857
"1422","mouse",0.31,9,1.77777777777778,0.019375
"1423","mouse",0.55,9,0.444444444444444,0.1375
"1424","agouti",0.7,9,0.555555555555556,0.14
"1425","agouti",1.13,9,1.33333333333333,0.0941666666666669
"1426","agouti",3.61,8,0.444444444444444,1.0153125
"1427","agouti",0.43,9,0.555555555555556,0.0859999999999999
"1428","agouti",0.48,8,0.444444444444444,0.135
"1429","agouti",0.49,9,0.444444444444444,0.1225
"1430","armadillo",0.65,9,0.555555555555556,0.13
"1431","agouti",1.12,9,1.88888888888889,0.0658823529411764
"1432","agouti",0.35,9,0.666666666666667,0.0583333333333333
"1433","agouti",0.76,9,0.555555555555556,0.152
"1434","paca",1.1,9,0.444444444444444,0.275
"1435","peccary",1.2,9,0.555555555555556,0.24
"1436","agouti",1.27,9,0.555555555555556,0.254
"1437","ocelot",1.59,9,0.555555555555556,0.318
"1438","agouti",1.77,8,0.777777777777778,0.284464285714286
"1439","peccary",3,9,0.777777777777778,0.428571428571428
"1440","rat",3.4,9,0.555555555555556,0.679999999999999
"1441","rat",0.3,9,0.555555555555556,0.0599999999999999
"1442","rat",0.44,9,0.555555555555556,0.0879999999999999
"1443","rat",0.79,9,1.11111111111111,0.0790000000000001
"1444","tamandua",0.9,9,2.44444444444444,0.040909090909091
"1445","coati",1.7,9,0.666666666666667,0.283333333333333
"1446","ocelot",4,9,0.666666666666667,0.666666666666666
"1447","agouti",0.45,9,0.666666666666667,0.075
"1448","mouse",0.64,9,0.444444444444444,0.16
"1449","opossum",0.68,9,0.444444444444444,0.17
"1450","agouti",0.83,9,0.555555555555556,0.166
"1451","agouti",1.12,9,0.555555555555556,0.224
"1452","peccary",1.2,9,0.555555555555556,0.24
"1453","agouti",0.3,9,0.666666666666667,0.05
"1454","mouse",0.32,9,0.555555555555556,0.0639999999999999
"1455","rat",0.5,9,0.444444444444444,0.125
"1456","armadillo",1.59,8,0.444444444444444,0.447187500000001
"1457","paca",2.08,9,0.444444444444444,0.520000000000001
"1458","rat",0.2,9,1.33333333333333,0.0166666666666667
"1459","agouti",0.35,9,0.777777777777778,0.05
"1460","agouti",0.86,9,1.44444444444444,0.0661538461538464
"1461","tamandua",0.9,9,0.777777777777778,0.128571428571429
"1462","agouti",1,9,0.777777777777778,0.142857142857143
"1463","armadillo",2.12,9,1.44444444444444,0.163076923076924
"1464","ocelot",2.27,9,0.555555555555556,0.454
"1465","agouti",0.92,9,0.555555555555556,0.184
"1466","peccary",1.58,9,1.66666666666667,0.105333333333333
"1467","agouti",1.98,8,0.666666666666667,0.37125
"1468","brocket",0.45,9,0.444444444444444,0.1125
"1469","rat",0.71,9,0.555555555555556,0.142
"1470","agouti",0.9,9,0.888888888888889,0.1125
"1471","ocelot",0.9,8,0.444444444444444,0.253125
"1472","agouti",0.94,9,0.555555555555556,0.188
"1473","agouti",1.2,9,0.666666666666667,0.2
"1474","agouti",1.4,9,0.777777777777778,0.2
"1475","agouti",0.34,9,0.666666666666667,0.0566666666666666
"1476","rat",0.4,9,0.555555555555556,0.0799999999999999
"1477","rat",0.55,8,0.444444444444444,0.1546875
"1478","agouti",0.9,9,0.444444444444444,0.225
"1479","agouti",1.47,9,2.44444444444444,0.0668181818181819
"1480","agouti",0.4,9,0.888888888888889,0.05
"1481","agouti",0.56,9,0.555555555555556,0.112
"1482","opossum",0.57,9,0.555555555555556,0.114
"1483","agouti",1.31,9,0.777777777777778,0.187142857142857
"1484","squirrel",1.4,9,0.555555555555556,0.28
"1485","agouti",2.3,9,0.888888888888889,0.2875
"1486","agouti",0.64,9,1.88888888888889,0.0376470588235294
"1487","agouti",0.96,9,0.666666666666667,0.16
"1488","agouti",1.44,9,0.666666666666667,0.24
"1489","agouti",0.2,9,0.555555555555556,0.04
"1490","ocelot",0.63,8,0.555555555555556,0.14175
"1491","rat",0.87,9,0.555555555555556,0.174
"1492","agouti",1.1,9,0.888888888888889,0.1375
"1493","coati",1.29,9,0.666666666666667,0.215
"1494","ocelot",3.3,9,0.666666666666667,0.55
"1495","agouti",0.15,9,0.666666666666667,0.025
"1496","mouse",0.43,9,0.444444444444444,0.1075
"1497","mouse",0.64,9,0.444444444444444,0.16
"1498","mouse",0.64,9,0.444444444444444,0.16
"1499","agouti",0.98,9,0.444444444444444,0.245
"1500","agouti",1.8,9,0.888888888888889,0.225
"1501","paca",2.26,9,1.55555555555556,0.161428571428571
"1502","brocket",2.42,9,1.77777777777778,0.15125
"1503","agouti",2.49,9,2.66666666666667,0.10375
"1504","agouti",1.48,9,0.666666666666667,0.246666666666667
"1505","agouti",1.54,9,2.22222222222222,0.0770000000000001
"1506","agouti",0.65,9,0.666666666666667,0.108333333333333
"1507","agouti",1.36,9,0.777777777777778,0.194285714285714
"1508","mouse",0.65,9,0.444444444444444,0.1625
"1509","coati",2.15,9,2.11111111111111,0.113157894736842
"1510","agouti",0.4,9,2.44444444444444,0.0181818181818182
"1511","peccary",0.55,9,0.555555555555556,0.11
"1512","agouti",0.75,9,0.555555555555556,0.15
"1513","agouti",0.94,9,0.555555555555556,0.188
"1514","agouti",0.52,9,0.666666666666667,0.0866666666666666
"1515","rat",0.64,9,0.555555555555556,0.128
"1516","agouti",2.25,9,0.555555555555556,0.45
"1517","agouti",4.45,9,2.22222222222222,0.2225
"1518","agouti",3.1,9,0.555555555555556,0.619999999999999
"1519","opossum",0.28,9,1.55555555555556,0.0199999999999999
"1520","agouti",0.75,9,0.555555555555556,0.15
"1521","agouti",0.87,9,0.888888888888889,0.10875
"1522","agouti",1.74,9,2.33333333333333,0.082857142857143
"1523","agouti",0.44,9,0.555555555555556,0.0879999999999999
"1524","armadillo",2.37,9,0.444444444444444,0.592500000000001
"1525","ocelot",3.1,9,0.555555555555556,0.619999999999999
"1526","ocelot",4.16,9,0.555555555555556,0.831999999999999
"1527","opossum",0.82,9,0.444444444444444,0.205
"1528","rat",1.45,9,0.555555555555556,0.29
"1529","peccary",0.54,8,0.555555555555556,0.1215
"1530","squirrel",0.83,9,1.55555555555556,0.0592857142857141
"1531","ocelot",0.94,9,0.444444444444444,0.235
"1532","agouti",3.25,9,0.555555555555556,0.649999999999999
"1533","agouti",0.58,9,2.33333333333333,0.0276190476190477
"1534","agouti",0.71,9,0.666666666666667,0.118333333333333
