"","species","speed"
"990","takin",0.0046838732162367
"991","takin",0.0343144535827446
"992","takin young",0.071529533113028
"993","takin",0.120488032222672
"994","takin young",0.0753261230005783
"995","takin",0.333187390220074
"996","takin",0.172271075621261
"997","takin",0.12199586766041
"998","takin",0
"999","takin",0
"1000","takin",0
"1001","takin",0.135689139159433
"1002","takin",0.0640885213137735
"1003","takin",0.179344304432407
"1004","takin",0.121452663028987
"1005","takin",0.0156494266805716
"1006","takin",0.210420127112292
"1007","takin",0.159531416710731
"1008","takin",0.664872331538481
"1009","takin",0.103092220107392
"1010","takin",0.11905734021634
"1011","takin",0.153519435514843
"1012","takin",0.170937925233958
"1013","takin",0.036374157890872
"1014","takin young",0.0438380195927032
"1015","takin",0.0929526589124818
"1016","takin",0.124357096976419
"1017","takin",0.131826996972434
"1018","takin",0.155991724117759
"1019","takin",0.129521195857308
"1020","takin",0.165032078786687
"1021","takin",0.214670579800684
"1022","takin",0.126221508535862
"1023","takin",0.0878885412534144
"1024","takin",0.229653833061675
"1025","takin",0.13766515298998
"1026","takin",0.0994067339264591
"1027","takin",0.103133627487554
"1028","takin young",0
"1029","takin",0.0753039562781535
"1030","takin",0.114325644603279
"1031","takin",0.101520897503974
"1032","takin young",0.079466627360623
"1033","takin",0.0758027302032121
"1034","takin",0.114460778266764
"1035","takin young",0.0604338588874009
"1036","takin",0.0839815728404168
"1037","takin",0.131470072160296
"1038","takin",0.0960445348272729
"1039","takin",0.0857497867919079
"1040","takin",0.0911338385798289
"1041","takin",0.0294819060759995
"1042","takin",0.0608265752861661
"1043","takin",0.0791786173065409
"1044","takin",0.0292038386509024
"1045","takin",0.10296097481114
"1046","takin",0.0883559489403883
"1047","takin",0.0331293549726632
"1048","takin",0.0842684065389805
"1049","takin young",0.117040873620196
"1050","takin",0.0900955688051146
"1051","takin young",0.00895362119210576
"1052","takin",0.196914060501287
"1053","takin",0.0632628363708394
"1054","takin",0.0938075188074043
"1055","takin",0.0358697036950655
"1056","takin",0.0583674191840073
"1057","takin",0.168337950184331
"1058","takin",0.143022959060333
"1059","takin young",0.141705454002259
"1060","takin",0.241848054944487
"1061","takin",0.171128063675201
"1062","takin",0.106507442178206
"1063","takin",0.155812756738708
"1064","takin",0.136668985983034
"1065","takin",0.14658775466926
"1066","takin",0.0546133925884614
"1067","takin",0.10553407799889
"1068","takin",0
"1069","takin young",0.143512480318538
"1070","takin young",0.128944324473323
"1071","takin",0.159844957840814
"1072","takin",0.241844620268708
"1073","takin young",0.0672467014750192
"1074","takin young",0.121738792052809
"1075","takin",0.117128799051976
"1076","takin",0.156888039114552
"1077","takin",0.0869238295282064
"1078","takin",0.12947127463616
"1079","takin",0.131474668808797
"1080","takin",0.0615134371552383
"1081","takin",0.0543562172108634
"1082","takin",0.115813022508831
"1083","takin",0.0893446123337331
