"species" "distance" "intervals" "avgduration"
"1219" "peccary" 2.1 9 0.555555555555556
"1220" "agouti" 2.1 9 0.888888888888889
"1221" "brocket" 2.2 9 0.555555555555556
"1222" "brocket" 2.2 9 0.666666666666667
"1223" "agouti" 2.2 9 0.888888888888889
"1224" "peccary" 2.2 9 0.777777777777778
"1225" "ocelot" 2.2 9 0.444444444444444
"1226" "coati" 2.2 9 0.888888888888889
"1227" "agouti" 2.2 9 0.444444444444444
"1228" "agouti" 2.3 9 0.555555555555556
"1229" "peccary" 2.3 8 0.777777777777778
"1230" "brocket" 2.3 9 0.555555555555556
"1231" "agouti" 2.3 9 0.666666666666667
"1232" "brocket" 2.4 9 0.888888888888889
"1233" "agouti" 2.4 9 0.777777777777778
"1234" "peccary" 2.4 9 0.555555555555556
"1235" "peccary" 2.4 8 0.444444444444444
"1236" "agouti" 2.5 9 0.666666666666667
"1237" "coati" 2.5 9 0.777777777777778
"1238" "coati" 2.5 9 0.777777777777778
"1239" "agouti" 2.6 9 0.888888888888889
"1240" "agouti" 2.7 9 0.777777777777778
"1241" "paca" 2.8 9 0.555555555555556
"1242" "agouti" 2.8 9 0.777777777777778
"1243" "armadillo" 2.8 9 0.555555555555556
"1244" "peccary" 3 8 0.777777777777778
"1245" "coati" 3 9 0.777777777777778
"1246" "peccary" 3.1 9 0.888888888888889
"1247" "peccary" 3.2 9 0.777777777777778
"1248" "coati" 3.3 9 0.555555555555556
"1249" "ocelot" 3.4 9 0.888888888888889
"1250" "peccary" 3.5 9 0.555555555555556
"1251" "brocket" 3.6 9 0.777777777777778
"1252" "brocket" 3.6 9 0.777777777777778
"1253" "coati" 3.7 9 0.777777777777778
"1254" "agouti" 4.52 9 2.22222222222222
"1255" "agouti" 0.7 9 1.55555555555556
"1256" "ocelot" 3.15 9 0.444444444444444
"1257" "rat" 1.9 8 0.555555555555556
"1258" "agouti" 1.23 9 0.555555555555556
"1259" "agouti" 0.7 9 0.777777777777778
"1260" "rat" 0.25 9 0.555555555555556
"1261" "rat" 0.94 9 0.444444444444444
"1262" "agouti" 0.68 9 0.555555555555556
"1263" "peccary" 0.61 9 1.77777777777778
"1264" "peccary" 0.63 19 0.777777777777778
"1265" "agouti" 1.77 8 0.666666666666667
"1266" "paca" 2.19 9 1.44444444444444
"1267" "agouti" 3.57 9 0.444444444444444
"1268" "peccary" 0.57 9 0.444444444444444
"1269" "agouti" 1.15 9 0.555555555555556
"1270" "rat" 1.57 9 1.55555555555556
"1271" "mouse" 0.29 9 0.555555555555556
"1272" "agouti" 0.88 9 0.666666666666667
"1273" "agouti" 3.16 9 0.666666666666667
"1274" "agouti" 0.24 9 1.44444444444444
"1275" "agouti" 0.43 9 0.555555555555556
"1276" "agouti" 1.61 9 0.777777777777778
"1277" "agouti" 0.12 9 0.555555555555556
"1278" "agouti" 0.65 9 0.555555555555556
"1279" "tamandua" 0.83 9 0.444444444444444
"1280" "armadillo" 1.18 9 0.444444444444444
"1281" "agouti" 1.33 9 0.666666666666667
"1282" "rat" 1.12 9 0.555555555555556
"1283" "agouti" 1.57 8 0.555555555555556
"1284" "paca" 0.53 9 0.555555555555556
"1285" "agouti" 0.23 9 0.555555555555556
"1286" "agouti" 0.67 9 0.555555555555556
"1287" "agouti" 0.91 9 0.777777777777778
"1288" "paca" 1.7 9 0.555555555555556
"1289" "brocket" 2.7 9 1.66666666666667
"1290" "peccary" 0.4 9 0.555555555555556
"1291" "coati" 1.41 9 0.555555555555556
"1292" "agouti" 2.24 9 0.666666666666667
"1293" "paca" 0.84 9 0.444444444444444
"1294" "agouti" 0.94 9 0.666666666666667
"1295" "agouti" 0.55 8 0.444444444444444
"1296" "agouti" 0.71 9 0.555555555555556
"1297" "agouti" 0.88 9 1.33333333333333
"1298" "agouti" 0.95 9 2.11111111111111
"1299" "agouti" 1.7 9 0.555555555555556
"1300" "brocket" 2 9 0.555555555555556
"1301" "agouti" 1.01 9 0.555555555555556
"1302" "peccary" 1.05 9 2.44444444444444
"1303" "agouti" 1.37 9 0.666666666666667
"1304" "agouti" 0.56 9 0.555555555555556
"1305" "agouti" 2.4 9 2
"1306" "agouti" 2.6 9 0.555555555555556
"1307" "coati" 2.8 9 0.777777777777778
"1308" "peccary" 3 9 0.555555555555556
"1309" "agouti" 0.54 9 1.55555555555556
"1310" "mouse" 0.4 9 1.66666666666667
"1311" "paca" 0.6 9 0.555555555555556
"1312" "peccary" 0.71 9 0.555555555555556
"1313" "coati" 0.8 9 0.888888888888889
"1314" "agouti" 1.02 9 0.777777777777778
"1315" "brocket" 1.35 9 0.555555555555556
"1316" "agouti" 1.4 9 0.777777777777778
"1317" "brocket" 3.85 9 2.11111111111111
"1318" "rat" 0.48 9 1.44444444444444
"1319" "agouti" 0.58 9 0.666666666666667
"1320" "paca" 1.38 9 1.33333333333333
"1321" "agouti" 1.6 9 0.555555555555556
"1322" "agouti" 1.8 9 0.555555555555556
"1323" "rat" 0.3 9 0.555555555555556
"1324" "squirrel" 0.73 9 0.555555555555556
"1325" "agouti" 1.06 9 0.777777777777778
"1326" "peccary" 1.21 9 0.666666666666667
"1327" "agouti" 1.3 9 0.777777777777778
"1328" "agouti" 1.3 9 0.555555555555556
"1329" "agouti" 0.37 8 0.666666666666667
"1330" "peccary" 1.32 9 0.555555555555556
"1331" "agouti" 1.6 9 0.888888888888889
"1332" "rat" 0.36 9 0.444444444444444
"1333" "agouti" 0.58 9 0.555555555555556
"1334" "agouti" 0.6 9 0.666666666666667
"1335" "agouti" 0.73 9 0.666666666666667
"1336" "armadillo" 0.73 9 0.555555555555556
"1337" "rat" 0.75 8 0.444444444444444
"1338" "agouti" 0.95 9 0.555555555555556
"1339" "peccary" 1.55 9 0.777777777777778
"1340" "ocelot" 2.8 9 0.555555555555556
"1341" "rat" 0.3 9 0.555555555555556
"1342" "agouti" 0.35 9 0.555555555555556
"1343" "rat" 0.39 9 0.444444444444444
"1344" "agouti" 0.64 9 2.88888888888889
"1345" "agouti" 0.64 9 0.555555555555556
"1346" "peccary" 0.8 9 0.555555555555556
"1347" "mouse" 0.88 9 0.444444444444444
"1348" "brocket" 0.92 9 0.555555555555556
"1349" "agouti" 1 9 0.555555555555556
"1350" "rat" 1.65 9 1.44444444444444
"1351" "ocelot" 2.9 8 0.444444444444444
"1352" "agouti" 0.43 9 0.777777777777778
"1353" "rat" 0.5 9 0.666666666666667
"1354" "rat" 0.7 9 0.555555555555556
"1355" "agouti" 1.38 8 0.444444444444444
"1356" "paca" 1.91 9 1.44444444444444
"1357" "agouti" 1.6 9 0.555555555555556
"1358" "paca" 2.34 9 1.55555555555556
"1359" "agouti" 3 9 0.777777777777778
"1360" "rat" 0.3 9 0.555555555555556
"1361" "rat" 0.48 9 0.555555555555556
"1362" "agouti" 0.67 9 0.555555555555556
"1363" "rat" 0.94 9 0.555555555555556
"1364" "tamandua" 0.96 9 0.555555555555556
"1365" "agouti" 1.48 9 0.777777777777778
"1366" "ocelot" 2.38 9 0.555555555555556
"1367" "mouse" 0.4 9 0.555555555555556
"1368" "peccary" 0.44 9 0.777777777777778
"1369" "mouse" 0.45 9 0.555555555555556
"1370" "ocelot" 0.73 9 1
"1371" "agouti" 1.23 9 0.555555555555556
"1372" "agouti" 1.4 9 0.777777777777778
"1373" "agouti" 1.66 9 0.777777777777778
"1374" "agouti" 2.73 9 0.666666666666667
"1375" "agouti" 3 9 0.888888888888889
"1376" "agouti" 0.3 9 0.666666666666667
"1377" "mouse" 0.55 9 0.555555555555556
"1378" "squirrel" 0.58 9 0.555555555555556
"1379" "agouti" 0.73 9 1.44444444444444
"1380" "opossum" 0.9 9 0.555555555555556
"1381" "paca" 1.4 9 0.555555555555556
"1382" "agouti" 1.44 9 2.22222222222222
"1383" "agouti" 1.8 9 0.555555555555556
"1384" "ocelot" 7 9 1.77777777777778
"1385" "paca" 0.9 9 0.555555555555556
"1386" "agouti" 0.44 9 0.444444444444444
"1387" "ocelot" 8 9 1.88888888888889
"1388" "agouti" 0.2 9 0.888888888888889
"1389" "agouti" 0.34 9 0.444444444444444
"1390" "agouti" 0.38 9 2
"1391" "agouti" 0.43 9 1.44444444444444
"1392" "rat" 0.43 9 0.444444444444444
"1393" "agouti" 0.49 9 2
"1394" "agouti" 0.5 9 0.888888888888889
"1395" "ocelot" 0.53 9 1.22222222222222
"1396" "agouti" 0.57 9 0.666666666666667
"1397" "rat" 0.6 9 0.555555555555556
"1398" "agouti" 0.61 9 0.555555555555556
"1399" "mouse" 0.62 9 0.444444444444444
"1400" "opossum" 0.64 9 0.555555555555556
"1401" "rat" 0.7 9 0.555555555555556
"1402" "opossum" 0.7 9 0.444444444444444
"1403" "agouti" 0.72 9 0.555555555555556
"1404" "agouti" 0.83 9 0.555555555555556
"1405" "paca" 0.88 9 0.444444444444444
"1406" "rat" 0.9 9 0.555555555555556
"1407" "agouti" 0.9 9 1.44444444444444
"1408" "tamandua" 0.91 9 1.77777777777778
"1409" "agouti" 0.94 9 1.44444444444444
"1410" "agouti" 1.02 9 0.555555555555556
"1411" "agouti" 1.05 9 0.444444444444444
"1412" "agouti" 1.07 9 1.88888888888889
"1413" "agouti" 1.11 9 1.55555555555556
"1414" "agouti" 1.2 9 0.555555555555556
"1415" "coati" 1.7 9 0.777777777777778
"1416" "paca" 1.74 8 0.444444444444444
"1417" "agouti" 2.1 9 0.888888888888889
"1418" "brocket" 2.16 9 0.555555555555556
"1419" "brocket" 2.2 9 0.555555555555556
"1420" "tamandua" 2.3 9 0.555555555555556
"1421" "agouti" 2.5 9 0.777777777777778
"1422" "mouse" 0.31 9 1.77777777777778
"1423" "mouse" 0.55 9 0.444444444444444
"1424" "agouti" 0.7 9 0.555555555555556
"1425" "agouti" 1.13 9 1.33333333333333
"1426" "agouti" 3.61 8 0.444444444444444
"1427" "agouti" 0.43 9 0.555555555555556
"1428" "agouti" 0.48 8 0.444444444444444
"1429" "agouti" 0.49 9 0.444444444444444
"1430" "armadillo" 0.65 9 0.555555555555556
"1431" "agouti" 1.12 9 1.88888888888889
"1432" "agouti" 0.35 9 0.666666666666667
"1433" "agouti" 0.76 9 0.555555555555556
"1434" "paca" 1.1 9 0.444444444444444
"1435" "peccary" 1.2 9 0.555555555555556
"1436" "agouti" 1.27 9 0.555555555555556
"1437" "ocelot" 1.59 9 0.555555555555556
"1438" "agouti" 1.77 8 0.777777777777778
"1439" "peccary" 3 9 0.777777777777778
"1440" "rat" 3.4 9 0.555555555555556
"1441" "rat" 0.3 9 0.555555555555556
"1442" "rat" 0.44 9 0.555555555555556
"1443" "rat" 0.79 9 1.11111111111111
"1444" "tamandua" 0.9 9 2.44444444444444
"1445" "coati" 1.7 9 0.666666666666667
"1446" "ocelot" 4 9 0.666666666666667
"1447" "agouti" 0.45 9 0.666666666666667
"1448" "mouse" 0.64 9 0.444444444444444
"1449" "opossum" 0.68 9 0.444444444444444
"1450" "agouti" 0.83 9 0.555555555555556
"1451" "agouti" 1.12 9 0.555555555555556
"1452" "peccary" 1.2 9 0.555555555555556
"1453" "agouti" 0.3 9 0.666666666666667
"1454" "mouse" 0.32 9 0.555555555555556
"1455" "rat" 0.5 9 0.444444444444444
"1456" "armadillo" 1.59 8 0.444444444444444
"1457" "paca" 2.08 9 0.444444444444444
"1458" "rat" 0.2 9 1.33333333333333
"1459" "agouti" 0.35 9 0.777777777777778
"1460" "agouti" 0.86 9 1.44444444444444
"1461" "tamandua" 0.9 9 0.777777777777778
"1462" "agouti" 1 9 0.777777777777778
"1463" "armadillo" 2.12 9 1.44444444444444
"1464" "ocelot" 2.27 9 0.555555555555556
"1465" "agouti" 0.92 9 0.555555555555556
"1466" "peccary" 1.58 9 1.66666666666667
"1467" "agouti" 1.98 8 0.666666666666667
"1468" "brocket" 0.45 9 0.444444444444444
"1469" "rat" 0.71 9 0.555555555555556
"1470" "agouti" 0.9 9 0.888888888888889
"1471" "ocelot" 0.9 8 0.444444444444444
"1472" "agouti" 0.94 9 0.555555555555556
"1473" "agouti" 1.2 9 0.666666666666667
"1474" "agouti" 1.4 9 0.777777777777778
"1475" "agouti" 0.34 9 0.666666666666667
"1476" "rat" 0.4 9 0.555555555555556
"1477" "rat" 0.55 8 0.444444444444444
"1478" "agouti" 0.9 9 0.444444444444444
"1479" "agouti" 1.47 9 2.44444444444444
"1480" "agouti" 0.4 9 0.888888888888889
"1481" "agouti" 0.56 9 0.555555555555556
"1482" "opossum" 0.57 9 0.555555555555556
"1483" "agouti" 1.31 9 0.777777777777778
"1484" "squirrel" 1.4 9 0.555555555555556
"1485" "agouti" 2.3 9 0.888888888888889
"1486" "agouti" 0.64 9 1.88888888888889
"1487" "agouti" 0.96 9 0.666666666666667
"1488" "agouti" 1.44 9 0.666666666666667
"1489" "agouti" 0.2 9 0.555555555555556
"1490" "ocelot" 0.63 8 0.555555555555556
"1491" "rat" 0.87 9 0.555555555555556
"1492" "agouti" 1.1 9 0.888888888888889
"1493" "coati" 1.29 9 0.666666666666667
"1494" "ocelot" 3.3 9 0.666666666666667
"1495" "agouti" 0.15 9 0.666666666666667
"1496" "mouse" 0.43 9 0.444444444444444
"1497" "mouse" 0.64 9 0.444444444444444
"1498" "mouse" 0.64 9 0.444444444444444
"1499" "agouti" 0.98 9 0.444444444444444
"1500" "agouti" 1.8 9 0.888888888888889
"1501" "paca" 2.26 9 1.55555555555556
"1502" "brocket" 2.42 9 1.77777777777778
"1503" "agouti" 2.49 9 2.66666666666667
"1504" "agouti" 1.48 9 0.666666666666667
"1505" "agouti" 1.54 9 2.22222222222222
"1506" "agouti" 0.65 9 0.666666666666667
"1507" "agouti" 1.36 9 0.777777777777778
"1508" "mouse" 0.65 9 0.444444444444444
"1509" "coati" 2.15 9 2.11111111111111
"1510" "agouti" 0.4 9 2.44444444444444
"1511" "peccary" 0.55 9 0.555555555555556
"1512" "agouti" 0.75 9 0.555555555555556
"1513" "agouti" 0.94 9 0.555555555555556
"1514" "agouti" 0.52 9 0.666666666666667
"1515" "rat" 0.64 9 0.555555555555556
"1516" "agouti" 2.25 9 0.555555555555556
"1517" "agouti" 4.45 9 2.22222222222222
"1518" "agouti" 3.1 9 0.555555555555556
"1519" "opossum" 0.28 9 1.55555555555556
"1520" "agouti" 0.75 9 0.555555555555556
"1521" "agouti" 0.87 9 0.888888888888889
"1522" "agouti" 1.74 9 2.33333333333333
"1523" "agouti" 0.44 9 0.555555555555556
"1524" "armadillo" 2.37 9 0.444444444444444
"1525" "ocelot" 3.1 9 0.555555555555556
"1526" "ocelot" 4.16 9 0.555555555555556
"1527" "opossum" 0.82 9 0.444444444444444
"1528" "rat" 1.45 9 0.555555555555556
"1529" "peccary" 0.54 8 0.555555555555556
"1530" "squirrel" 0.83 9 1.55555555555556
"1531" "ocelot" 0.94 9 0.444444444444444
"1532" "agouti" 3.25 9 0.555555555555556
"1533" "agouti" 0.58 9 2.33333333333333
"1534" "agouti" 0.71 9 0.666666666666667
"1535" "rat" 0.76 9 0.555555555555556
"1536" "paca" 0.9 9 0.555555555555556
"1537" "agouti" 1.25 9 0.444444444444444
"1538" "agouti" 1.37 9 0.666666666666667
"1539" "agouti" 0.8 9 0.555555555555556
"1540" "agouti" 1.74 9 2.44444444444444
"1541" "peccary" 3.43 9 1.55555555555556
"1542" "agouti" 0.74 9 0.666666666666667
"1543" "coati" 0.21 9 0.666666666666667
"1544" "ocelot" 2.45 9 0.666666666666667
"1545" "agouti" 0.46 9 0.666666666666667
"1546" "mouse" 0.67 9 1.22222222222222
"1547" "agouti" 1.33 9 1.55555555555556
"1548" "agouti" 0.6 9 0.555555555555556
"1549" "agouti" 0.51 9 2
"1550" "agouti" 0.73 9 1.55555555555556
"1551" "coati" 2.59 9 2.11111111111111
"1552" "agouti" 1.24 9 0.666666666666667
"1553" "ocelot" 2.3 9 0.555555555555556
"1554" "rat" 0.4 10 0.444444444444444
"1555" "coati" 0.6 10 0.888888888888889
"1556" "agouti" 1.5 10 0.888888888888889
"1557" "paca" 1.5 10 0.555555555555556
"1558" "tamandua" 1.7 10 0.555555555555556
"1559" "agouti" 1.7 10 0.777777777777778
"1560" "peccary" 2 10 0.555555555555556
"1561" "peccary" 3 10 0.777777777777778
"1562" "ocelot" 4.3 10 0.777777777777778
"1563" "ocelot" 6.5 10 0.555555555555556
"1564" "peccary" 3.28 10 0.555555555555556
"1565" "agouti" 0.74 10 1.55555555555556
"1566" "peccary" 0.45 10 0.444444444444444
"1567" "brocket" 2.79 10 0.555555555555556
"1568" "agouti" 0.7 10 0.888888888888889
"1569" "brocket" 1.28 10 0.555555555555556
"1570" "paca" 1.55 10 0.555555555555556
"1571" "agouti" 2.15 10 1.33333333333333
"1572" "paca" 0.5 10 0.555555555555556
"1573" "agouti" 1.56 10 0.555555555555556
"1574" "agouti" 0.7 10 0.555555555555556
"1575" "agouti" 0.43 10 0.444444444444444
"1576" "agouti" 0.43 10 0.444444444444444
"1577" "peccary" 1.13 10 0.555555555555556
"1578" "agouti" 0.67 10 0.666666666666667
"1579" "ocelot" 1.02 10 0.555555555555556
"1580" "agouti" 1.2 10 0.777777777777778
"1581" "peccary" 0.68 10 1.33333333333333
"1582" "peccary" 2.1 10 0.555555555555556
"1583" "agouti" 0.64 10 0.777777777777778
"1584" "agouti" 1.6 10 0.555555555555556
"1585" "agouti" 1.01 10 0.666666666666667
"1586" "brocket" 1.25 10 0.555555555555556
"1587" "paca" 2.35 10 1.44444444444444
"1588" "agouti" 1.75 10 0.555555555555556
"1589" "paca" 0.7 11 0.555555555555556
"1590" "peccary" 1.7 10 0.444444444444444
"1591" "peccary" 2.3 10 0.555555555555556
"1592" "agouti" 3.6 11 0.777777777777778
"1593" "ocelot" 3.8 11 0.888888888888889
"1594" "peccary" 4.1 10 0.777777777777778
"1595" "tamandua" 4.5 11 0.888888888888889
"1596" "peccary" 4.6 11 0.888888888888889
"1597" "paca" 0.84 11 0.555555555555556
"1598" "paca" 0.5 11 0.555555555555556
"1599" "squirrel" 0.71 11 0.777777777777778
"1600" "ocelot" 1.21 10 0.666666666666667
"1601" "peccary" 1.57 10 0.555555555555556
"1602" "agouti" 0.45 10 0.444444444444444
"1603" "agouti" 2 11 0.777777777777778
"1604" "agouti" 4 11 0.888888888888889
"1605" "agouti" 5.1 11 0.777777777777778
"1606" "coati" 3.69 11 1.33333333333333
"1607" "peccary" 0.35 11 0.555555555555556
"1608" "rat" 0.76 11 0.555555555555556
"1609" "agouti" 0.78 11 0.666666666666667
"1610" "peccary" 1.16 11 1.55555555555556
"1611" "agouti" 2.4 11 0.555555555555556
"1612" "rat" 1.71 11 0.555555555555556
"1613" "squirrel" 0.54 11 1.55555555555556
"1614" "peccary" 0.4 12 0.555555555555556
"1615" "paca" 0.7 11 0.666666666666667
"1616" "armadillo" 1.6 11 0.555555555555556
"1617" "ocelot" 1.6 12 0.444444444444444
"1618" "paca" 1.7 11 0.555555555555556
"1619" "paca" 2 11 0.555555555555556
"1620" "brocket" 2.1 11 0.555555555555556
"1621" "brocket" 2.2 11 0.555555555555556
"1622" "peccary" 2.4 11 0.555555555555556
"1623" "brocket" 2.4 11 0.555555555555556
"1624" "brocket" 2.5 12 0.555555555555556
"1625" "coati" 2.9 11 0.777777777777778
"1626" "coati" 3.1 12 0.555555555555556
"1627" "brocket" 3.8 12 0.777777777777778
"1628" "peccary" 1 12 0.666666666666667
"1629" "squirrel" 1.31 12 0.777777777777778
"1630" "agouti" 1.98 11 0.555555555555556
"1631" "agouti" 0.74 11 0.444444444444444
"1632" "paca" 1.21 12 0.555555555555556
"1633" "paca" 0.71 12 0.555555555555556
"1634" "squirrel" 1.38 11 0.666666666666667
"1635" "agouti" 1.4 11 0.444444444444444
"1636" "agouti" 0.8 12 0.555555555555556
"1637" "paca" 0.76 12 0.444444444444444
"1638" "agouti" 0.34 11 0.555555555555556
"1639" "agouti" 0.95 11 0.777777777777778
"1640" "armadillo" 1.01 12 0.666666666666667
"1641" "agouti" 1.6 11 0.555555555555556
"1642" "coati" 1.27 12 0.666666666666667
"1643" "ocelot" 3.78 11 0.444444444444444
"1644" "coati" 1.13 12 0.555555555555556
"1645" "peccary" 0.6 13 0.555555555555556
"1646" "rat" 0.9 12 0.444444444444444
"1647" "agouti" 1 12 0.666666666666667
"1648" "agouti" 1.1 13 0.888888888888889
"1649" "squirrel" 1.2 12 0.555555555555556
"1650" "agouti" 1.6 13 0.888888888888889
"1651" "agouti" 2.1 13 0.888888888888889
"1652" "agouti" 2.2 13 0.555555555555556
"1653" "brocket" 2.4 13 0.555555555555556
"1654" "agouti" 3.8 12 0.555555555555556
"1655" "brocket" 3.9 13 0.444444444444444
"1656" "ocelot" 0.73 12 0.333333333333333
"1657" "rat" 0.72 13 0.555555555555556
"1658" "squirrel" 0.28 13 0.777777777777778
"1659" "paca" 2.13 12 0.555555555555556
"1660" "paca" 1.8 12 0.444444444444444
"1661" "peccary" 2.8 13 0.555555555555556
"1662" "ocelot" 1.5 11 0.444444444444444
"1663" "agouti" 0.44 13 1.33333333333333
"1664" "rat" 0.54 11 0.555555555555556
"1665" "agouti" 1 13 0.777777777777778
"1666" "peccary" 1.41 13 0.555555555555556
"1667" "rat" 0.54 12 0.444444444444444
"1668" "paca" 2.6 12 0.555555555555556
"1669" "agouti" 0.53 12 0.444444444444444
"1670" "peccary" 1.03 13 1.55555555555556
"1671" "agouti" 1.24 11 0.555555555555556
"1672" "peccary" 1.54 13 0.666666666666667
"1673" "agouti" 0.88 13 1.44444444444444
"1674" "agouti" 2.08 13 1.44444444444444
"1675" "agouti" 2.43 13 2.66666666666667
"1676" "rat" 0.56 13 1.22222222222222
"1677" "agouti" 1.62 13 0.555555555555556
"1678" "peccary" 1.4 13 0.555555555555556
"1679" "agouti" 1.6 13 0.777777777777778
"1680" "paca" 1.6 14 0.555555555555556
"1681" "brocket" 1.7 14 0.777777777777778
"1682" "paca" 1.8 13 0.444444444444444
"1683" "brocket" 2.2 14 0.777777777777778
"1684" "peccary" 2.3 14 0.555555555555556
"1685" "paca" 2.6 13 0.555555555555556
"1686" "agouti" 3 14 0.555555555555556
"1687" "brocket" 3.1 14 0.555555555555556
"1688" "agouti" 4 13 0.888888888888889
"1689" "peccary" 5.2 14 0.555555555555556
"1690" "paca" 0.4 14 0.555555555555556
"1691" "agouti" 0.52 14 0.777777777777778
"1692" "paca" 1.97 14 1.33333333333333
"1693" "agouti" 0.6 13 0.555555555555556
"1694" "peccary" 1.8 14 0.444444444444444
"1695" "armadillo" 0.69 14 0.555555555555556
"1696" "agouti" 1.72 14 1.44444444444444
"1697" "agouti" 2.6 13 0.888888888888889
"1698" "mouse" 1.75 14 0.555555555555556
"1699" "brocket" 0.83 13 0.444444444444444
"1700" "rat" 1.34 14 0.555555555555556
"1701" "agouti" 0.84 14 0.555555555555556
"1702" "agouti" 1.8 14 1.77777777777778
"1703" "agouti" 0.5 15 0.888888888888889
"1704" "agouti" 0.9 15 0.777777777777778
"1705" "peccary" 1 15 0.555555555555556
"1706" "paca" 1.1 15 0.555555555555556
"1707" "agouti" 1.4 14 0.555555555555556
"1708" "agouti" 1.5 15 0.555555555555556
"1709" "agouti" 1.6 15 0.555555555555556
"1710" "peccary" 1.8 14 0.555555555555556
"1711" "agouti" 1.9 15 0.777777777777778
"1712" "agouti" 2 14 0.666666666666667
"1713" "brocket" 2.1 14 0.555555555555556
"1714" "agouti" 2.4 15 0.555555555555556
"1715" "brocket" 2.7 13 0.444444444444444
"1716" "peccary" 2.8 15 0.555555555555556
"1717" "peccary" 3.1 15 0.777777777777778
"1718" "peccary" 3.8 14 0.777777777777778
"1719" "peccary" 4.2 15 0.777777777777778
"1720" "brocket" 5.2 14 0.777777777777778
"1721" "brocket" 2.08 13 0.444444444444444
"1722" "peccary" 0.67 14 0.777777777777778
"1723" "agouti" 0.96 15 0.444444444444444
"1724" "paca" 0.73 14 0.555555555555556
"1725" "agouti" 0.72 15 2.55555555555556
"1726" "rat" 2.5 14 0.666666666666667
"1727" "agouti" 1.71 14 0.777777777777778
"1728" "agouti" 0.95 15 0.888888888888889
"1729" "agouti" 0.4 14 0.777777777777778
"1730" "agouti" 0.83 15 0.555555555555556
"1731" "peccary" 1.2 14 0.666666666666667
"1732" "agouti" 0.59 15 0.555555555555556
"1733" "agouti" 1.77 15 2.44444444444444
"1734" "peccary" 1.1 14 0.666666666666667
"1735" "agouti" 1.91 15 0.777777777777778
"1736" "brocket" 1.8 15 0.444444444444444
"1737" "agouti" 0.76 15 0.666666666666667
"1738" "agouti" 1.1 14 0.888888888888889
"1739" "rat" 0.95 15 0.555555555555556
"1740" "paca" 2.9 14 0.444444444444444
"1741" "squirrel" 0.52 15 0.555555555555556
"1742" "agouti" 0.8 15 0.777777777777778
"1743" "brocket" 2.97 15 0.444444444444444
"1744" "paca" 2.61 14 0.444444444444444
"1745" "paca" 1 16 0.555555555555556
"1746" "agouti" 1.1 16 0.444444444444444
"1747" "paca" 1.2 15 0.555555555555556
"1748" "agouti" 1.5 16 0.888888888888889
"1749" "peccary" 1.6 16 0.888888888888889
"1750" "paca" 1.9 15 0.555555555555556
"1751" "paca" 2.2 16 0.666666666666667
"1752" "coati" 2.7 16 0.888888888888889
"1753" "brocket" 2.7 16 0.666666666666667
"1754" "peccary" 3.4 16 0.555555555555556
"1755" "peccary" 4.6 15 0.555555555555556
"1756" "tamandua" 3.05 16 0.555555555555556
"1757" "ocelot" 2.2 16 0.444444444444444
"1758" "paca" 0.4 15 0.555555555555556
"1759" "agouti" 0.9 16 0.444444444444444
"1760" "agouti" 1.1 16 0.444444444444444
"1761" "paca" 1.74 16 1.44444444444444
"1762" "coati" 1.39 15 0.555555555555556
"1763" "agouti" 0.41 15 0.555555555555556
"1764" "paca" 2.05 16 0.555555555555556
"1765" "peccary" 1.35 16 1.66666666666667
"1766" "brocket" 3.4 16 0.444444444444444
"1767" "peccary" 2 16 0.555555555555556
"1768" "agouti" 1.1 16 0.777777777777778
"1769" "brocket" 1.5 15 0.444444444444444
"1770" "agouti" 2.25 15 0.444444444444444
"1771" "rat" 0.48 15 0.555555555555556
"1772" "agouti" 1.25 15 0.555555555555556
"1773" "agouti" 0.63 15 0.666666666666667
"1774" "ocelot" 1.72 15 0.444444444444444
"1775" "peccary" 0.8 17 0.555555555555556
"1776" "agouti" 0.9 17 1
"1777" "agouti" 1.3 17 0.888888888888889
"1778" "ocelot" 1.6 16 0.555555555555556
"1779" "paca" 1.7 16 0.555555555555556
"1780" "agouti" 1.8 16 0.555555555555556
"1781" "agouti" 1.9 17 0.777777777777778
"1782" "coati" 2.2 17 0.888888888888889
"1783" "peccary" 2.8 16 0.666666666666667
"1784" "peccary" 3 17 0.555555555555556
"1785" "paca" 3.1 16 0.555555555555556
"1786" "peccary" 3.3 16 0.555555555555556
"1787" "agouti" 0.66 17 0.666666666666667
"1788" "brocket" 1.75 17 0.555555555555556
"1789" "agouti" 1.47 17 0.888888888888889
"1790" "agouti" 0.4 17 0.666666666666667
"1791" "agouti" 3.13 17 0.555555555555556
"1792" "peccary" 2.2 17 0.555555555555556
"1793" "agouti" 1.88 17 1.77777777777778
"1794" "paca" 1.7 17 0.555555555555556
"1795" "agouti" 2.9 16 0.666666666666667
"1796" "agouti" 1.75 17 0.555555555555556
"1797" "brocket" 1.7 18 0.555555555555556
"1798" "brocket" 1.8 18 0.555555555555556
"1799" "peccary" 2 18 0.555555555555556
"1800" "coati" 2.6 18 0.888888888888889
"1801" "coati" 3.6 18 1
"1802" "agouti" 4.4 18 0.777777777777778
"1803" "agouti" 0.64 18 0.666666666666667
"1804" "paca" 1.41 17 0.555555555555556
"1805" "agouti" 2.27 18 0.555555555555556
"1806" "squirrel" 0.64 17 0.666666666666667
"1807" "paca" 1.2 18 0.666666666666667
