"","wedge","Mb","iter","aMRS","amMOS","amMOS_sz","apMOS","apMOS_sz","hmean_m","hmean_m_sz","hmean_p","hmean_p_sz","lnorm_m","lnorm_m_sz","lnorm_p","lnorm_p_sz","gamma_m","gamma_m_sz","gamma_p","gamma_p_sz","weibull_m","weibull_m_sz","weibull_p","weibull_p_sz","n_zeros","n_singles","singles_v_mean","zeros_v_mean","n_points","n_detected"
"48","middle",25,8,0.366799026893735,0.552132181628947,0.75771184263742,0.308388916891773,0.476915754151666,0.306940721350952,0.346473020488983,0.167850999077825,0.202805160490351,0.303466510900524,0.358209217832766,0.165324626922304,0.196930355976892,0.245617005771708,0.257510118207315,0.129255482596093,0.0952978251389736,0.233449286182699,0.274125408997034,0.123711788168762,0.13222252478288,39.9594226898258,36.3392285797053,1.43581941884427,0.711057215485877,3227,1112
"49","middle",30,1,0.380445806761481,0.579531847274048,0.692798499788222,0.300447440071159,0.438919016554399,0.332376856949066,0.343240354026373,0.147704949507652,0.180907792547551,0.326921683490912,0.34457236187488,0.147658772711788,0.178873332587243,0.27704038796702,0.263177342387238,0.108867042140011,0.0907463803405469,0.265534903606371,0.269400153576611,0.11201108541605,0.124636492050001,43.9387949326057,34.940022733067,1.16930209248265,0.617750921567296,3085,1040
"50","middle",30,2,0.380887301696941,0.630586612667459,0.71051227414079,0.351589761653409,0.485538781987906,0.358938286468136,0.36178291209316,0.184061061930331,0.22152277750173,0.355272506684843,0.363931727727734,0.184922442740213,0.220753664101532,0.296261010857707,0.28861051574315,0.149728514979956,0.146532988969121,0.278407703222148,0.289996325066421,0.147889660747816,0.163957439195061,43.0823903121486,44.3560294553219,1.198715330745,0.610211188696953,3202,1003
"51","middle",30,3,0.382580213794928,0.545193910731009,0.726416804370857,0.323005280934084,0.477584091985446,0.313231698614887,0.37363297262825,0.170828790455993,0.210224414253818,0.31263867755402,0.372229067497085,0.171038129650849,0.207631573201432,0.264633244023448,0.286502075547906,0.13789957664235,0.121389231576456,0.247275431020268,0.285409140725094,0.134925748566771,0.146805705803688,45.7255644531945,43.6166571709438,1.48874877564563,0.646222738758933,3626,1193
"52","middle",30,4,0.383591060386586,0.571711325776519,0.74638119426586,0.32507468308388,0.481793398212276,0.336602822060198,0.37158273993813,0.177093251658587,0.213966342073611,0.336662691251496,0.374538044893578,0.178556096132374,0.211939876921862,0.297437563100547,0.28424916890426,0.149009169510462,0.124342309701405,0.28294010915052,0.286576005792286,0.142785394087255,0.148450352321577,37.9628659667024,50.4695991708735,1.33468411006217,0.665248183643015,3276,1101
"53","middle",30,5,0.384943997904947,0.56366600962618,0.772401838207062,0.316497189603476,0.505478233001319,0.328728573967125,0.404333636479629,0.164971182854566,0.213110724060648,0.324887037502966,0.399767370810875,0.166117690040708,0.211165003282005,0.270991282989645,0.309048448592673,0.130986124811371,0.11163956586594,0.249782048554359,0.305631057441961,0.127683938075676,0.146472989925471,51.0157821049877,43.2536428738859,1.3357881541007,0.719328703321648,3169,1013
"54","middle",30,6,0.386598671503186,0.620851753065583,0.724176678150804,0.361981835230999,0.503798993527428,0.372249847882025,0.371399319704495,0.186978682476898,0.226834878027405,0.367362086451119,0.372243609446686,0.18554032150271,0.223853707319109,0.318366825719669,0.294105464753574,0.14389080550685,0.140738954835753,0.296781738443478,0.29427356496095,0.143595860780262,0.163026536607311,46.151607430539,45.5051373751083,1.30140051087739,0.629631339390333,3143,1023
"55","middle",30,7,0.379006932587149,0.541636403891976,0.697100849171074,0.336987495148468,0.495914955024324,0.330167338998278,0.341344459139598,0.158511243262566,0.200083327468141,0.33546435822276,0.35316933942598,0.162710490732684,0.204924186172045,0.30669378095069,0.279086449745824,0.123337597955205,0.117287814967751,0.287440446843185,0.281068766318289,0.129080676017467,0.150577159499117,51.0825295188823,47.7190381783987,1.18889912599424,0.643364204445742,3290,941
"56","middle",30,8,0.382224574094116,0.654851355535917,0.751860721672504,0.322174790183934,0.475445587641411,0.332193769724429,0.370478185410538,0.152478920517449,0.190418711557735,0.327155417267045,0.370835065613757,0.14946422675041,0.186322554460041,0.245706914520309,0.272475703863119,0.0995701024032831,0.0821421387207376,0.250494475949907,0.278657518259478,0.109227567968924,0.127192978272602,46.9964759007726,41.562765315837,1.32462574228623,0.672327144974183,3700,1158
"57","middle",35,1,0.391930973652595,0.676250560080003,0.802025451139595,0.363487138615257,0.547516569000617,0.359498326966398,0.424194668153979,0.181632744040523,0.235737269506135,0.352265587365316,0.425681842830358,0.180232132578207,0.234227529669409,0.270520126510202,0.347011079703226,0.130910051339822,0.13819650472243,0.265995536894798,0.340869518573391,0.133408282154517,0.169473934445772,59.0979228256469,47.9097127538232,1.28063935151327,0.72830658435666,3336,1004
"58","middle",35,2,0.391667713683032,0.615721853990559,0.816535346676945,0.344114774170167,0.532170728514172,0.353193585704254,0.390637872970556,0.170237064318309,0.212577683523299,0.351002823471991,0.385987900093405,0.173707930863077,0.211765621549033,0.298646034060853,0.271398036630354,0.136532213129729,0.0990322564878196,0.28231498524043,0.29072942255837,0.138238251316468,0.145540270541501,44.9404520442517,54.3242029379951,1.44880816418937,0.741981374546696,3158,1030
"59","middle",35,3,0.393570243218001,0.567517536210202,0.76493268787328,0.319868363722923,0.505468134624091,0.338278546115837,0.398244121693034,0.156847168021101,0.203571084714399,0.336144202099431,0.393499061393285,0.156832488579512,0.20176442078697,0.295326200643319,0.29529377897922,0.115571644655665,0.0932470312654168,0.277787992870329,0.291054067924033,0.119075025039105,0.137678612073141,43.0171028616758,35.2287934801602,1.55791643969229,0.666568433202461,2800,854
"60","middle",35,4,0.396839323454558,0.599812464279865,0.746363699938294,0.318905578612524,0.469959714944281,0.344024710134898,0.395111062109253,0.161195353886608,0.199272962322165,0.335113088894937,0.38798384857471,0.159094827105002,0.194693854663485,0.271223510768025,0.298019216793416,0.116497706658254,0.0989889283413995,0.25446619671472,0.293178948508936,0.118312521117501,0.133524512799101,43.4174841217986,45.2751784219197,1.36667889534759,0.648824436634622,3233,1108
"61","middle",35,5,0.393395387714095,0.628693558124764,0.719291736804654,0.365400207066964,0.51567884056644,0.333123736726772,0.378601959130142,0.188251795658546,0.237141695851328,0.352981050374417,0.38780355388954,0.191213041052107,0.240199207076271,0.309285622843442,0.322279369951411,0.155161465566273,0.1678630428011,0.299963274196195,0.312883645371983,0.153340156823261,0.181825627019934,45.7047664345615,48.4339786139518,1.1944987121863,0.62002810311732,2694,829
"62","middle",35,6,0.390729970036477,0.532262153517149,0.721350198232839,0.328045121227564,0.500468520306013,0.338377754909561,0.359467192049205,0.170240113050771,0.213937081409784,0.338820717990298,0.367741552521561,0.170562541815906,0.212870423173573,0.309089751763188,0.287005214095045,0.133173294040457,0.120175769333357,0.283930229315985,0.286418316754543,0.130666987324956,0.150620809728908,47.8606920142498,45.6444375729463,1.38593554816466,0.633960151725699,3097,975
"63","middle",35,7,0.394366157205789,0.684785401621498,0.785042752577961,0.374440251822401,0.54830423441624,0.360690040080838,0.402914474963644,0.175849338832512,0.22763562394264,0.356040652173502,0.402526840741924,0.175005952857538,0.227364052382911,0.278182427755212,0.314855187155091,0.121489762873812,0.127613761865487,0.275303935522019,0.314966108852542,0.13158999973238,0.164630093004972,44.7311464807608,47.9759637042077,1.2459485919654,0.698037201122603,2918,913
"64","middle",35,8,0.393598467978842,0.583860083420393,0.704595502300045,0.343683861411928,0.490111936625271,0.347809141045219,0.34730941971534,0.183170973786514,0.221164632404236,0.345918039213932,0.346567349126535,0.183567863142328,0.218292799402296,0.302483175884265,0.254311483097438,0.145721739076168,0.130042990972206,0.282000844668816,0.261438223294396,0.139862550128631,0.152406236296221,45.7617998257862,49.5567030560051,1.30085116603496,0.603350238702731,3441,1000
"65","middle",40,1,0.404281519014093,0.594726165331465,0.75099680756026,0.34219656798339,0.50703048418264,0.348180417060712,0.392575910364763,0.184542631236822,0.229241764025667,0.342037899372835,0.388693154279074,0.184971486860261,0.226686158498888,0.287888365168886,0.300610191407173,0.151089734282792,0.139242771958854,0.268921077004898,0.296757673759394,0.145598753368806,0.161122009851976,46.9517234219423,57.3010122520178,1.33378465379739,0.649292037863144,3247,1062
"66","middle",40,2,0.402861542807982,0.664904147895603,0.833361361717262,0.385942585508659,0.591276496001344,0.374847332599996,0.404632465718032,0.191504046113985,0.245470030530409,0.38026956942477,0.409315511969155,0.196214055203229,0.248213123980469,0.333509655114958,0.307293220055998,0.156689449978361,0.140584807417735,0.321927064844443,0.316576799554551,0.158131611338116,0.178335194693452,50.2835749196041,47.4757350905725,1.41926118017564,0.760687790648562,2940,834
"67","middle",40,3,0.402094257708123,0.629486246887198,0.774172335437698,0.352265694050633,0.528384933105414,0.375231014687928,0.405722570520735,0.180083040244579,0.228948324318078,0.37467478829546,0.403459535981599,0.180496159736383,0.227373784846461,0.330730984246147,0.317187291766581,0.142029132719859,0.13332719639505,0.310297047406464,0.312435744729005,0.142393064968972,0.162834502407811,50.536220358386,50.0661780131682,1.27827892410682,0.707403729627022,3296,1012
"68","middle",40,4,0.406128892261726,0.635309173561818,0.776805420668788,0.34334210418744,0.514915986109012,0.379004120278931,0.402969516201805,0.169329368234534,0.214235095533722,0.374083505688613,0.405812711936115,0.169717153730489,0.213829519847612,0.324869647542999,0.322073210427208,0.128248520704581,0.117490980251588,0.304703419865172,0.316527211516853,0.131755878785664,0.152709710750654,47.1584898611089,59.3093098805222,1.27719454231753,0.692148665186313,3509,1118
"69","middle",40,5,0.408497217732533,0.661532644164954,0.790773562646215,0.394075617268571,0.564379866406847,0.372144373411794,0.380293297530097,0.20121568291461,0.246352312863007,0.373641076419113,0.388995843980251,0.205360647991621,0.249197868754751,0.319274015804175,0.295136943042237,0.165060241166502,0.1559184905976,0.304430600320097,0.303621112420601,0.162721870857453,0.18158578310374,48.2257833248799,54.2657601480633,1.41060703984527,0.676344703866568,2952,952
"70","middle",40,6,0.402981987687593,0.584025113565879,0.784440820470123,0.345805099490626,0.530548889865317,0.333224608359926,0.39289326766936,0.166404220261378,0.213360228046842,0.328567262337599,0.391746948570931,0.169224987884244,0.2146625318355,0.275492668628783,0.294074514390001,0.125232362733932,0.107958264998716,0.261704244454725,0.298611772568909,0.12907771533633,0.150094869809641,50.3838081578072,66.0044918725631,1.34303861541901,0.687081515015012,3425,1127
"71","middle",40,7,0.404121030567626,0.648179027783519,0.754829857992285,0.359579527109766,0.530552936176177,0.393036792378478,0.389201973520852,0.193247849288897,0.241527820989349,0.388261946899956,0.394167328826682,0.191980934649115,0.238828254113553,0.341543188176668,0.319186572659279,0.153451997005949,0.153082312051573,0.319819813378239,0.317207784770889,0.14850940843153,0.174157749251869,46.0260974131055,45.1334145117725,1.27872959061075,0.663667853246216,2673,841
"72","middle",40,8,0.406526178747715,0.619378413431454,0.720413462059651,0.330529657084984,0.468486513636153,0.324387894757581,0.363459027369989,0.170654355172457,0.207592333876448,0.321842223895636,0.367910991239451,0.168910267523559,0.204586494706704,0.25175286306679,0.288369031130538,0.128113166742646,0.121712469595326,0.249310887806691,0.288302969459233,0.127644602476142,0.145775058721531,46.6263108478494,58.062553499557,1.19864527531945,0.622800508514418,3377,1106
"73","middle",45,1,0.414781773805559,0.645513570568247,0.76988428321513,0.366113819628813,0.543371633687317,0.377208087468365,0.382266644165983,0.205201932503613,0.251654830253737,0.374936490859879,0.395502725446476,0.204917262123821,0.250661280535102,0.326584731770841,0.32199361668414,0.173736780373607,0.170116199795004,0.310502972778863,0.32361554645645,0.166455245998003,0.186972072915293,46.9883748766658,44.6855319871282,1.34586744019586,0.682179164240284,2778,843
"74","middle",45,2,0.411481691526529,0.607457413977032,0.833363820694317,0.365630679804017,0.567471841717917,0.34586240521965,0.418670927347297,0.189002586431735,0.241424263932107,0.336384540342212,0.418785955292337,0.186962465616047,0.23695981161137,0.268551089926783,0.320465104999896,0.140124567677933,0.126735964651419,0.252930427430773,0.325111747911538,0.139150279514061,0.165564080654147,47.534249293881,58.6568759489045,1.46502397262928,0.752687050834009,3059,988
"75","middle",45,3,0.412741483766108,0.669088844040135,0.795129470508345,0.373257485232752,0.545664444646127,0.383699878824322,0.413211118907742,0.184237729691076,0.233230338264525,0.377251278032029,0.412000172623226,0.187829829760509,0.235748191365705,0.317820675733311,0.322132069582889,0.144139463282821,0.140084976058761,0.302982388215858,0.318149821481807,0.14530889666983,0.169477852974126,43.0768252154709,50.4444233930285,1.41424762454428,0.677177168965996,3266,1011
