"","wedge","Mb","iter","aMRS","amMOS","amMOS_sz","apMOS","apMOS_sz","hmean_m","hmean_m_sz","hmean_p","hmean_p_sz","lnorm_m","lnorm_m_sz","lnorm_p","lnorm_p_sz","gamma_m","gamma_m_sz","gamma_p","gamma_p_sz","weibull_m","weibull_m_sz","weibull_p","weibull_p_sz","n_zeros","n_singles","singles_v_mean","zeros_v_mean"
"62","whole",35,6,0.390729970036477,0.581900839547958,0.741416588475069,0.329616593306788,0.527067846607302,0.333158940363301,0.355422855911685,0.173559307657109,0.224769928405524,0.328736108414311,0.356081509096558,0.173533850095034,0.222088253743232,0.264893632436362,0.246519293767152,0.137826348980742,0.117182137468755,0.242773608060168,0.259076609398215,0.134591119465805,0.152627354412496,244.555910432635,54.8589271094875,1.18434401334384,0.706664894815815
"63","whole",35,7,0.394366157205789,0.623359810091667,0.838416375624917,0.352216599980751,0.582028019048859,0.346735909536152,0.410171946547319,0.169350310136909,0.228315980687945,0.341263597892505,0.405484844269932,0.168530336979757,0.225648873720218,0.276137297037172,0.281933364535554,0.119499205161653,0.0943004613657044,0.263435004510297,0.29471618279292,0.126183082998164,0.152409744102718,244.628553679992,60.6822357417752,1.30224862562865,0.809004816097325
"64","whole",35,8,0.393598467978842,0.589598514054102,0.733171054071903,0.335324466226005,0.507631412869746,0.33702090190923,0.359331618904035,0.183021729327399,0.227544203468634,0.33344045457281,0.355778694204214,0.183452488435886,0.22385363475927,0.279720464365155,0.249166984183004,0.149690445096233,0.127330003165336,0.263491025595135,0.259457206656498,0.142128259072074,0.153212203898507,247.885674835285,47.6729458075628,1.13739859510866,0.715760569570874
"65","whole",40,1,0.404281519014093,0.577135047138336,0.751362660313394,0.342620124735683,0.528827197735568,0.342190067941524,0.385210818467661,0.188177275745687,0.239603408061264,0.337712594595448,0.380705976075111,0.189212201173903,0.236955077262164,0.288980654638787,0.282532724298063,0.15770326061828,0.143212289712578,0.268368685231837,0.282386239941243,0.150346865968394,0.166048707103948,266.063197207796,59.022865727378,1.26473736901021,0.71726999410587
"66","whole",40,2,0.402861542807982,0.62754337126627,0.849254126653631,0.362690617655842,0.596251844554744,0.352319205455246,0.395762700760587,0.181400706040532,0.238102131537116,0.353002331792575,0.393089378199355,0.184303293465723,0.236993234020373,0.299560590206301,0.257884266570104,0.144898212919627,0.106076885393076,0.285529730894332,0.28354112441156,0.145641971812829,0.160197727308957,229.084752892413,49.9585739810551,1.36572084756241,0.833095352304332
"67","whole",40,3,0.402094257708123,0.590130698727192,0.76407787491188,0.349333180490466,0.544587140378553,0.346939306388495,0.392357989592206,0.18003695165139,0.23599865389906,0.345526255890265,0.389658446017544,0.180419155895769,0.234462457553809,0.299366966337446,0.297258442123239,0.14385583121427,0.137583117817984,0.279297626592874,0.296713280118091,0.143741013765941,0.1678820760017,261.525180761564,48.9827816170562,1.0928194328495,0.759360092013867
"68","whole",40,4,0.406128892261726,0.593532369196976,0.810960864199329,0.333521691843877,0.545950569642296,0.351597586294913,0.396098274623783,0.175945192266071,0.227422583575163,0.344535701251149,0.395006898606705,0.175512248343507,0.223237615812717,0.290890281316429,0.28565447947808,0.139676671978566,0.110024493611699,0.269976237760142,0.296249623642552,0.136889899972864,0.152904011508887,256.403870320637,56.2391952710831,1.31263949790292,0.79053100376018
"69","whole",40,5,0.408497217732533,0.615842694045326,0.816590981128004,0.371221500922619,0.578995387431365,0.344287313275748,0.37467975481776,0.195507475491886,0.245504407124419,0.344371653146846,0.373773527060499,0.197246601088221,0.242699088271608,0.287691805328311,0.240010819899556,0.159243365587464,0.123398823745677,0.272386431851542,0.267897215849681,0.154822321651305,0.164494377602288,257.162271283128,55.4465415668117,1.37008894488136,0.783877603942475
"70","whole",40,6,0.402981987687593,0.556007728409664,0.797053031888879,0.335479700634196,0.548679083903696,0.32213696748403,0.393466191809964,0.168914458701569,0.222819815566739,0.318267731280725,0.387946826651218,0.170757899645615,0.221508877600964,0.267381734335649,0.272448134492841,0.131776944221362,0.104449798166703,0.249553278950754,0.282921623509499,0.131642454411968,0.150612385984512,286.076153185959,70.6462206063458,1.28799157017561,0.77722844143819
"71","whole",40,7,0.404121030567626,0.602451894117803,0.774061467536556,0.343367775703299,0.548560437892971,0.359932420340686,0.380965999015986,0.185688993248585,0.239506958646705,0.352752287002945,0.383075140420506,0.186745120379251,0.237452145211629,0.299253442194869,0.289964893550958,0.153416815709026,0.139345915994604,0.276456886264818,0.297638632079091,0.147191430447439,0.169049332916907,244.711812228903,51.9836546753539,1.24712883163866,0.747747210649457
"72","whole",40,8,0.406526178747715,0.569841594530725,0.773365828175181,0.325373613669613,0.514206932562255,0.312068007580442,0.379251542120586,0.169387580017935,0.216335411320247,0.309720678474642,0.378179208074853,0.167366761387685,0.211168463115659,0.252022586871025,0.273961674407963,0.128078861133113,0.104137265259095,0.242597856077661,0.283044575012412,0.127105756946238,0.143971939159925,250.106842982821,59.0726356372621,1.25055750656047,0.749524578959492
"73","whole",45,1,0.414781773805559,0.573452056165182,0.805409754799822,0.370546236539079,0.592504571813232,0.351907154685868,0.396710994248625,0.208412701820316,0.267717854631822,0.347990419330403,0.397169764706006,0.207727398543045,0.26336919769841,0.304219274243465,0.290918597131271,0.173933569415584,0.157969826833665,0.278163580739899,0.29819254209562,0.164609020313766,0.185196731747209,245.900316862628,51.3826903618865,1.29530314112534,0.783885151914448
"74","whole",45,2,0.411481691526529,0.570864438147857,0.834004424122467,0.359493838473946,0.58417144050457,0.331234002279804,0.411571769474449,0.186213123841322,0.244554181930772,0.325781941110518,0.408839924553641,0.184360300205201,0.239598852228317,0.270176255805795,0.293594488305134,0.138491236094686,0.117274114920582,0.250879860540309,0.302607077009258,0.137096136441269,0.162917403582565,260.48833246066,66.6721092037863,1.3999630557918,0.804567550278986
"75","whole",45,3,0.412741483766108,0.616639501962782,0.813953126591701,0.360840077464128,0.573865792137951,0.342546269072929,0.413027332955916,0.184762619598968,0.244389815985727,0.342937234196979,0.409269860982316,0.187050877042625,0.244111425984971,0.289054863718437,0.304651291560462,0.148364668434721,0.136323947267723,0.277346959913661,0.307284570080218,0.146805768791313,0.171469687110946,258.682716902757,59.5543921441336,1.26643850250603,0.786092962309902
"76","whole",45,4,0.413018591205127,0.689036543528096,0.854851967107625,0.390287257051478,0.616508137385395,0.377803725347998,0.414606449712811,0.202498161567504,0.264179702329292,0.37641424924317,0.415498710476845,0.19988870414064,0.25896858115782,0.308467212382171,0.30473533356587,0.151468987269609,0.140157689636451,0.296122959334777,0.316974126079666,0.150546086779948,0.181114553377641,285.485264687509,69.5419236817722,1.39036996234768,0.807341239687719
"77","whole",45,5,0.416185472553093,0.686327353043585,0.854508506648985,0.393605352094022,0.611336433567687,0.380351544818541,0.402057161022875,0.214748706634689,0.270103972021227,0.377667870907292,0.399275868813647,0.213203445168187,0.263779091121095,0.307265901349229,0.264500313172863,0.172040308717471,0.142529875003054,0.29208035099236,0.287604360786978,0.164856547592851,0.179223811031783,238.629873120951,57.279322958133,1.34483259670299,0.811263157611602
"78","whole",45,6,0.411374632182044,0.571025453879234,0.756997967334001,0.315826269960951,0.502510897834563,0.312086059813768,0.365382420236695,0.154201547445787,0.199230764459275,0.309352668134033,0.362229695302115,0.156372626496528,0.198749065042982,0.250819056967965,0.253341348921897,0.118760580389574,0.0902135625794584,0.241597488470313,0.267972477708311,0.12166422680794,0.135686904282831,270.722408257991,56.0759497942365,1.17787671587418,0.752351933148407
"79","whole",45,7,0.411502709986791,0.634911162261276,0.853027833268461,0.383666091354678,0.616363305663993,0.369889965292278,0.424801648525005,0.202114987858271,0.26600655795416,0.364824802133527,0.421166498220688,0.202938645909499,0.263137117444589,0.306683508698373,0.310959808784729,0.161795520921167,0.147970226184673,0.285599404144366,0.319396491346279,0.157562931491959,0.184963100946524,248.402825124894,59.3407154163151,1.18878493080147,0.854634413591073
"80","whole",45,8,0.415374795753871,0.592296560192488,0.797690153910491,0.378238452473892,0.578973564989559,0.351698298840705,0.402118215697719,0.190867603246263,0.247856896652228,0.349894372189514,0.40078662314193,0.193431792774067,0.248484266477634,0.303209724814897,0.302169215206181,0.151551176986991,0.145075972987891,0.280902626418846,0.30529608957636,0.151155184743146,0.177812713104761,235.149500733654,58.9921205436252,1.27111027209836,0.772162555772048
"81","whole",50,1,0.423950580707847,0.663937871165127,0.850266101401481,0.393733712837302,0.624185714716909,0.384774288271289,0.428568712540137,0.209353629653796,0.275672788203637,0.378185140900935,0.426387914178663,0.210523329220675,0.274361327628951,0.313949371101225,0.30976726398133,0.17079379833579,0.160627452223653,0.292249456413812,0.311514054400098,0.165576181615232,0.191976522427532,241.821296814578,60.6188685813854,1.28411970017442,0.82198223035625
"82","whole",50,2,0.420350021006571,0.588977504043212,0.852878209366554,0.356440856639334,0.5930314283405,0.340155700436376,0.41132369098808,0.176340644216566,0.234556425991413,0.342273826333063,0.40824864024646,0.178498728515445,0.233769834965261,0.293609914019161,0.27748110688888,0.138312882898784,0.102786131361131,0.27208613793704,0.293283771415548,0.140729761443669,0.158293811524845,258.958886056971,56.0696790604697,1.36735630260224,0.846168886199413
"83","whole",50,3,0.422331168505048,0.654552603849768,0.878592628081253,0.412833588354622,0.64901242668713,0.364882454829528,0.435995138921062,0.198766761198338,0.267306812521701,0.360371215035467,0.436320307946874,0.206370078209457,0.274425534985803,0.291157547096009,0.321028061564732,0.160356203752499,0.157007375653949,0.275752359468129,0.327048503087557,0.162517920994803,0.196684173949537,240.637163846219,68.1576176098587,1.33353355948275,0.846449447171624
"84","whole",50,4,0.42283395289366,0.673888074444943,0.840691454144443,0.363478738471577,0.593236135336701,0.384447200579544,0.406796124795606,0.191871482112978,0.251616608010621,0.379243689259338,0.405593822772,0.190684125080039,0.247020335758564,0.315444183329127,0.287197243385086,0.151647308849261,0.127956075880769,0.297056650306803,0.300565149401164,0.149375600794665,0.170217109195198,260.335790858192,53.3461567952107,1.30168504334575,0.815056675246851
"85","whole",50,5,0.420182263977018,0.570434049635658,0.776486256171006,0.347559991012335,0.538029839900998,0.34544552090069,0.400192322461001,0.186723901597109,0.238486504546288,0.342703878944697,0.398124232738353,0.186768488965912,0.235582309450735,0.298113913598981,0.303033431351564,0.151105663321644,0.137997505834902,0.272853829303765,0.300487276851969,0.145748490930128,0.165580605982966,256.42944033006,58.9882822439518,1.23319305907639,0.756046237201105
"86","whole",50,6,0.420235702421156,0.594481315992284,0.78146097687856,0.34230199708846,0.533247958905629,0.335126005948683,0.386760282492497,0.170620410048985,0.219768093827106,0.334990566914153,0.383654109171585,0.175245454549839,0.221828115283972,0.276000179658254,0.272957793784717,0.140491398004461,0.117500694118268,0.25593444337261,0.280720583089969,0.140716267263789,0.154760546512076,266.844469196424,55.3292761010776,1.28118216308169,0.760292230669809
"87","whole",50,7,0.420421759727368,0.632853075927569,0.814095462348048,0.375418259596462,0.588973064424668,0.369302119175372,0.417580222100159,0.196670213006115,0.258785046643297,0.366643674730228,0.411973109276889,0.195844632170142,0.255149436347178,0.309628992507117,0.306725989870956,0.155506276764812,0.14798135759284,0.285292190535167,0.307530326222021,0.153662596146092,0.180176125605385,270.145282411793,63.3918857597208,1.24110867847537,0.792285810162071
"88","whole",50,8,0.424318170189647,0.641934244186465,0.822346422176365,0.355587841884649,0.561977023332193,0.353430880615504,0.410151302863439,0.180407853922833,0.234682944600344,0.349118203246264,0.407148347693439,0.179448459703376,0.231155714003501,0.285490578339893,0.296371970751394,0.134493816592256,0.115221305041922,0.275314855770202,0.302318688230937,0.135303382905416,0.158244546089488,262.295926727353,50.5437424715989,1.19576925112333,0.826114277773595
