"","X.2","X.1","X","species","speed","category","size","Body_mass_g","distance","avgduration"
"1100",1826,1826,1826,"agouti",0.16,"SF","small",2309.12,0.8,0.555555555555556
"1101",1827,1827,1827,"agouti",0.1,"SF","small",2309.12,0.8,0.888888888888889
"1102",1828,1828,1828,"agouti",0.133333333333333,"SF","small",2309.12,0.8,0.666666666666667
"1103",1829,1829,1829,"coati",0.1,"SF","small",3775.5,0.8,0.888888888888889
"1104",1830,1830,1830,"agouti",0.15,"SF","small",2309.12,0.9,0.666666666666667
"1105",1831,1831,1831,"peccary",0.15,"LS","large",21133.69,0.9,0.666666666666667
"1106",1832,1832,1832,"coati",0.128571428571429,"SF","small",3775.5,0.9,0.777777777777778
"1107",1833,1833,1833,"agouti",0.128571428571429,"SF","small",2309.12,0.9,0.777777777777778
"1108",1834,1834,1834,"agouti",0.18,"SF","small",2309.12,0.9,0.555555555555556
"1109",1835,1835,1835,"agouti",0.18,"SF","small",2309.12,0.9,0.555555555555556
"1110",1836,1836,1836,"agouti",0.1125,"SF","small",2309.12,0.9,0.888888888888889
"1111",1837,1837,1837,"agouti",0.1125,"SF","small",2309.12,0.9,0.888888888888889
"1112",1838,1838,1838,"agouti",0.128571428571429,"SF","small",2309.12,0.9,0.777777777777778
"1113",1839,1839,1839,"peccary",0.18,"LS","large",21133.69,0.9,0.555555555555556
"1114",1840,1840,1840,"paca",0.18,"LS","large",8172.55,0.9,0.555555555555556
"1115",1841,1841,1841,"agouti",0.1125,"SF","small",2309.12,0.9,0.888888888888889
"1116",1842,1842,1842,"peccary",0.18,"LS","large",21133.69,0.9,0.555555555555556
"1117",1843,1843,1843,"ocelot",0.2,"LF","large",11880,1,0.555555555555556
"1118",1844,1844,1844,"agouti",0.142857142857143,"SF","small",2309.12,1,0.777777777777778
"1119",1845,1845,1845,"coati",0.2,"SF","small",3775.5,1,0.555555555555556
"1120",1846,1846,1846,"peccary",0.2,"LS","large",21133.69,1,0.555555555555556
"1121",1847,1847,1847,"peccary",0.125,"LS","large",21133.69,1,0.888888888888889
"1122",1848,1848,1848,"agouti",0.125,"SF","small",2309.12,1,0.888888888888889
"1123",1849,1849,1849,"peccary",0.25,"LS","large",21133.69,1,0.444444444444444
"1124",1850,1850,1850,"paca",0.25,"LS","large",8172.55,1,0.444444444444444
"1125",1851,1851,1851,"agouti",0.2,"SF","small",2309.12,1,0.555555555555556
"1126",1852,1852,1852,"opossum",0.22,"LF","large",1134.75,1.1,0.555555555555556
"1127",1853,1853,1853,"agouti",0.157142857142857,"SF","small",2309.12,1.1,0.777777777777778
"1128",1854,1854,1854,"agouti",0.157142857142857,"SF","small",2309.12,1.1,0.777777777777778
"1129",1855,1855,1855,"armadillo",0.22,"SF","small",3949.01,1.1,0.555555555555556
"1130",1856,1856,1856,"paca",0.22,"LS","large",8172.55,1.1,0.555555555555556
"1131",1857,1857,1857,"paca",0.22,"LS","large",8172.55,1.1,0.555555555555556
"1132",1858,1858,1858,"peccary",0.157142857142857,"LS","large",21133.69,1.1,0.777777777777778
"1133",1859,1859,1859,"peccary",0.22,"LS","large",21133.69,1.1,0.555555555555556
"1134",1860,1860,1860,"brocket",0.22,"LF","large",20546.86,1.1,0.555555555555556
"1135",1861,1861,1861,"agouti",0.15,"SF","small",2309.12,1.2,0.888888888888889
"1136",1862,1862,1862,"agouti",0.15,"SF","small",2309.12,1.2,0.888888888888889
"1137",1863,1863,1863,"agouti",0.24,"SF","small",2309.12,1.2,0.555555555555556
"1138",1864,1864,1864,"paca",0.24,"LS","large",8172.55,1.2,0.555555555555556
"1139",1865,1865,1865,"squirrel",0.15,"SF","small",545.4,1.2,0.888888888888889
"1140",1866,1866,1866,"coati",0.171428571428571,"SF","small",3775.5,1.2,0.777777777777778
"1141",1867,1867,1867,"rat",0.24,"SF","small",282.17,1.2,0.555555555555556
"1142",1868,1868,1868,"paca",0.3,"LS","large",8172.55,1.2,0.444444444444444
"1143",1869,1869,1869,"peccary",0.24,"LS","large",21133.69,1.2,0.555555555555556
"1144",1870,1870,1870,"armadillo",0.24,"SF","small",3949.01,1.2,0.555555555555556
"1145",1871,1871,1871,"agouti",0.171428571428571,"SF","small",2309.12,1.2,0.777777777777778
"1146",1872,1872,1872,"agouti",0.26,"SF","small",2309.12,1.3,0.555555555555556
"1147",1873,1873,1873,"agouti",0.185714285714286,"SF","small",2309.12,1.3,0.777777777777778
"1148",1874,1874,1874,"agouti",0.185714285714286,"SF","small",2309.12,1.3,0.777777777777778
"1149",1875,1875,1875,"agouti",0.1625,"SF","small",2309.12,1.3,0.888888888888889
"1150",1876,1876,1876,"agouti",0.26,"SF","small",2309.12,1.3,0.555555555555556
"1151",1877,1877,1877,"brocket",0.26,"LF","large",20546.86,1.3,0.555555555555556
"1152",1878,1878,1878,"paca",0.26,"LS","large",8172.55,1.3,0.555555555555556
"1153",1879,1879,1879,"peccary",0.1625,"LS","large",21133.69,1.3,0.888888888888889
"1154",1880,1880,1880,"agouti",0.28,"SF","small",2309.12,1.4,0.555555555555556
"1155",1881,1881,1881,"brocket",0.155555555555556,"LF","large",20546.86,1.4,1
"1156",1882,1882,1882,"ocelot",0.28,"LF","large",11880,1.4,0.555555555555556
"1157",1883,1883,1883,"agouti",0.175,"SF","small",2309.12,1.4,0.888888888888889
"1158",1884,1884,1884,"peccary",0.233333333333333,"LS","large",21133.69,1.4,0.666666666666667
"1159",1885,1885,1885,"agouti",0.175,"SF","small",2309.12,1.4,0.888888888888889
"1160",1886,1886,1886,"agouti",0.233333333333333,"SF","small",2309.12,1.4,0.666666666666667
"1161",1887,1887,1887,"paca",0.28,"LS","large",8172.55,1.4,0.555555555555556
"1162",1888,1888,1888,"ocelot",0.233333333333333,"LF","large",11880,1.4,0.666666666666667
"1163",1889,1889,1889,"ocelot",0.3,"LF","large",11880,1.5,0.555555555555556
"1164",1890,1890,1890,"armadillo",0.3,"SF","small",3949.01,1.5,0.555555555555556
"1165",1891,1891,1891,"agouti",0.3,"SF","small",2309.12,1.5,0.555555555555556
"1166",1892,1892,1892,"paca",0.3,"LS","large",8172.55,1.5,0.555555555555556
"1167",1893,1893,1893,"opossum",0.3,"LF","large",1134.75,1.5,0.555555555555556
"1168",1894,1894,1894,"agouti",0.214285714285714,"SF","small",2309.12,1.5,0.777777777777778
"1169",1895,1895,1895,"paca",0.3,"LS","large",8172.55,1.5,0.555555555555556
"1170",1896,1896,1896,"paca",0.3,"LS","large",8172.55,1.5,0.555555555555556
"1171",1897,1897,1897,"agouti",0.3,"SF","small",2309.12,1.5,0.555555555555556
"1172",1898,1898,1898,"coati",0.214285714285714,"SF","small",3775.5,1.5,0.777777777777778
"1173",1899,1899,1899,"coati",0.32,"SF","small",3775.5,1.6,0.555555555555556
"1174",1900,1900,1900,"squirrel",0.32,"SF","small",545.4,1.6,0.555555555555556
"1175",1901,1901,1901,"brocket",0.36,"LF","large",20546.86,1.6,0.555555555555556
"1176",1902,1902,1902,"brocket",0.32,"LF","large",20546.86,1.6,0.555555555555556
"1177",1903,1903,1903,"agouti",0.228571428571429,"SF","small",2309.12,1.6,0.777777777777778
"1178",1904,1904,1904,"peccary",0.32,"LS","large",21133.69,1.6,0.555555555555556
"1179",1905,1905,1905,"paca",0.32,"LS","large",8172.55,1.6,0.555555555555556
"1180",1906,1906,1906,"paca",0.32,"LS","large",8172.55,1.6,0.555555555555556
"1181",1907,1907,1907,"tamandua",0.4,"LS","large",4800,1.6,0.444444444444444
"1182",1908,1908,1908,"coati",0.228571428571429,"SF","small",3775.5,1.6,0.777777777777778
"1183",1909,1909,1909,"agouti",0.32,"SF","small",2309.12,1.6,0.555555555555556
"1184",1910,1910,1910,"agouti",0.242857142857143,"SF","small",2309.12,1.7,0.777777777777778
"1185",1911,1911,1911,"agouti",0.34,"SF","small",2309.12,1.7,0.555555555555556
"1186",1912,1912,1912,"paca",0.34,"LS","large",8172.55,1.7,0.555555555555556
"1187",1913,1913,1913,"paca",0.34,"LS","large",8172.55,1.7,0.555555555555556
"1188",1914,1914,1914,"peccary",0.242857142857143,"LS","large",21133.69,1.7,0.777777777777778
"1189",1915,1915,1915,"agouti",0.242857142857143,"SF","small",2309.12,1.7,0.777777777777778
"1190",1916,1916,1916,"coati",0.242857142857143,"SF","small",3775.5,1.7,0.777777777777778
"1191",1917,1917,1917,"agouti",0.225,"SF","small",2309.12,1.8,0.888888888888889
"1192",1918,1918,1918,"agouti",0.225,"SF","small",2309.12,1.8,0.888888888888889
"1193",1919,1919,1919,"agouti",0.36,"SF","small",2309.12,1.8,0.555555555555556
"1194",1920,1920,1920,"squirrel",0.257142857142857,"SF","small",545.4,1.8,0.777777777777778
"1195",1921,1921,1921,"agouti",0.36,"SF","small",2309.12,1.8,0.555555555555556
"1196",1922,1922,1922,"agouti",0.36,"SF","small",2309.12,1.8,0.555555555555556
"1197",1923,1923,1923,"agouti",0.257142857142857,"SF","small",2309.12,1.8,0.777777777777778
"1198",1924,1924,1924,"agouti",0.36,"SF","small",2309.12,1.8,0.555555555555556
"1199",1925,1925,1925,"peccary",0.225,"LS","large",21133.69,1.8,0.888888888888889
"1200",1926,1926,1926,"agouti",0.36,"SF","small",2309.12,1.8,0.555555555555556
"1201",1927,1927,1927,"tamandua",0.257142857142857,"LS","large",4800,1.8,0.777777777777778
"1202",1928,1928,1928,"tamandua",0.38,"LS","large",4800,1.9,0.555555555555556
"1203",1929,1929,1929,"ocelot",0.475000000000001,"LF","large",11880,1.9,0.444444444444444
"1204",1930,1930,1930,"peccary",0.2375,"LS","large",21133.69,1.9,0.888888888888889
"1205",1931,1931,1931,"agouti",0.2375,"SF","small",2309.12,1.9,0.888888888888889
"1206",1932,1932,1932,"brocket",0.2375,"LF","large",20546.86,1.9,0.888888888888889
"1207",1933,1933,1933,"coati",0.38,"SF","small",3775.5,1.9,0.555555555555556
"1208",1934,1934,1934,"coati",0.4,"SF","small",3775.5,2,0.555555555555556
"1209",1935,1935,1935,"coati",0.285714285714286,"SF","small",3775.5,2,0.777777777777778
"1210",1936,1936,1936,"peccary",0.45,"LS","large",21133.69,2,0.555555555555556
"1211",1937,1937,1937,"peccary",0.4,"LS","large",21133.69,2,0.555555555555556
"1212",1938,1938,1938,"brocket",0.285714285714286,"LF","large",20546.86,2,0.777777777777778
"1213",1939,1939,1939,"ocelot",0.333333333333333,"LF","large",11880,2,0.666666666666667
"1214",1940,1940,1940,"coati",0.285714285714286,"SF","small",3775.5,2,0.777777777777778
"1215",1941,1941,1941,"brocket",0.25,"LF","large",20546.86,2,0.888888888888889
"1216",1942,1942,1942,"squirrel",0.285714285714286,"SF","small",545.4,2,0.777777777777778
"1217",1943,1943,1943,"agouti",0.42,"SF","small",2309.12,2.1,0.555555555555556
"1218",1944,1944,1944,"agouti",0.233333333333333,"SF","small",2309.12,2.1,1
"1219",1945,1945,1945,"peccary",0.42,"LS","large",21133.69,2.1,0.555555555555556
"1220",1946,1946,1946,"agouti",0.2625,"SF","small",2309.12,2.1,0.888888888888889
"1221",1947,1947,1947,"brocket",0.44,"LF","large",20546.86,2.2,0.555555555555556
"1222",1948,1948,1948,"brocket",0.366666666666667,"LF","large",20546.86,2.2,0.666666666666667
"1223",1949,1949,1949,"agouti",0.275,"SF","small",2309.12,2.2,0.888888888888889
"1224",1950,1950,1950,"peccary",0.314285714285714,"LS","large",21133.69,2.2,0.777777777777778
"1225",1951,1951,1951,"ocelot",0.550000000000001,"LF","large",11880,2.2,0.444444444444444
"1226",1952,1952,1952,"coati",0.275,"SF","small",3775.5,2.2,0.888888888888889
"1227",1953,1953,1953,"agouti",0.550000000000001,"SF","small",2309.12,2.2,0.444444444444444
"1228",1954,1954,1954,"agouti",0.46,"SF","small",2309.12,2.3,0.555555555555556
"1229",1955,1955,1955,"peccary",0.369642857142857,"LS","large",21133.69,2.3,0.777777777777778
"1230",1956,1956,1956,"brocket",0.46,"LF","large",20546.86,2.3,0.555555555555556
"1231",1957,1957,1957,"agouti",0.383333333333333,"SF","small",2309.12,2.3,0.666666666666667
"1232",1958,1958,1958,"brocket",0.3,"LF","large",20546.86,2.4,0.888888888888889
"1233",1959,1959,1959,"agouti",0.342857142857143,"SF","small",2309.12,2.4,0.777777777777778
"1234",1960,1960,1960,"peccary",0.48,"LS","large",21133.69,2.4,0.555555555555556
"1235",1961,1961,1961,"peccary",0.675000000000001,"LS","large",21133.69,2.4,0.444444444444444
"1236",1962,1962,1962,"agouti",0.416666666666666,"SF","small",2309.12,2.5,0.666666666666667
"1237",1963,1963,1963,"coati",0.357142857142857,"SF","small",3775.5,2.5,0.777777777777778
"1238",1964,1964,1964,"coati",0.357142857142857,"SF","small",3775.5,2.5,0.777777777777778
"1239",1965,1965,1965,"agouti",0.325,"SF","small",2309.12,2.6,0.888888888888889
"1240",1966,1966,1966,"agouti",0.385714285714286,"SF","small",2309.12,2.7,0.777777777777778
"1241",1967,1967,1967,"paca",0.559999999999999,"LS","large",8172.55,2.8,0.555555555555556
"1242",1968,1968,1968,"agouti",0.4,"SF","small",2309.12,2.8,0.777777777777778
"1243",1969,1969,1969,"armadillo",0.559999999999999,"SF","small",3949.01,2.8,0.555555555555556
"1244",1970,1970,1970,"peccary",0.482142857142857,"LS","large",21133.69,3,0.777777777777778
"1245",1971,1971,1971,"coati",0.428571428571428,"SF","small",3775.5,3,0.777777777777778
"1246",1972,1972,1972,"peccary",0.3875,"LS","large",21133.69,3.1,0.888888888888889
"1247",1973,1973,1973,"peccary",0.457142857142857,"LS","large",21133.69,3.2,0.777777777777778
"1248",1974,1974,1974,"coati",0.659999999999999,"SF","small",3775.5,3.3,0.555555555555556
"1249",1975,1975,1975,"ocelot",0.425,"LF","large",11880,3.4,0.888888888888889
"1250",1976,1976,1976,"peccary",0.699999999999999,"LS","large",21133.69,3.5,0.555555555555556
"1251",1977,1977,1977,"brocket",0.514285714285714,"LF","large",20546.86,3.6,0.777777777777778
"1252",1978,1978,1978,"brocket",0.514285714285714,"LF","large",20546.86,3.6,0.777777777777778
"1253",1979,1979,1979,"coati",0.528571428571428,"SF","small",3775.5,3.7,0.777777777777778
"1254",1980,1980,1980,"agouti",0.226,"SF","small",2309.12,4.52,2.22222222222222
"1255",1981,1981,1981,"agouti",0.0499999999999999,"SF","small",2309.12,0.7,1.55555555555556
"1256",1982,1982,1982,"ocelot",0.787500000000001,"LF","large",11880,3.15,0.444444444444444
"1257",1983,1983,1983,"rat",0.4275,"SF","small",282.17,1.9,0.555555555555556
"1258",1984,1984,1984,"agouti",0.246,"SF","small",2309.12,1.23,0.555555555555556
"1259",1985,1985,1985,"agouti",0.1,"SF","small",2309.12,0.7,0.777777777777778
"1260",1986,1986,1986,"rat",0.05,"SF","small",282.17,0.25,0.555555555555556
"1261",1987,1987,1987,"rat",0.235,"SF","small",282.17,0.94,0.444444444444444
"1262",1988,1988,1988,"agouti",0.136,"SF","small",2309.12,0.68,0.555555555555556
"1263",1989,1989,1989,"peccary",0.038125,"LS","large",21133.69,0.61,1.77777777777778
"1264",1990,1990,1990,"peccary",0.0426315789473684,"LS","large",21133.69,0.63,0.777777777777778
"1265",1991,1991,1991,"agouti",0.331875,"SF","small",2309.12,1.77,0.666666666666667
"1266",1992,1992,1992,"paca",0.168461538461539,"LS","large",8172.55,2.19,1.44444444444444
"1267",1993,1993,1993,"agouti",0.892500000000001,"SF","small",2309.12,3.57,0.444444444444444
"1268",1994,1994,1994,"peccary",0.1425,"LS","large",21133.69,0.57,0.444444444444444
"1269",1995,1995,1995,"agouti",0.23,"SF","small",2309.12,1.15,0.555555555555556
"1270",1996,1996,1996,"rat",0.112142857142857,"SF","small",282.17,1.57,1.55555555555556
"1271",1997,1997,1997,"mouse",0.0579999999999999,"SF","small",19.3,0.29,0.555555555555556
"1272",1998,1998,1998,"agouti",0.146666666666667,"SF","small",2309.12,0.88,0.666666666666667
"1273",1999,1999,1999,"agouti",0.526666666666667,"SF","small",2309.12,3.16,0.666666666666667
"1274",2000,2000,2000,"agouti",0.0184615384615385,"SF","small",2309.12,0.24,1.44444444444444
"1275",2001,2001,2001,"agouti",0.0859999999999999,"SF","small",2309.12,0.43,0.555555555555556
"1276",2002,2002,2002,"agouti",0.23,"SF","small",2309.12,1.61,0.777777777777778
"1277",2003,2003,2003,"agouti",0.024,"SF","small",2309.12,0.12,0.555555555555556
"1278",2004,2004,2004,"agouti",0.13,"SF","small",2309.12,0.65,0.555555555555556
"1279",2005,2005,2005,"tamandua",0.2075,"LS","large",4800,0.83,0.444444444444444
"1280",2006,2006,2006,"armadillo",0.295,"SF","small",3949.01,1.18,0.444444444444444
"1281",2007,2007,2007,"agouti",0.221666666666667,"SF","small",2309.12,1.33,0.666666666666667
"1282",2008,2008,2008,"rat",0.224,"SF","small",282.17,1.12,0.555555555555556
"1283",2009,2009,2009,"agouti",0.35325,"SF","small",2309.12,1.57,0.555555555555556
"1284",2010,2010,2010,"paca",0.106,"LS","large",8172.55,0.53,0.555555555555556
"1285",2011,2011,2011,"agouti",0.046,"SF","small",2309.12,0.23,0.555555555555556
"1286",2012,2012,2012,"agouti",0.134,"SF","small",2309.12,0.67,0.555555555555556
"1287",2013,2013,2013,"agouti",0.13,"SF","small",2309.12,0.91,0.777777777777778
"1288",2014,2014,2014,"paca",0.34,"LS","large",8172.55,1.7,0.555555555555556
"1289",2015,2015,2015,"brocket",0.18,"LF","large",20546.86,2.7,1.66666666666667
"1290",2016,2016,2016,"peccary",0.0799999999999999,"LS","large",21133.69,0.4,0.555555555555556
"1291",2017,2017,2017,"coati",0.282,"SF","small",3775.5,1.41,0.555555555555556
"1292",2018,2018,2018,"agouti",0.373333333333333,"SF","small",2309.12,2.24,0.666666666666667
"1293",2019,2019,2019,"paca",0.21,"LS","large",8172.55,0.84,0.444444444444444
"1294",2020,2020,2020,"agouti",0.156666666666667,"SF","small",2309.12,0.94,0.666666666666667
"1295",2021,2021,2021,"agouti",0.1546875,"SF","small",2309.12,0.55,0.444444444444444
"1296",2022,2022,2022,"agouti",0.142,"SF","small",2309.12,0.71,0.555555555555556
"1297",2023,2023,2023,"agouti",0.0733333333333335,"SF","small",2309.12,0.88,1.33333333333333
"1298",2024,2024,2024,"agouti",0.05,"SF","small",2309.12,0.95,2.11111111111111
"1299",2025,2025,2025,"agouti",0.34,"SF","small",2309.12,1.7,0.555555555555556
"1300",2026,2026,2026,"brocket",0.4,"LF","large",20546.86,2,0.555555555555556
"1301",2027,2027,2027,"agouti",0.202,"SF","small",2309.12,1.01,0.555555555555556
"1302",2028,2028,2028,"peccary",0.0477272727272728,"LS","large",21133.69,1.05,2.44444444444444
"1303",2029,2029,2029,"agouti",0.228333333333333,"SF","small",2309.12,1.37,0.666666666666667
"1304",2030,2030,2030,"agouti",0.112,"SF","small",2309.12,0.56,0.555555555555556
"1305",2031,2031,2031,"agouti",0.133333333333333,"SF","small",2309.12,2.4,2
"1306",2032,2032,2032,"agouti",0.52,"SF","small",2309.12,2.6,0.555555555555556
"1307",2033,2033,2033,"coati",0.4,"SF","small",3775.5,2.8,0.777777777777778
"1308",2034,2034,2034,"peccary",0.599999999999999,"LS","large",21133.69,3,0.555555555555556
"1309",2035,2035,2035,"agouti",0.0385714285714285,"SF","small",2309.12,0.54,1.55555555555556
"1310",2036,2036,2036,"mouse",0.0266666666666666,"SF","small",19.3,0.4,1.66666666666667
"1311",2037,2037,2037,"paca",0.12,"LS","large",8172.55,0.6,0.555555555555556
"1312",2038,2038,2038,"peccary",0.142,"LS","large",21133.69,0.71,0.555555555555556
"1313",2039,2039,2039,"coati",0.1,"SF","small",3775.5,0.8,0.888888888888889
"1314",2040,2040,2040,"agouti",0.145714285714286,"SF","small",2309.12,1.02,0.777777777777778
"1315",2041,2041,2041,"brocket",0.27,"LF","large",20546.86,1.35,0.555555555555556
"1316",2042,2042,2042,"agouti",0.2,"SF","small",2309.12,1.4,0.777777777777778
"1317",2043,2043,2043,"brocket",0.202631578947369,"LF","large",20546.86,3.85,2.11111111111111
"1318",2044,2044,2044,"rat",0.036923076923077,"SF","small",282.17,0.48,1.44444444444444
"1319",2045,2045,2045,"agouti",0.0966666666666666,"SF","small",2309.12,0.58,0.666666666666667
"1320",2046,2046,2046,"paca",0.115,"LS","large",8172.55,1.38,1.33333333333333
"1321",2047,2047,2047,"agouti",0.32,"SF","small",2309.12,1.6,0.555555555555556
"1322",2048,2048,2048,"agouti",0.36,"SF","small",2309.12,1.8,0.555555555555556
"1323",2049,2049,2049,"rat",0.0599999999999999,"SF","small",282.17,0.3,0.555555555555556
"1324",2050,2050,2050,"squirrel",0.146,"SF","small",545.4,0.73,0.555555555555556
"1325",2051,2051,2051,"agouti",0.151428571428571,"SF","small",2309.12,1.06,0.777777777777778
"1326",2052,2052,2052,"peccary",0.201666666666667,"LS","large",21133.69,1.21,0.666666666666667
"1327",2053,2053,2053,"agouti",0.185714285714286,"SF","small",2309.12,1.3,0.777777777777778
"1328",2054,2054,2054,"agouti",0.26,"SF","small",2309.12,1.3,0.555555555555556
"1329",2055,2055,2055,"agouti",0.069375,"SF","small",2309.12,0.37,0.666666666666667
"1330",2056,2056,2056,"peccary",0.264,"LS","large",21133.69,1.32,0.555555555555556
"1331",2057,2057,2057,"agouti",0.2,"SF","small",2309.12,1.6,0.888888888888889
"1332",2058,2058,2058,"rat",0.0900000000000001,"SF","small",282.17,0.36,0.444444444444444
"1333",2059,2059,2059,"agouti",0.116,"SF","small",2309.12,0.58,0.555555555555556
"1334",2060,2060,2060,"agouti",0.1,"SF","small",2309.12,0.6,0.666666666666667
"1335",2061,2061,2061,"agouti",0.121666666666667,"SF","small",2309.12,0.73,0.666666666666667
"1336",2062,2062,2062,"armadillo",0.146,"SF","small",3949.01,0.73,0.555555555555556
"1337",2063,2063,2063,"rat",0.2109375,"SF","small",282.17,0.75,0.444444444444444
"1338",2064,2064,2064,"agouti",0.19,"SF","small",2309.12,0.95,0.555555555555556
"1339",2065,2065,2065,"peccary",0.221428571428571,"LS","large",21133.69,1.55,0.777777777777778
"1340",2066,2066,2066,"ocelot",0.559999999999999,"LF","large",11880,2.8,0.555555555555556
"1341",2067,2067,2067,"rat",0.0599999999999999,"SF","small",282.17,0.3,0.555555555555556
"1342",2068,2068,2068,"agouti",0.0699999999999999,"SF","small",2309.12,0.35,0.555555555555556
"1343",2069,2069,2069,"rat",0.0975000000000001,"SF","small",282.17,0.39,0.444444444444444
"1344",2070,2070,2070,"agouti",0.0246153846153846,"SF","small",2309.12,0.64,2.88888888888889
"1345",2071,2071,2071,"agouti",0.128,"SF","small",2309.12,0.64,0.555555555555556
"1346",2072,2072,2072,"peccary",0.16,"LS","large",21133.69,0.8,0.555555555555556
"1347",2073,2073,2073,"mouse",0.22,"SF","small",19.3,0.88,0.444444444444444
"1348",2074,2074,2074,"brocket",0.184,"LF","large",20546.86,0.92,0.555555555555556
"1349",2075,2075,2075,"agouti",0.2,"SF","small",2309.12,1,0.555555555555556
"1350",2076,2076,2076,"rat",0.126923076923077,"SF","small",282.17,1.65,1.44444444444444
"1351",2077,2077,2077,"ocelot",0.815625000000001,"LF","large",11880,2.9,0.444444444444444
"1352",2078,2078,2078,"agouti",0.0614285714285714,"SF","small",2309.12,0.43,0.777777777777778
"1353",2079,2079,2079,"rat",0.0833333333333333,"SF","small",282.17,0.5,0.666666666666667
"1354",2080,2080,2080,"rat",0.14,"SF","small",282.17,0.7,0.555555555555556
"1355",2081,2081,2081,"agouti",0.388125,"SF","small",2309.12,1.38,0.444444444444444
"1356",2082,2082,2082,"paca",0.146923076923077,"LS","large",8172.55,1.91,1.44444444444444
"1357",2083,2083,2083,"agouti",0.32,"SF","small",2309.12,1.6,0.555555555555556
"1358",2084,2084,2084,"paca",0.167142857142857,"LS","large",8172.55,2.34,1.55555555555556
"1359",2085,2085,2085,"agouti",0.428571428571428,"SF","small",2309.12,3,0.777777777777778
"1360",2086,2086,2086,"rat",0.0599999999999999,"SF","small",282.17,0.3,0.555555555555556
"1361",2087,2087,2087,"rat",0.0959999999999999,"SF","small",282.17,0.48,0.555555555555556
"1362",2088,2088,2088,"agouti",0.134,"SF","small",2309.12,0.67,0.555555555555556
"1363",2089,2089,2089,"rat",0.188,"SF","small",282.17,0.94,0.555555555555556
"1364",2090,2090,2090,"tamandua",0.192,"LS","large",4800,0.96,0.555555555555556
"1365",2091,2091,2091,"agouti",0.211428571428571,"SF","small",2309.12,1.48,0.777777777777778
"1366",2092,2092,2092,"ocelot",0.476,"LF","large",11880,2.38,0.555555555555556
"1367",2093,2093,2093,"mouse",0.0799999999999999,"SF","small",19.3,0.4,0.555555555555556
"1368",2094,2094,2094,"peccary",0.0628571428571428,"LS","large",21133.69,0.44,0.777777777777778
"1369",2095,2095,2095,"mouse",0.0899999999999999,"SF","small",19.3,0.45,0.555555555555556
"1370",2096,2096,2096,"ocelot",0.0811111111111111,"LF","large",11880,0.73,1
"1371",2097,2097,2097,"agouti",0.246,"SF","small",2309.12,1.23,0.555555555555556
"1372",2098,2098,2098,"agouti",0.2,"SF","small",2309.12,1.4,0.777777777777778
"1373",2099,2099,2099,"agouti",0.237142857142857,"SF","small",2309.12,1.66,0.777777777777778
"1374",2100,2100,2100,"agouti",0.455,"SF","small",2309.12,2.73,0.666666666666667
"1375",2101,2101,2101,"agouti",0.375,"SF","small",2309.12,3,0.888888888888889
"1376",2102,2102,2102,"agouti",0.05,"SF","small",2309.12,0.3,0.666666666666667
"1377",2103,2103,2103,"mouse",0.11,"SF","small",19.3,0.55,0.555555555555556
"1378",2104,2104,2104,"squirrel",0.116,"SF","small",545.4,0.58,0.555555555555556
"1379",2105,2105,2105,"agouti",0.0561538461538463,"SF","small",2309.12,0.73,1.44444444444444
"1380",2106,2106,2106,"opossum",0.18,"LF","large",1134.75,0.9,0.555555555555556
"1381",2107,2107,2107,"paca",0.28,"LS","large",8172.55,1.4,0.555555555555556
"1382",2108,2108,2108,"agouti",0.0720000000000001,"SF","small",2309.12,1.44,2.22222222222222
"1383",2109,2109,2109,"agouti",0.36,"SF","small",2309.12,1.8,0.555555555555556
"1384",2110,2110,2110,"ocelot",0.4375,"LF","large",11880,7,1.77777777777778
"1385",2111,2111,2111,"paca",0.18,"LS","large",8172.55,0.9,0.555555555555556
"1386",2112,2112,2112,"agouti",0.11,"SF","small",2309.12,0.44,0.444444444444444
"1387",2113,2113,2113,"ocelot",0.470588235294117,"LF","large",11880,8,1.88888888888889
"1388",2114,2114,2114,"agouti",0.025,"SF","small",2309.12,0.2,0.888888888888889
"1389",2115,2115,2115,"agouti",0.0850000000000001,"SF","small",2309.12,0.34,0.444444444444444
"1390",2116,2116,2116,"agouti",0.0211111111111111,"SF","small",2309.12,0.38,2
"1391",2117,2117,2117,"agouti",0.0330769230769232,"SF","small",2309.12,0.43,1.44444444444444
"1392",2118,2118,2118,"rat",0.1075,"SF","small",282.17,0.43,0.444444444444444
"1393",2119,2119,2119,"agouti",0.0272222222222222,"SF","small",2309.12,0.49,2
"1394",2120,2120,2120,"agouti",0.0625,"SF","small",2309.12,0.5,0.888888888888889
"1395",2121,2121,2121,"ocelot",0.0481818181818183,"LF","large",11880,0.53,1.22222222222222
"1396",2122,2122,2122,"agouti",0.0949999999999999,"SF","small",2309.12,0.57,0.666666666666667
"1397",2123,2123,2123,"rat",0.12,"SF","small",282.17,0.6,0.555555555555556
"1398",2124,2124,2124,"agouti",0.122,"SF","small",2309.12,0.61,0.555555555555556
"1399",2125,2125,2125,"mouse",0.155,"SF","small",19.3,0.62,0.444444444444444
"1400",2126,2126,2126,"opossum",0.128,"LF","large",1134.75,0.64,0.555555555555556
"1401",2127,2127,2127,"rat",0.14,"SF","small",282.17,0.7,0.555555555555556
