"X.2","X.1","X","id","camid","image_name","x","y","frame_number","sequence_id","number_of_points","DateTimeOriginal","species","label","note","height","position","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","pixdiff","dist","timediff","time","speed","frames"
5911,6173,5911,5911,"CAM_50760","MathuAkru-2015-07-23_07-21-48-CAM50760.jpg",1113.547338,1141.991782,464,186,10,"2015:07:23 07:21:48","takin","movement","",NA,NA,"MAK_26","MAK_26 464",2048,1536,"MAK_26",3.21531025000557,0.0438397703563223,39,2.51201884141727,557.085352208211,1.41096525166933,9,9,0.156773916852148,10
5921,6183,5921,5921,"CAM_50760","MathuAkru-2015-07-23_06-53-55-CAM50760.jpg",954.2584491,1153.790972,454,187,10,"2015:07:23 06:53:55","takin","movement","",NA,NA,"MAK_26","MAK_26 454",2048,1536,"MAK_26",3.53394093327388,-0.0341434334513635,8,-1.95641873676313,617.857961037894,1.64498937945551,9,9,0.182776597717279,10
5931,6193,5931,5931,"CAM_50760","MathuAkru-2015-07-23_06-49-27-CAM50760.jpg",1030.110301,1161.376157,444,188,10,"2015:07:23 06:49:27","takin","movement","",NA,NA,"MAK_26","MAK_26 444",2048,1536,"MAK_26",3.33356510742115,0.00299142552565888,18,0.171408682620254,503.582658437345,1.41065838472681,9,9,0.156739820525201,10
5941,6203,5941,5941,"CAM_50760","MathuAkru-2015-07-23_06-48-47-CAM50760.jpg",1064.243634,1127.242824,434,189,10,"2015:07:23 06:48:47","takin young","movement","",NA,NA,"MAK_26","MAK_26 434",2048,1536,"MAK_26",3.36431047881379,0.0197021118915213,6,1.12893101138417,498.938150763172,1.36803834378027,9,9,0.15200426042003,10
5951,6213,5951,5951,"CAM_50760","MathuAkru-2015-07-23_06-48-51-CAM50760_1.jpg",1993.428704,945.1983796,438,190,6,"2015:07:23 06:48:51","takin","movement","",NA,NA,"MAK_26","MAK_26 438",2048,1536,"MAK_26",2.32845697921102,0.474604077679976,16,27.1948136510626,479.986878378719,0.633698252959138,5,5,0.126739650591828,6
5957,6219,5957,5957,"CAM_50760","MathuAkru-2015-07-23_06-48-18-CAM50760.jpg",1033.902894,1146.205787,424,191,10,"2015:07:23 06:48:18","takin young","movement","",NA,NA,"MAK_26","MAK_26 424",2048,1536,"MAK_26",3.37240365830471,0.00484816867278627,22,0.277800064950654,526.655109418454,1.4501517682438,9,9,0.161127974249312,10
5967,6229,5967,5967,"CAM_50760","MathuAkru-2015-07-23_06-48-03-CAM50760.jpg",1033.902894,1157.583565,414,192,10,"2015:07:23 06:48:03","takin young","movement","",NA,NA,"MAK_26","MAK_26 414",2048,1536,"MAK_26",3.33695347856099,0.00484816867278627,32,0.277800064950654,481.814606122058,1.17329425323054,9,9,0.130366028136727,10
5977,6239,5977,5977,"CAM_50760","MathuAkru-2015-07-23_06-48-03-CAM50760.jpg",2038.939815,952.7835648,414,193,10,"2015:07:23 06:48:03","takin young","movement","",NA,NA,"MAK_26","MAK_26 414",2048,1536,"MAK_26",2.27007357340028,0.49688499299765,42,28.4715100987653,974.00558248106,1.56676327821594,9,9,0.17408480869066,10
5987,6249,5987,5987,"CAM_50760","MathuAkru-2015-07-23_06-47-48-CAM50760.jpg",1033.902894,1134.828009,404,194,10,"2015:07:23 06:47:48","takin young","movement","",NA,NA,"MAK_26","MAK_26 404",2048,1536,"MAK_26",3.40861513684483,0.00484816867278627,10,0.277800064950654,499.39725526734,1.19442120717098,9,9,0.132713467463442,10
5997,6259,5997,5997,"CAM_50760","MathuAkru-2015-07-23_06-47-29-CAM50760_1.jpg",988.3917824,1127.242824,394,195,10,"2015:07:23 06:47:29","takin young","movement","",NA,NA,"MAK_26","MAK_26 394",2048,1536,"MAK_26",3.54196848949193,-0.0174327469386298,20,-0.99889639958349,529.986659036145,1.37662284869904,9,9,0.152958094299893,10
6007,6269,6007,6007,"CAM_50760","MathuAkru-2015-07-23_06-47-07-CAM50760.jpg",1159.058449,1134.828009,384,196,10,"2015:07:23 06:47:07","takin","movement","",NA,NA,"MAK_26","MAK_26 384",2048,1536,"MAK_26",3.14491247787322,0.0661206856739958,8,3.78871528911996,587.508567772806,1.3863547984141,9,9,0.154039422046011,10
6017,6279,6017,6017,"CAM_50760","MathuAkru-2015-07-23_06-45-54-CAM50760.jpg",1223.532523,1112.072454,364,197,20,"2015:07:23 06:45:54","takin","movement","",NA,NA,"MAK_26","MAK_26 364",2048,1536,"MAK_26",3.08312605633625,0.0976853157481642,4,5.59736859236981,158.26305413124,0.317084919187591,26,26,0.0121955738149073,20
6037,6299,6037,6037,"CAM_50760","MathuAkru-2015-07-23_06-45-11-CAM50760.jpg",988.3917824,1157.162153,354,198,10,"2015:07:23 06:45:11","takin","movement","",NA,NA,"MAK_26","MAK_26 354",2048,1536,"MAK_26",3.44100753487994,-0.0174327469386298,24,-0.99889639958349,455.663891984098,1.13417204763077,9,9,0.126019116403419,10
6047,6309,6047,6047,"CAM_50760","MathuAkru-2015-07-23_06-44-56-CAM50760.jpg",1094.584375,1138.19919,344,199,10,"2015:07:23 06:44:56","takin","movement","",NA,NA,"MAK_26","MAK_26 344",2048,1536,"MAK_26",3.26546902342692,0.0345560555998273,34,1.9800619858701,436.932952404276,1.1456505598645,9,9,0.127294506651611,10
6057,6319,6057,6057,"CAM_50760","MathuAkru-2015-07-21_16-44-07-CAM50760.jpg",791.1769676,1191.295486,334,200,4,"2015:07:21 16:44:07","himalayan black bear","movement","",NA,NA,"MAK_26","MAK_26 334",2048,1536,"MAK_26",3.82701944443782,-0.113983380210348,44,-6.53124768605296,518.068610559331,1.16368608469522,2,2,0.581843042347611,4
6061,6323,6061,6061,"CAM_50760","MathuAkru-2015-07-21_16-43-20-CAM50760_1.jpg",977.0140046,1145.784375,324,201,6,"2015:07:21 16:43:20","takin","movement","",NA,NA,"MAK_26","MAK_26 324",2048,1536,"MAK_26",3.50599052733099,-0.0230029757925268,48,-1.31807051291178,856.982664016193,1.94697108402232,5,5,0.389394216804464,6
6067,6329,6067,6067,"CAM_50760","MathuAkru-2015-07-21_13-55-46-CAM50760.jpg",817.7251157,1210.258449,314,202,10,"2015:07:21 13:55:46","takin","movement","",NA,NA,"MAK_26","MAK_26 314",2048,1536,"MAK_26",3.67960544106477,-0.100986179600213,54,-5.78650809109218,596.445061459257,1.26788550203743,8,8,0.158485687754679,10
6077,6339,6077,6077,"CAM_50760","MathuAkru-2015-07-21_08-46-20-CAM50760.jpg",1580.036227,1035.79919,304,203,10,"2015:07:21 08:46:20","takin","movement","",NA,NA,"MAK_26","MAK_26 304",2048,1536,"MAK_26",2.67880951960457,0.27221915297444,64,15.5981574654354,472.961479081247,0.646101913568334,9,9,0.0717891015075926,10
6087,6349,6087,6087,"CAM_50760","MathuAkru-2015-07-20_14-27-40-CAM50760.jpg",1367.651042,1153.36956,291,204,7,"2015:07:20 14:27:40","takin","movement","",NA,NA,"MAK_26","MAK_26 291",2048,1536,"MAK_26",2.74644734019509,0.168241547995439,74,9.64024070013868,687.463830969898,0.926984768827619,7,7,0.132426395546803,7
6094,6356,6094,6094,"CAM_50760","MathuAkru-2015-07-13_16-37-46-CAM50760.jpg",1094.584375,1179.917708,223,205,10,"2015:07:13 16:37:46","takin","movement","",NA,NA,"MAK_26","MAK_26 223",2048,1536,"MAK_26",3.14677959247524,0.0345560555998273,81,1.9800619858701,610.7034216668,1.45150867282702,10,10,0.145150867282702,10
6104,6366,6104,6104,"CAM_50760","MathuAkru-2015-07-12_16-34-46-CAM50760_1.jpg",851.8584491,1225.428819,213,206,10,"2015:07:12 16:34:46","takin","movement","",NA,NA,"MAK_26","MAK_26 213",2048,1536,"MAK_26",3.5376012059591,-0.0842754930385217,91,-4.82898575110729,371.571676095632,0.873399045910589,9,9,0.0970443384345099,10
6114,6376,6114,6114,"CAM_50760","MathuAkru-2015-07-12_16-32-58-CAM50760.jpg",1458.673264,626.1991898,203,207,10,"2015:07:12 16:32:58","takin","movement","",NA,NA,"MAK_26","MAK_26 203",2048,1536,"MAK_26",4.23654760600814,0.212803378630787,101,12.1936335955441,365.72673646148,0.868779746102583,9,9,0.096531082900287,10
6124,6386,6124,6124,"CAM_50760","MathuAkru-2015-07-12_16-29-49-CAM50760.jpg",1817.219672,745.6006437,193,208,10,"2015:07:12 16:29:49","takin young","movement","",NA,NA,"MAK_26","MAK_26 193",2048,1536,"MAK_26",2.94487787164349,0.388337264281349,111,22.2517252433213,63.0478495196883,0.0799726914100279,9,9,0.00888585460111421,10
6134,6396,6134,6134,"CAM_50760","MathuAkru-2015-07-12_16-29-20-CAM50760.jpg",1276.628819,1187.502894,183,209,10,"2015:07:12 16:29:20","takin young","movement","",NA,NA,"MAK_26","MAK_26 183",2048,1536,"MAK_26",2.81162249147346,0.123679716870522,1,7.08684777668088,0,0,9,9,0,10
6144,6406,6144,6144,"CAM_50760","MathuAkru-2015-07-12_16-28-10-CAM50760.jpg",480.184375,1346.791782,173,210,10,"2015:07:12 16:28:10","takin","movement","",NA,NA,"MAK_26","MAK_26 173",2048,1536,"MAK_26",4.1114112704592,-0.266236301923122,6,-15.2553401001949,267.91294088752,0.61555931804888,9,9,0.0683954797832089,10
6154,6416,6154,6154,"CAM_50760","MathuAkru-2015-07-12_16-28-10-CAM50760.jpg",1176.312644,925.4708053,173,211,10,"2015:07:12 16:28:10","takin young","movement","",NA,NA,"MAK_26","MAK_26 173",2048,1536,"MAK_26",3.79649121898814,0.0745678373523986,16,4.27273708029244,654.088086523584,1.67924814531394,9,9,0.186583127257104,10
6164,6426,6164,6164,"CAM_50760","MathuAkru-2015-07-12_16-26-06-CAM50760.jpg",1841.448965,950.9314469,163,212,10,"2015:07:12 16:26:06","takin","movement","",NA,NA,"MAK_26","MAK_26 163",2048,1536,"MAK_26",2.49261990774435,0.40019922092618,26,22.9314153590701,0,0,8,8,0,10
6174,6436,6174,6174,"CAM_50760","MathuAkru-2015-07-12_16-25-10-CAM50760.jpg",1257.665856,1168.539931,153,213,10,"2015:07:12 16:25:10","takin","movement","",NA,NA,"MAK_26","MAK_26 153",2048,1536,"MAK_26",2.88442878453027,0.114396002114027,36,6.55489092113373,37.9259259999999,0.0805861160420109,9,9,0.00895401289355677,10
6184,6446,6184,6184,"CAM_50760","MathuAkru-2015-07-12_16-23-21-CAM50760.jpg",973.221412,1207.730093,143,214,10,"2015:07:12 16:23:21","takin","movement","",NA,NA,"MAK_26","MAK_26 143",2048,1536,"MAK_26",3.31530487252732,-0.0248597187438258,46,-1.42446188402122,202.433954745042,0.297205026975304,9,9,0.0330227807750337,10
6194,6456,6194,6194,"CAM_50760","MathuAkru-2015-07-12_15-54-45-CAM50760.jpg",1056.32201,834.8381907,133,215,10,"2015:07:12 15:54:45","takin young","movement","",NA,NA,"MAK_26","MAK_26 133",2048,1536,"MAK_26",4.65715199955345,0.0158239153446946,56,0.906710349251001,746.015034454572,1.9141386489587,9,9,0.212682072106522,10
6204,6466,6204,6204,"CAM_50760","MathuAkru-2015-07-10_12-42-39-CAM50760.jpg",978.9335812,1229.269926,123,216,10,"2015:07:10 12:42:39","takin young","movement","",NA,NA,"MAK_26","MAK_26 123",2048,1536,"MAK_26",3.23920427823178,-0.0220632069595842,66,-1.26422175878418,636.541625007608,1.33645812351536,9,9,0.148495347057262,10
6214,6476,6214,6214,"CAM_50760","MathuAkru-2015-07-10_12-23-54-CAM50760.jpg",1595.206597,1217.843634,108,217,15,"2015:07:10 12:23:54","takin","movement","",NA,NA,"MAK_26","MAK_26 108",2048,1536,"MAK_26",2.34365462402753,0.279646124583807,2,16.0237229386522,676.277167186914,1.9634092640679,23,23,0.085365620176865,15
6513,6809,6687,6687,"H600EE11141380","IMG_0111.JPG",456.148112,725.9260254,110,236,6,"2015:07:10 16:30:20","himalayan black bear","movement","",NA,NA,"MAK_27","MAK_27 110",1920,1080,"MAK_27",4.76757767896295,-0.198340127125996,15,-11.3648892843196,1432.35120302521,3.9167145179956,5,5,0.783342903599119,6
6519,6815,6693,6693,"H600EE11141380","IMG_0195.JPG",386.7440188,1167.698118,194,237,6,"2015:07:14 16:37:14","takin","movement","",NA,NA,"MAK_27","MAK_27 194",1920,1080,"MAK_27",2.80580479220769,-0.225660887445054,4,-12.9303688506016,1157.15192157459,1.40186359190059,4,4,0.350465897975149,6
6525,6821,6699,6699,"H600EE11141380","IMG_0196.JPG",62.66668701,939.2593587,195,238,5,"2015:07:14 16:37:15","takin","movement","",NA,NA,"MAK_27","MAK_27 195",1920,1080,"MAK_27",3.31862806147447,-0.353233177470654,10,-20.2402610690685,789.944717506726,1.71485571144222,3,3,0.57161857048074,5
6530,6826,6704,6704,"H600EE11141380","IMG_0201.JPG",1030.962972,820.740804,200,239,30,"2015:07:14 16:37:27","takin","movement","",NA,NA,"MAK_27","MAK_27 200",1920,1080,"MAK_27",4.82587259908918,0.027934409343165,15,1.60064165536336,326.855921842397,2.82105628205533,34,34,0.0829722435898628,30
6560,6856,6734,6734,"H600EE11141380","IMG_0201.JPG",1632.619355,1237.698364,200,240,32,"2015:07:14 16:37:27","takin","movement","",NA,NA,"MAK_27","MAK_27 200",1920,1080,"MAK_27",3.25566551649117,0.264775049087651,4,15.1716103127224,1283.16904692465,87.2907236044031,38,38,2.29712430537903,32
6596,6892,6770,6770,"H600EE11141380","IMG_0244.JPG",153.9260152,882.3703613,243,242,26,"2015:07:14 16:39:10","takin","movement","",NA,NA,"MAK_27","MAK_27 243",1920,1080,"MAK_27",3.60105386038926,-0.317309154586696,1,-18.1818145578177,1784.78821454197,3.78263486897301,22,22,0.171937948589682,26
6622,6918,6796,6796,"H600EE11141380","IMG_0276.JPG",-90.22217814,947.5555827,275,243,16,"2015:07:14 16:39:39","takin","movement","",NA,NA,"MAK_27","MAK_27 275",1920,1080,"MAK_27",3.19667057962513,-0.413417524641345,6,-23.6888241619491,1967.64033232337,4.83904429426256,11,11,0.439913117660233,16
6638,6934,6812,6812,"H600EE11141380","IMG_0288.JPG",30.66665649,948.7407227,287,244,23,"2015:07:14 16:39:47","takin young","movement","",NA,NA,"MAK_27","MAK_27 287",1920,1080,"MAK_27",3.26545107258546,-0.365829915267085,1,-20.9620541448039,1071.02886477605,3.7082031231564,17,17,0.218129595479788,23
6661,6957,6835,6835,"H600EE11141380","IMG_0311.JPG",277.1852214,718.81486,310,245,10,"2015:07:14 16:40:16","takin","movement","",NA,NA,"MAK_27","MAK_27 310",1920,1080,"MAK_27",4.59189912441828,-0.268788453941514,3,-15.4015784108488,120.744867523616,0.841734259127813,6,6,0.140289043187969,10
6671,6967,6845,6845,"H600EE11141380","IMG_0351.JPG",-105.0369466,903.1111654,350,246,20,"2015:07:21 16:29:12","takin","movement","",NA,NA,"MAK_27","MAK_27 350",1920,1080,"MAK_27",3.34081176760728,-0.419249323885687,13,-24.0229862586499,99.5464845310354,0.235732673291625,25,25,0.00942930693166498,20
6691,6987,6865,6865,"H600EE11141380","IMG_0371.JPG",300.888916,609.777832,370,247,41,"2015:07:21 16:31:58","takin","movement","",NA,NA,"MAK_27","MAK_27 370",1920,1080,"MAK_27",5.5187943891632,-0.259457549538275,12,-14.8669175885431,1239.6164571468,3.64280957512006,75,75,0.0485707943349341,41
6732,7028,6906,6906,"H600EE11141380","IMG_0421.JPG",291.4073893,661.925944,420,248,145,"2015:07:22 09:32:55","takin","movement","",NA,NA,"MAK_27","MAK_27 420",1920,1080,"MAK_27",5.03563239685831,-0.263189930533196,11,-15.0807830195521,3419.15785981141,9.6192800287114,286,286,0.0336338462542357,145
6877,7173,7051,7051,"H600EE11141380","IMG_0561.JPG",701.4816895,718.81486,560,249,30,"2015:07:22 09:37:38","takin","movement","",NA,NA,"MAK_27","MAK_27 560",1920,1080,"MAK_27",5.17316437073341,-0.101765133346028,10,-5.83114214072738,318.534092518138,1.45659458188179,24,24,0.0606914409117411,30
6907,7203,7081,7081,"H600EE11141380","IMG_0641.JPG",1831.811501,1499.869787,640,250,82,"2015:07:22 14:22:34","takin","movement","",NA,NA,"MAK_27","MAK_27 640",1920,1080,"MAK_27",2.62932154591905,0.343186575373606,19,19.6645907689076,1642.42974971674,2.57621968891976,69,69,0.0373365172307211,82
6989,7285,7163,7163,"H600EE11141380","IMG_0716.JPG",1757.531125,1608.632963,715,251,107,"2015:07:22 14:23:37","takin","movement","",NA,NA,"MAK_27","MAK_27 715",1920,1080,"MAK_27",2.38248146190597,0.313946277639906,7,17.9891217087666,2074.20107951588,2.69308715061445,87,87,0.0309550247197064,107
7096,7392,7270,7270,"H600EE11141380","IMG_0827.JPG",104.1481832,735.4073893,826,252,38,"2015:07:22 14:25:07","takin","movement","",NA,NA,"MAK_27","MAK_27 826",1920,1080,"MAK_27",4.28978614123604,-0.33690408270362,5,-19.3046039389174,194.675553908696,0.785069296989305,30,30,0.0261689765663102,38
7134,7430,7308,7308,"H600EE11141380","IMG_0827.JPG",569.3334147,621.037028,826,253,44,"2015:07:22 14:25:07","takin","movement","",NA,NA,"MAK_27","MAK_27 826",1920,1080,"MAK_27",5.90481742026738,-0.153784995229155,1,-8.8118802266306,340.893983571268,1.11219066607057,35,35,0.0317768761734448,44
7178,7474,7352,7352,"H600EE11141380","IMG_0885.JPG",75.70368449,877.6296387,884,254,50,"2015:07:22 14:30:30","takin","movement","",NA,NA,"MAK_27","MAK_27 884",1920,1080,"MAK_27",3.5628164672324,-0.348101193649399,4,-19.9461983961106,1857.07968957559,5.32074232667237,57,57,0.0933463566082872,50
7228,7524,7402,7402,"H600EE11141380","IMG_0941.JPG",1817.925781,773.3333333,940,255,25,"2015:07:22 14:32:47","takin","movement","",NA,NA,"MAK_27","MAK_27 940",1920,1080,"MAK_27",6.82484848271394,0.337720493900798,12,19.3513843005157,1963.74830727419,5.34696219473219,19,19,0.281419062880642,25
7253,7549,7427,7427,"H600EE11141380","IMG_0954.JPG",1765.481447,827.851888,953,256,27,"2015:07:22 14:32:58","takin","movement","",NA,NA,"MAK_27","MAK_27 953",1920,1080,"MAK_27",5.98256701854642,0.317075903456,16,18.1684492680288,1064.08996437889,3.31025137358632,21,21,0.157631017789825,27
7280,7576,7454,7454,"H600EE11141380","IMG_0981.JPG",426.5184733,536.2962646,980,257,10,"2015:07:22 14:33:36","takin","movement","",NA,NA,"MAK_27","MAK_27 980",1920,1080,"MAK_27",6.65663175552985,-0.210003765680141,7,-12.0332157734721,0,0,7,7,0,10
7290,7586,7464,7464,"H600EE11141380","IMG_0991.JPG",260.5926107,413.0371094,990,258,10,"2015:07:22 14:33:50","takin","movement","",NA,NA,"MAK_27","MAK_27 990",1920,1080,"MAK_27",8.33375166773215,-0.275320096660277,17,-15.7758415386339,140.734881990777,1.83958053725299,7,7,0.262797219607569,10
7300,7596,7474,7474,"H600EE11141380","IMG_1002.JPG",-24.14812215,910.81486,1001,259,14,"2015:07:23 04:22:16","takin","movement","",NA,NA,"MAK_27","MAK_27 1001",1920,1080,"MAK_27",3.36529129576002,-0.387407625746639,6,-22.1984569552824,1936.47084323629,4.78155081791122,10,10,0.478155081791122,14
7314,7610,7488,7488,"H600EE11141380","IMG_1022.JPG",1879.555664,825.4814453,1021,260,40,"2015:07:24 12:49:38","takin","movement","",NA,NA,"MAK_27","MAK_27 1021",1920,1080,"MAK_27",6.25750359740318,0.361980954405375,20,20.741508687428,1955.95715553691,4.76511545634367,32,32,0.14890985801074,40
7354,7650,7528,7528,"H600EE11141380","IMG_1082.JPG",2113.633732,1080.675718,1081,261,139,"2015:07:24 13:03:04","takin","movement","",NA,NA,"MAK_27","MAK_27 1081",1920,1080,"MAK_27",4.37229850204632,0.454125242975605,2,26.0213764225022,2332.57004678483,3.84865335675104,151,151,0.0254877705745102,139
7493,7789,7667,7667,"H600EE11141380","IMG_1231.JPG",87.55557251,856.2963053,1230,262,70,"2015:07:24 13:06:42","takin","movement","",NA,NA,"MAK_27","MAK_27 1230",1920,1080,"MAK_27",3.66160029637188,-0.343435725418446,120,-19.678867066477,1184.35831630313,3.76587147902665,111,111,0.0339267700813212,70
7563,7859,7737,7737,"H600EE11141380","IMG_1301.JPG",1173.18514,652.4444173,1300,263,10,"2015:07:24 13:09:31","takin","movement","",NA,NA,"MAK_27","MAK_27 1300",1920,1080,"MAK_27",6.91227023097364,0.0839198359200617,10,4.80860659821954,0,0,8,8,0,10
7573,7869,7747,7747,"H600EE11141380","IMG_1311.JPG",1189.777751,647.7036947,1310,264,13,"2015:07:24 13:12:03","takin","movement","",NA,NA,"MAK_27","MAK_27 1310",1920,1080,"MAK_27",7.03321198805742,0.090451478756919,20,5.18286973277146,781.388167433028,2.57147931475229,10,10,0.257147931475229,13
7586,7882,7760,7760,"H600EE11141380","IMG_1331.JPG",1870.073893,820.7407227,1330,265,20,"2015:07:24 13:49:28","takin","movement","",NA,NA,"MAK_27","MAK_27 1330",1920,1080,"MAK_27",6.29627177893637,0.358248477242325,33,20.5276377459852,1828.2817793089,7.72654965076666,15,15,0.51510331005111,20
7606,7902,7780,7780,"H600EE11141380","IMG_1355.JPG",-105.7952653,1160.019026,1354,266,33,"2015:07:27 04:00:54","takin","movement","",NA,NA,"MAK_27","MAK_27 1354",1920,1080,"MAK_27",2.61554491971637,-0.419547834283171,8,-24.0400909044257,1766.94698756084,2.34860746368244,32,32,0.0733939832400763,33
7639,7935,7813,7813,"H600EE11141380","IMG_1401.JPG",542.666748,550.518514,1400,267,30,"2015:07:31 04:04:41","takin","movement","",NA,NA,"MAK_27","MAK_27 1400",1920,1080,"MAK_27",6.75127274490466,-0.16428226672753,1,-9.41337388348745,293.384245190464,0.842388735554986,86,86,0.00979521785529053,30
7669,7965,7843,7843,"H600EE11141380","IMG_1431.JPG",926.6669108,605.037028,1430,268,124,"2015:07:31 04:07:34","takin","movement","",NA,NA,"MAK_27","MAK_27 1430",1920,1080,"MAK_27",6.96480631642085,-0.0131214932540457,1,-0.751861563456818,1081.70807141628,4.18029657085131,139,139,0.03007407604929,124
7793,8089,7967,7967,"H600EE11141380","IMG_1571.JPG",319.851888,545.7777507,1570,269,10,"2015:07:31 21:23:25","takin","movement","",NA,NA,"MAK_27","MAK_27 1570",1920,1080,"MAK_27",6.27197875356645,-0.251992819591353,24,-14.4391885625845,9.48144530000002,0.0318707653578937,5,5,0.00637415307157873,10
7803,8099,7977,7977,"H600EE11141380","IMG_1581.JPG",82.81493123,683.2592773,1580,270,130,"2015:07:31 21:25:03","takin","movement","",NA,NA,"MAK_27","MAK_27 1580",1920,1080,"MAK_27",4.59763405197956,-0.345301867863334,34,-19.7857970285691,1174.0801052416,3.34311139822843,131,131,0.0255199343376216,130
7933,8229,8107,8107,"H600EE11141380","IMG_1711.JPG",1471.851725,688,1710,271,10,"2015:07:31 21:27:25","takin","movement","",NA,NA,"MAK_27","MAK_27 1710",1920,1080,"MAK_27",7.19802180496155,0.201489244407,67,11.5453337045211,509.588938175969,1.83015170792783,6,6,0.305025284654639,10
7943,8239,8117,8117,"H600EE11141380","IMG_1721.JPG",1023.947101,626.6595944,1720,272,25,"2015:08:02 06:55:22","takin","movement","",NA,NA,"MAK_27","MAK_27 1720",1920,1080,"MAK_27",6.89888991993507,0.0251726279959457,7,1.44239158416769,1597.58715241138,5.09530625191267,21,21,0.24263363104346,25
7968,8264,8142,8142,"H600EE11141380","IMG_1721.JPG",111.2592672,306.3703817,1720,273,40,"2015:08:02 06:55:22","takin","movement","",NA,NA,"MAK_27","MAK_27 1720",1920,1080,"MAK_27",10.6199127938336,-0.334104820979778,2,-19.1442062421413,334.905945807651,5.22439159972307,32,32,0.163262237491346,40
8008,8304,8182,8182,"H600EE11141380","IMG_1761.JPG",229.777832,602.666748,1760,274,20,"2015:08:02 06:56:12","takin","movement","",NA,NA,"MAK_27","MAK_27 1760",1920,1080,"MAK_27",5.46436699760999,-0.287450262826723,10,-16.4709000599712,93.2540800469887,0.222925213978768,16,16,0.013932825873673,20
8028,8324,8202,8202,"H600EE11141380","IMG_1781.JPG",390.962972,612.148112,1780,275,40,"2015:08:02 06:56:39","takin","movement","",NA,NA,"MAK_27","MAK_27 1780",1920,1080,"MAK_27",5.65707720076995,-0.224000106302904,30,-12.8352060911564,295.594182917429,0.911646813529573,34,34,0.0268131415743992,40
8068,8364,8242,8242,"H600EE11141380","IMG_1821.JPG",552.1481934,550.518514,1820,276,20,"2015:08:02 06:57:57","takin","movement","",NA,NA,"MAK_27","MAK_27 1820",1920,1080,"MAK_27",6.77628819920816,-0.160549917736165,9,-9.19951028628224,388.521824464833,2.24494162731267,17,17,0.132055389841922,20
8088,8384,8262,8262,"H600EE11141380","IMG_1861.JPG",-61.48145549,879.7036947,1860,277,12,"2015:08:02 06:59:22","takin","movement","",NA,NA,"MAK_27","MAK_27 1860",1920,1080,"MAK_27",3.4571197561306,-0.402103805828617,2,-23.0405480739798,282.225008061041,0.460047557050457,13,13,0.035388273619266,12
8100,8396,8274,8274,"H600EE11141380","IMG_1884.JPG",2168.444336,1079.40745,1883,278,118,"2015:08:02 07:03:53","takin","movement","",NA,NA,"MAK_27","MAK_27 1883",1920,1080,"MAK_27",4.44163833915425,0.475701310117806,14,27.2576850697503,2426.03349232998,4.267275865729,105,105,0.0406407225307524,118
8220,8516,8394,8394,"H600EE11141380","IMG_1962.JPG",1937.607761,809.51608,1961,281,66,"2015:08:02 07:05:08","takin","movement","",NA,NA,"MAK_27","MAK_27 1961",1920,1080,"MAK_27",6.60917138251807,0.384833027749021,15,22.0509324900189,2152.89933171652,5.90273455295647,50,50,0.118054691059129,66
1633,1849,248,248,"CAM_50562","MathuAkru-2015-08-10_14-13-33-CAM50562.jpg",1067.825141,1114.102604,2371,286,10,"2015:08:10 14:13:33","takin","movement","",NA,NA,"MAK_17","MAK_17 2371",2048,1536,"MAK_17",3.92181166899095,0.0214555134768321,22,1.22940092222248,74.6321315694318,0.210642214614579,9,9,0.023404690512731,10
1643,1859,258,258,"CAM_50562","MathuAkru-2015-08-10_14-09-06-CAM50562.jpg",1045.978578,1095.173881,2361,287,10,"2015:08:10 14:09:06","takin","movement","",NA,NA,"MAK_17","MAK_17 2361",2048,1536,"MAK_17",4.2070819764255,0.0107600720892285,32,0.616552130712796,434.104971252973,1.15264875019397,9,9,0.128072083354885,10
1653,1869,268,268,"CAM_50562","MathuAkru-2015-08-10_14-06-16-CAM50562.jpg",1284.457374,1251.314917,2351,288,10,"2015:08:10 14:06:16","takin","movement","",NA,NA,"MAK_17","MAK_17 2351",2048,1536,"MAK_17",2.65806455958714,0.127512349543777,42,7.30645762885842,38.2178709820864,0.0589029594923546,9,9,0.00654477327692829,10
1663,1879,278,278,"CAM_50562","MathuAkru-2015-08-10_13-18-34-CAM50562.jpg",1181.814005,1134.406597,2341,289,10,"2015:08:10 13:18:34","takin","movement","",NA,NA,"MAK_17","MAK_17 2341",2048,1536,"MAK_17",3.74314658805271,0.077261143577618,9,4.42706352699751,437.568799243454,1.10717995816677,9,9,0.123019995351864,10
1673,1889,288,288,"CAM_50562","MathuAkru-2015-08-10_09-45-13-CAM50562.jpg",1894.821296,1248.184375,2331,290,10,"2015:08:10 09:45:13","takin","movement","",NA,NA,"MAK_17","MAK_17 2331",2048,1536,"MAK_17",3.02911835059481,0.426328760750374,19,24.4286379909965,0,0,9,9,0,10
1683,1899,298,298,"CAM_50562","MathuAkru-2015-08-10_05-34-28-CAM50562.jpg",233.456565,1701.546768,2291,291,10,"2015:08:10 05:34:28","takin","movement","",NA,NA,"MAK_17","MAK_17 2291",2048,1536,"MAK_17",1.11353987410736,-0.387027056539617,29,-22.17665033972,1334.66001940582,0.886184973570461,9,9,0.0984649970633846,10
