"","X","species","speed","category","size","Body_mass_g"
"962",962,"agouti",0.154285714285714,"SF","small",2309.12
"963",963,"agouti",0.270000000000001,"SF","small",2309.12
"964",964,"coati",0.623571428571428,"SF","small",3775.5
"965",965,"agouti",0.321428571428572,"SF","small",2309.12
"966",966,"agouti",0.1125,"SF","small",2309.12
"967",967,"agouti",0.10125,"SF","small",2309.12
"968",968,"agouti",0.591428571428571,"SF","small",2309.12
"969",969,"coati",0.166153846153847,"SF","small",3775.5
"970",970,"agouti",0.106363636363637,"SF","small",2309.12
"971",971,"paca",0.200769230769231,"LS","large",8172.55
"972",972,"agouti",0.15975,"SF","small",2309.12
"973",973,"agouti",0.0855000000000001,"SF","small",2309.12
"974",974,"paca",0.155769230769231,"LS","large",8172.55
"975",975,"agouti",0.36,"SF","small",2309.12
"976",976,"agouti",0.548999999999999,"SF","small",2309.12
"977",977,"agouti",0.2025,"SF","small",2309.12
"978",978,"agouti",0.5375,"SF","small",2309.12
"979",979,"squirrel",0.216818181818182,"SF","small",545.4
"980",980,"armadillo",0.114545454545455,"SF","small",3949.01
"981",981,"tamandua",1.224,"LS","large",4800
"982",982,"agouti",0.181875,"SF","small",2309.12
"983",983,"agouti",0.45,"SF","small",2309.12
"984",984,"paca",0.387,"LS","large",8172.55
"985",985,"agouti",0.340714285714286,"SF","small",2309.12
"986",986,"agouti",0.922500000000001,"SF","small",2309.12
"987",987,"rat",0.495000000000001,"SF","small",282.17
"988",988,"agouti",0.437142857142857,"SF","small",2309.12
"989",989,"agouti",0.3025,"SF","small",2309.12
"990",990,"mouse",0.232500000000001,"SF","small",19.3
"991",991,"agouti",0.51,"SF","small",2309.12
"992",992,"rat",0.216,"SF","small",282.17
"993",993,"armadillo",3.375,"SF","small",3949.01
"994",994,"agouti",0.578571428571427,"SF","small",2309.12
"995",995,"agouti",0.1775,"SF","small",2309.12
"996",996,"agouti",0.477,"SF","small",2309.12
"997",997,"agouti",0.162,"SF","small",2309.12
"998",998,"paca",0.225,"LS","large",8172.55
"999",999,"agouti",0.6975,"SF","small",2309.12
"1000",1000,"agouti",0.12375,"SF","small",2309.12
"1001",1001,"agouti",0.612,"SF","small",2309.12
"1002",1002,"squirrel",0.0832500000000001,"SF","small",545.4
"1003",1003,"agouti",0.480681818181819,"SF","small",2309.12
"1004",1004,"agouti",0.0642857142857141,"SF","small",2309.12
"1005",1005,"peccary",0.333,"LS","large",21133.69
"1006",1006,"agouti",0.257142857142857,"SF","small",2309.12
"1007",1007,"peccary",0.398571428571427,"LS","large",21133.69
"1008",1008,"opossum",0.266250000000001,"LF","large",1134.75
"1009",1009,"agouti",0.1575,"SF","small",2309.12
"1010",1010,"agouti",0.342,"SF","small",2309.12
"1011",1011,"paca",0.425769230769232,"LS","large",8172.55
"1012",1012,"squirrel",0.539999999999999,"SF","small",545.4
"1013",1013,"agouti",0.638999999999999,"SF","small",2309.12
"1014",1014,"peccary",0.176785714285714,"LS","large",21133.69
"1015",1015,"rat",0.284999999999999,"SF","small",282.17
"1016",1016,"armadillo",0.128076923076923,"SF","small",3949.01
"1017",1017,"agouti",0.165,"SF","small",2309.12
"1018",1018,"peccary",0.18,"LS","large",21133.69
"1019",1019,"coati",0.468,"SF","small",3775.5
"1020",1020,"agouti",0.181875,"SF","small",2309.12
"1021",1021,"brocket",0.915,"LF","large",20546.86
"1022",1022,"paca",2.25,"LS","large",8172.55
"1023",1023,"agouti",0.29423076923077,"SF","small",2309.12
"1024",1024,"paca",0.1321875,"LS","large",8172.55
"1025",1025,"armadillo",0.18,"SF","small",3949.01
"1026",1026,"coati",0.3,"SF","small",3775.5
"1027",1027,"squirrel",0.15,"SF","small",545.4
"1028",1028,"agouti",0.257142857142857,"SF","small",2309.12
"1029",1029,"agouti",0.42,"SF","small",2309.12
"1030",1030,"paca",0.42,"LS","large",8172.55
"1031",1031,"agouti",0.514285714285714,"SF","small",2309.12
"1032",1032,"squirrel",0.4875,"SF","small",545.4
"1033",1033,"opossum",0.65,"LF","large",1134.75
"1034",1034,"coati",0.6375,"SF","small",3775.5
"1035",1035,"peccary",1.02,"LS","large",21133.69
"1036",1036,"coati",0.771428571428571,"SF","small",3775.5
"1037",1037,"ocelot",0.675,"LF","large",11880
"1038",1038,"paca",0.95,"LS","large",8172.55
"1039",1039,"peccary",0.857142857142857,"LS","large",21133.69
"1040",1040,"peccary",1.38,"LS","large",21133.69
"1041",1041,"squirrel",1.5,"SF","small",545.4
"1042",1042,"peccary",0.188571428571428,"LS","large",21133.69
"1043",1043,"agouti",0.289285714285713,"SF","small",2309.12
"1044",1044,"brocket",0.105,"LF","large",20546.86
"1045",1045,"agouti",0.3375,"SF","small",2309.12
"1046",1046,"squirrel",1.29,"SF","small",545.4
"1047",1047,"rat",0.145384615384616,"SF","small",282.17
"1048",1048,"agouti",0.265999999999999,"SF","small",2309.12
"1049",1049,"paca",0.787500000000001,"LS","large",8172.55
"1050",1050,"agouti",0.3375,"SF","small",2309.12
"1051",1051,"squirrel",0.324,"SF","small",545.4
"1052",1052,"agouti",0.253846153846155,"SF","small",2309.12
"1053",1053,"squirrel",0.315,"SF","small",545.4
"1054",1054,"agouti",0.495,"SF","small",2309.12
"1055",1055,"agouti",0.1125,"SF","small",2309.12
"1056",1056,"agouti",0.225,"SF","small",2309.12
"1057",1057,"agouti",0.450000000000001,"SF","small",2309.12
"1058",1058,"peccary",0.143076923076924,"LS","large",21133.69
"1059",1059,"paca",0.33,"LS","large",8172.55
"1060",1060,"agouti",0.3075,"SF","small",2309.12
"1061",1061,"agouti",0.641250000000001,"SF","small",2309.12
"1062",1062,"paca",0.42,"LS","large",8172.55
"1063",1063,"rat",0.413333333333333,"SF","small",282.17
"1064",1064,"paca",0.899999999999999,"LS","large",8172.55
"1065",1065,"agouti",0.497142857142857,"SF","small",2309.12
"1066",1066,"agouti",0.17,"SF","small",2309.12
"1067",1067,"mouse",0.3975,"SF","small",19.3
"1068",1068,"agouti",0.0975000000000001,"SF","small",2309.12
"1069",1069,"agouti",0.557142857142857,"SF","small",2309.12
"1070",1070,"agouti",0.313846153846155,"SF","small",2309.12
"1071",1071,"armadillo",0.539999999999999,"SF","small",3949.01
"1072",1072,"paca",0.712500000000001,"LS","large",8172.55
"1073",1073,"agouti",0.765000000000001,"SF","small",2309.12
"1074",1074,"agouti",0.362727272727273,"SF","small",2309.12
"1075",1075,"brocket",0.500000000000001,"LF","large",20546.86
"1076",1076,"agouti",0.0428571428571429,"SF","small",2309.12
"1077",1077,"agouti",0.495,"SF","small",2309.12
"1078",1078,"peccary",0.899999999999999,"LS","large",21133.69
"1079",1079,"agouti",0.145714285714285,"SF","small",2309.12
"1080",1080,"ocelot",0.152727272727273,"LF","large",11880
"1081",1081,"mouse",0.124285714285714,"SF","small",19.3
"1082",1082,"agouti",0.565714285714286,"SF","small",2309.12
"1083",1083,"brocket",0.45,"LF","large",20546.86
"1084",1084,"agouti",0.117272727272727,"SF","small",2309.12
"1085",1085,"agouti",0.0821052631578948,"SF","small",2309.12
"1086",1086,"agouti",0.217894736842105,"SF","small",2309.12
"1087",1087,"brocket",0.708750000000001,"LF","large",20546.86
"1088",1088,"mouse",0.4275,"SF","small",19.3
"1089",1089,"ocelot",0.450000000000001,"LF","large",11880
"1090",1090,"coati",0.387,"SF","small",3775.5
"1091",1091,"agouti",0.08,"SF","small",2309.12
"1092",1092,"peccary",0.0959999999999998,"LS","large",21133.69
"1093",1093,"agouti",0.130714285714285,"SF","small",2309.12
"1094",1094,"agouti",0.366,"SF","small",2309.12
"1095",1095,"coati",0.156428571428571,"SF","small",3775.5
"1096",1096,"agouti",0.147,"SF","small",2309.12
"1097",1097,"agouti",0.428571428571428,"SF","small",2309.12
"1098",1098,"agouti",0.375,"SF","small",2309.12
"1099",1099,"ocelot",0.665999999999999,"LF","large",11880
"1100",1100,"coati",0.557142857142857,"SF","small",3775.5
"1101",1101,"agouti",0.728571428571428,"SF","small",2309.12
"1102",1102,"brocket",0.27,"LF","large",20546.86
"1103",1103,"brocket",0.62142857142857,"LF","large",20546.86
"1104",1104,"squirrel",0.263571428571428,"SF","small",545.4
"1105",1105,"tamandua",0.21,"LS","large",4800
"1106",1106,"agouti",0.0678947368421053,"SF","small",2309.12
"1107",1107,"ocelot",0.147272727272728,"LF","large",11880
"1108",1108,"mouse",0.134,"SF","small",19.3
"1109",1109,"agouti",0.201818181818182,"SF","small",2309.12
"1110",1110,"agouti",0.15,"SF","small",2309.12
"1111",1111,"agouti",0.242307692307693,"SF","small",2309.12
"1112",1112,"rat",0.315,"SF","small",282.17
"1113",1113,"mouse",0.15,"SF","small",19.3
"1114",1114,"squirrel",0.514285714285714,"SF","small",545.4
"1115",1115,"agouti",0.288,"SF","small",2309.12
"1116",1116,"agouti",0.0913043478260868,"SF","small",2309.12
"1117",1117,"agouti",0.2325,"SF","small",2309.12
"1118",1118,"agouti",0.342,"SF","small",2309.12
"1119",1119,"coati",0.6,"SF","small",3775.5
"1120",1120,"peccary",0.2,"LS","large",21133.69
"1121",1121,"mouse",0.104,"SF","small",19.3
"1122",1122,"squirrel",0.0915000000000001,"SF","small",545.4
"1123",1123,"agouti",0.167727272727273,"SF","small",2309.12
"1124",1124,"agouti",0.169565217391304,"SF","small",2309.12
"1125",1125,"agouti",0.233684210526316,"SF","small",2309.12
"1126",1126,"tamandua",0.0795652173913042,"LS","large",4800
"1127",1127,"agouti",0.366,"SF","small",2309.12
"1128",1128,"brocket",0.321818181818182,"LF","large",20546.86
"1129",1129,"brocket",0.282857142857142,"LF","large",20546.86
"1130",1130,"agouti",0.333,"SF","small",2309.12
"1131",1131,"agouti",0.18,"SF","small",2309.12
"1132",1132,"ocelot",0.315,"LF","large",11880
"1133",1133,"paca",0.154615384615385,"LS","large",8172.55
"1134",1134,"paca",0.1425,"LS","large",8172.55
"1135",1135,"squirrel",0.0886363636363638,"SF","small",545.4
"1136",1136,"paca",0.175,"LS","large",8172.55
"1137",1137,"agouti",0.258461538461539,"SF","small",2309.12
"1138",1138,"agouti",0.118695652173913,"SF","small",2309.12
"1139",1139,"tamandua",0.170454545454546,"LS","large",4800
"1140",1140,"agouti",0.372,"SF","small",2309.12
"1141",1141,"agouti",0.0999999999999999,"SF","small",2309.12
"1142",1142,"rat",1.269,"SF","small",282.17
"1143",1143,"agouti",0.1125,"SF","small",2309.12
"1144",1144,"coati",0.168,"SF","small",3775.5
"1145",1145,"brocket",1.09928571428571,"LF","large",20546.86
"1146",1146,"armadillo",0.0964285714285712,"SF","small",3949.01
"1147",1147,"rat",0.269999999999999,"SF","small",282.17
"1148",1148,"agouti",0.334285714285713,"SF","small",2309.12
"1149",1149,"agouti",0.1725,"SF","small",2309.12
"1150",1150,"agouti",0.465,"SF","small",2309.12
"1151",1151,"armadillo",0.1325,"SF","small",3949.01
"1152",1152,"agouti",0.0572727272727274,"SF","small",2309.12
"1153",1153,"agouti",0.248571428571428,"SF","small",2309.12
"1154",1154,"agouti",0.262857142857143,"SF","small",2309.12
"1155",1155,"agouti",0.155,"SF","small",2309.12
"1156",1156,"agouti",0.0883333333333333,"SF","small",2309.12
"1157",1157,"rat",0.21,"SF","small",282.17
"1158",1158,"rat",0.18,"SF","small",282.17
"1159",1159,"rat",0.27,"SF","small",282.17
"1160",1160,"agouti",0.257142857142857,"SF","small",2309.12
"1161",1161,"agouti",0.196875,"SF","small",2309.12
"1162",1162,"agouti",0.225,"SF","small",2309.12
"1163",1163,"agouti",0.315,"SF","small",2309.12
"1164",1164,"paca",0.36,"LS","large",8172.55
"1165",1165,"rat",0.48,"SF","small",282.17
"1166",1166,"agouti",0.253125,"SF","small",2309.12
"1167",1167,"peccary",0.405,"LS","large",21133.69
"1168",1168,"paca",0.54,"LS","large",8172.55
"1169",1169,"paca",0.3375,"LS","large",8172.55
"1170",1170,"paca",0.405,"LS","large",8172.55
"1171",1171,"peccary",0.45,"LS","large",21133.69
"1172",1172,"coati",0.3375,"SF","small",3775.5
"1173",1173,"peccary",0.779999999999999,"LS","large",21133.69
"1174",1174,"brocket",0.45,"LF","large",20546.86
"1175",1175,"agouti",0.482142857142857,"SF","small",2309.12
"1176",1176,"agouti",0.959999999999999,"SF","small",2309.12
"1177",1177,"peccary",0.685714285714286,"LS","large",21133.69
"1178",1178,"peccary",0.45,"LS","large",21133.69
"1179",1179,"peccary",0.728571428571428,"LS","large",21133.69
"1180",1180,"brocket",0.478125,"LF","large",20546.86
"1181",1181,"agouti",0.546428571428571,"SF","small",2309.12
"1182",1182,"peccary",0.675,"LS","large",21133.69
"1183",1183,"coati",0.578571428571428,"SF","small",3775.5
"1184",1184,"ocelot",0.578571428571428,"LF","large",11880
"1185",1185,"peccary",0.9,"LS","large",21133.69
"1186",1186,"brocket",1.08,"LF","large",20546.86
"1187",1187,"peccary",2.04,"LS","large",21133.69
"1188",1188,"peccary",0.652500000000001,"LS","large",21133.69
"1189",1189,"peccary",0.164659090909091,"LS","large",21133.69
"1190",1190,"agouti",0.228375,"SF","small",2309.12
"1191",1191,"peccary",0.506250000000001,"LS","large",21133.69
"1192",1192,"peccary",0.506250000000001,"LS","large",21133.69
"1193",1193,"agouti",0.0841304347826086,"SF","small",2309.12
"1194",1194,"paca",0.1305,"LS","large",8172.55
"1195",1195,"peccary",0.353571428571428,"LS","large",21133.69
"1196",1196,"agouti",0.135,"SF","small",2309.12
"1197",1197,"agouti",0.0793421052631579,"SF","small",2309.12
"1198",1198,"tamandua",0.405,"LS","large",4800
"1199",1199,"peccary",0.176785714285714,"LS","large",21133.69
"1200",1200,"brocket",0.0659999999999999,"LF","large",20546.86
"1201",1201,"agouti",0.294,"SF","small",2309.12
"1202",1202,"peccary",0.504,"LS","large",21133.69
"1203",1203,"paca",0.235384615384616,"LS","large",8172.55
"1204",1204,"agouti",0.0778846153846156,"SF","small",2309.12
"1205",1205,"paca",0.125357142857143,"LS","large",8172.55
"1206",1206,"agouti",0.1825,"SF","small",2309.12
"1207",1207,"coati",0.2115,"SF","small",3775.5
"1208",1208,"ocelot",0.695999999999999,"LF","large",11880
"1209",1209,"agouti",0.234,"SF","small",2309.12
"1210",1210,"agouti",1.26,"SF","small",2309.12
"1211",1211,"mouse",0.2835,"SF","small",19.3
"1212",1212,"paca",0.276,"LS","large",8172.55
"1213",1213,"rat",0.478125,"SF","small",282.17
"1214",1214,"ocelot",0.514285714285714,"LF","large",11880
"1215",1215,"agouti",0.2775,"SF","small",2309.12
"1216",1216,"agouti",0.0771428571428572,"SF","small",2309.12
"1217",1217,"agouti",0.0428571428571429,"SF","small",2309.12
"1218",1218,"agouti",0.0432692307692309,"SF","small",2309.12
"1219",1219,"coati",0.478125,"SF","small",3775.5
"1220",1220,"agouti",0.3645,"SF","small",2309.12
"1221",1221,"agouti",0.725999999999999,"SF","small",2309.12
"1222",1222,"ocelot",0.64875,"LF","large",11880
"1223",1223,"coati",0.578571428571428,"SF","small",3775.5
"1224",1224,"rat",0.21,"SF","small",282.17
"1225",1225,"coati",0.0450000000000001,"SF","small",3775.5
"1226",1226,"mouse",0.1875,"SF","small",19.3
"1227",1227,"tamandua",0.196875,"LS","large",4800
"1228",1228,"agouti",0.0990000000000001,"SF","small",2309.12
"1229",1229,"ocelot",0.342,"LF","large",11880
"1230",1230,"agouti",0.321428571428571,"SF","small",2309.12
"1231",1231,"rat",0.0859090909090911,"SF","small",282.17
"1232",1232,"agouti",0.086785714285714,"SF","small",2309.12
"1233",1233,"agouti",0.459642857142857,"SF","small",2309.12
"1234",1234,"agouti",0.50625,"SF","small",2309.12
"1235",1235,"squirrel",0.153,"SF","small",545.4
"1236",1236,"agouti",0.225,"SF","small",2309.12
"1237",1237,"agouti",0.0569117647058823,"SF","small",2309.12
"1238",1238,"agouti",0.245,"SF","small",2309.12
"1239",1239,"agouti",0.189642857142857,"SF","small",2309.12
"1240",1240,"agouti",0.36,"SF","small",2309.12
"1241",1241,"mouse",0.0739285714285712,"SF","small",19.3
"1242",1242,"squirrel",0.100384615384616,"SF","small",545.4
"1243",1243,"agouti",0.234642857142857,"SF","small",2309.12
"1244",1244,"peccary",0.578571428571428,"LS","large",21133.69
"1245",1245,"agouti",0.167142857142857,"SF","small",2309.12
"1246",1246,"paca",0.216,"LS","large",8172.55
"1247",1247,"agouti",0.0562500000000001,"SF","small",2309.12
"1248",1248,"agouti",0.0572727272727274,"SF","small",2309.12
"1249",1249,"tamandua",0.257142857142857,"LS","large",4800
"1250",1250,"coati",0.100657894736842,"SF","small",3775.5
"1251",1251,"agouti",0.637500000000001,"SF","small",2309.12
"1252",1252,"agouti",0.647999999999999,"SF","small",2309.12
"1253",1253,"agouti",0.173571428571428,"SF","small",2309.12
"1254",1254,"paca",0.150882352941176,"LS","large",8172.55
"1255",1255,"coati",0.148026315789474,"SF","small",3775.5
"1256",1256,"agouti",0.1995,"SF","small",2309.12
"1257",1257,"coati",0.61125,"SF","small",3775.5
"1258",1258,"coati",0.857142857142857,"SF","small",3775.5
"1259",1259,"agouti",0.261428571428571,"SF","small",2309.12
"1260",1260,"agouti",0.0958695652173911,"SF","small",2309.12
"1261",1261,"ocelot",0.27,"LF","large",11880
"1262",1262,"agouti",0.0885937499999999,"SF","small",2309.12
"1263",1263,"agouti",0.286875,"SF","small",2309.12
"1264",1264,"agouti",0.0806250000000002,"SF","small",2309.12
"1265",1265,"coati",0.0635294117647058,"SF","small",3775.5
"1266",1266,"agouti",0.218571428571429,"SF","small",2309.12
"1267",1267,"peccary",0.0814285714285715,"LS","large",21133.69
"1268",1268,"paca",0.117,"LS","large",8172.55
"1269",1269,"peccary",2.325,"LS","large",21133.69
"1270",1270,"agouti",0.514285714285714,"SF","small",2309.12
"1271",1271,"peccary",0.854999999999999,"LS","large",21133.69
"1272",1272,"agouti",0.585,"SF","small",2309.12
"1273",1273,"ocelot",0.652500000000002,"LF","large",11880
"1274",1274,"opossum",0.18,"LF","large",1134.75
"1275",1275,"agouti",0.0725,"SF","small",2309.12
"1276",1276,"agouti",0.539999999999999,"SF","small",2309.12
"1277",1277,"tamandua",0.539999999999999,"LS","large",4800
"1278",1278,"coati",0.222857142857143,"SF","small",3775.5
"1279",1279,"agouti",0.2925,"SF","small",2309.12
"1280",1280,"rat",0.14625,"SF","small",282.17
"1281",1281,"peccary",0.809999999999999,"LS","large",21133.69
"1282",1282,"squirrel",0.0825,"SF","small",545.4
"1283",1283,"agouti",0.3015,"SF","small",2309.12
"1284",1284,"agouti",0.3285,"SF","small",2309.12
"1285",1285,"coati",0.342857142857143,"SF","small",3775.5
"1286",1286,"rat",0.15923076923077,"SF","small",282.17
"1287",1287,"agouti",0.57,"SF","small",2309.12
"1288",1288,"agouti",0.3675,"SF","small",2309.12
"1289",1289,"agouti",0.178676470588235,"SF","small",2309.12
"1290",1290,"agouti",1.0125,"SF","small",2309.12
"1291",1291,"agouti",0.73875,"SF","small",2309.12
"1292",1292,"rat",0.27,"SF","small",282.17
"1293",1293,"rat",0.0918750000000002,"SF","small",282.17
"1294",1294,"agouti",0.245454545454546,"SF","small",2309.12
"1295",1295,"rat",0.405,"SF","small",282.17
"1296",1296,"rat",0.117,"SF","small",282.17
"1297",1297,"opossum",0.378,"LF","large",1134.75
"1298",1298,"agouti",0.141428571428571,"SF","small",2309.12
"1299",1299,"agouti",0.24,"SF","small",2309.12
"1300",1300,"brocket",0.202500000000001,"LF","large",20546.86
"1301",1301,"squirrel",0.2475,"SF","small",545.4
"1302",1302,"agouti",0.317142857142857,"SF","small",2309.12
"1303",1303,"ocelot",0.228461538461539,"LF","large",11880
"1304",1304,"paca",0.253125,"LS","large",8172.55
"1305",1305,"ocelot",0.248571428571428,"LF","large",11880
"1306",1306,"agouti",0.279782608695652,"SF","small",2309.12
"1307",1307,"agouti",0.54,"SF","small",2309.12
"1308",1308,"rat",0.225,"SF","small",282.17
"1309",1309,"peccary",0.146785714285715,"LS","large",21133.69
"1310",1310,"peccary",0.086785714285714,"LS","large",21133.69
"1311",1311,"agouti",0.138068181818182,"SF","small",2309.12
"1312",1312,"agouti",0.347142857142856,"SF","small",2309.12
"1313",1313,"mouse",0.18,"SF","small",19.3
"1314",1314,"agouti",0.252,"SF","small",2309.12
"1315",1315,"brocket",0.241071428571428,"LF","large",20546.86
"1316",1316,"agouti",0.311785714285714,"SF","small",2309.12
"1317",1317,"paca",0.0644999999999999,"LS","large",8172.55
"1318",1318,"agouti",0.2505,"SF","small",2309.12
"1319",1319,"rat",0.045,"SF","small",282.17
"1320",1320,"rat",0.16875,"SF","small",282.17
"1321",1321,"rat",0.18,"SF","small",282.17
"1322",1322,"rat",0.144,"SF","small",282.17
"1323",1323,"agouti",0.27,"SF","small",2309.12
"1324",1324,"agouti",0.16875,"SF","small",2309.12
"1325",1325,"agouti",0.225,"SF","small",2309.12
"1326",1326,"agouti",0.324,"SF","small",2309.12
"1327",1327,"coati",0.257142857142857,"SF","small",3775.5
"1328",1328,"peccary",0.45,"LS","large",21133.69
"1329",1329,"coati",0.353571428571428,"SF","small",3775.5
"1330",1330,"peccary",0.495,"LS","large",21133.69
"1331",1331,"coati",0.308571428571428,"SF","small",3775.5
"1332",1332,"agouti",0.315,"SF","small",2309.12
"1333",1333,"agouti",0.3375,"SF","small",2309.12
"1334",1334,"tamandua",0.385714285714286,"LS","large",4800
"1335",1335,"agouti",0.437142857142857,"SF","small",2309.12
"1336",1336,"agouti",0.478125,"SF","small",2309.12
"1337",1337,"agouti",0.488571428571428,"SF","small",2309.12
"1338",1338,"armadillo",0.990000000000001,"SF","small",3949.01
"1339",1339,"peccary",0.495,"LS","large",21133.69
"1340",1340,"coati",0.5175,"SF","small",3775.5
"1341",1341,"paca",0.8625,"LS","large",8172.55
"1342",1342,"agouti",1.17,"SF","small",2309.12
"1343",1343,"agouti",0.694285714285714,"SF","small",2309.12
"1344",1344,"peccary",0.0287999999999999,"LS","large",21133.69
"1345",1345,"paca",0.5175,"LS","large",8172.55
"1346",1346,"peccary",0.31875,"LS","large",21133.69
"1347",1347,"agouti",0.4725,"SF","small",2309.12
"1348",1348,"brocket",0.0731249999999999,"LF","large",20546.86
"1349",1349,"agouti",0.312,"SF","small",2309.12
"1350",1350,"tamandua",0.294545454545455,"LS","large",4800
"1351",1351,"agouti",0.27,"SF","small",2309.12
"1352",1352,"brocket",0.205500000000001,"LF","large",20546.86
"1353",1353,"paca",0.243,"LS","large",8172.55
"1354",1354,"agouti",0.809999999999999,"SF","small",2309.12
"1355",1355,"peccary",0.308571428571428,"LS","large",21133.69
"1356",1356,"paca",0.12323076923077,"LS","large",8172.55
"1357",1357,"agouti",0.0629999999999999,"SF","small",2309.12
"1358",1358,"agouti",0.405,"SF","small",2309.12
"1359",1359,"agouti",0.1875,"SF","small",2309.12
"1360",1360,"paca",0.234,"LS","large",8172.55
"1361",1361,"agouti",0.31875,"SF","small",2309.12
"1362",1362,"peccary",0.120315789473684,"LS","large",21133.69
"1363",1363,"agouti",0.753750000000001,"SF","small",2309.12
"1364",1364,"armadillo",0.630000000000001,"SF","small",3949.01
"1365",1365,"rat",0.3075,"SF","small",282.17
"1366",1366,"agouti",0.0388421052631579,"SF","small",2309.12
"1367",1367,"agouti",0.2025,"SF","small",2309.12
"1368",1368,"peccary",0.216,"LS","large",21133.69
"1369",1369,"agouti",0.6975,"SF","small",2309.12
"1370",1370,"opossum",0.2088,"LF","large",1134.75
"1371",1371,"agouti",0.482142857142857,"SF","small",2309.12
"1372",1372,"agouti",0.0702000000000001,"SF","small",2309.12
"1373",1373,"agouti",0.234,"SF","small",2309.12
"1374",1374,"agouti",0.198,"SF","small",2309.12
"1375",1375,"agouti",0.187714285714286,"SF","small",2309.12
"1376",1376,"paca",0.2592,"LS","large",8172.55
"1377",1377,"paca",0.405,"LS","large",8172.55
"1378",1378,"paca",0.742500000000001,"LS","large",8172.55
"1379",1379,"agouti",0.1692,"SF","small",2309.12
"1380",1380,"agouti",0.0755999999999998,"SF","small",2309.12
"1381",1381,"squirrel",0.225,"SF","small",545.4
"1382",1382,"armadillo",0.630000000000001,"SF","small",3949.01
"1383",1383,"paca",0.324,"LS","large",8172.55
"1384",1384,"agouti",0.171,"SF","small",2309.12
"1385",1385,"armadillo",0.36,"SF","small",3949.01
"1386",1386,"agouti",0.0600000000000002,"SF","small",2309.12
"1387",1387,"squirrel",0.0687272727272728,"SF","small",545.4
"1388",1388,"squirrel",0.0687272727272728,"SF","small",545.4
"1389",1389,"mouse",0.2925,"SF","small",19.3
"1390",1390,"paca",0.195,"LS","large",8172.55
"1391",1391,"squirrel",0.0634285714285715,"SF","small",545.4
"1392",1392,"squirrel",0.244285714285714,"SF","small",545.4
"1393",1393,"agouti",0.1089,"SF","small",2309.12
"1394",1394,"opossum",1.125,"LF","large",1134.75
"1395",1395,"agouti",0.286875,"SF","small",2309.12
"1396",1396,"agouti",0.1476,"SF","small",2309.12
"1397",1397,"agouti",0.318461538461539,"SF","small",2309.12
"1398",1398,"paca",0.288,"LS","large",8172.55
"1399",1399,"coati",0.17723076923077,"SF","small",3775.5
"1400",1400,"rat",0.36,"SF","small",282.17
"1401",1401,"agouti",0.102461538461539,"SF","small",2309.12
"1402",1402,"brocket",0.0651428571428572,"LF","large",20546.86
"1403",1403,"agouti",0.0702857142857144,"SF","small",2309.12
"1404",1404,"agouti",0.278181818181819,"SF","small",2309.12
"1405",1405,"armadillo",0.156,"SF","small",3949.01
"1406",1406,"agouti",0.0611999999999999,"SF","small",2309.12
"1407",1407,"paca",0.405,"LS","large",8172.55
"1408",1408,"ocelot",0.514285714285714,"LF","large",11880
"1409",1409,"agouti",0.9375,"SF","small",2309.12
"1410",1410,"coati",0.201,"SF","small",3775.5
"1411",1411,"agouti",0.152,"SF","small",2309.12
"1412",1412,"agouti",0.345,"SF","small",2309.12
"1413",1413,"mouse",0.347999999999999,"SF","small",19.3
"1414",1414,"tamandua",0.2175,"LS","large",4800
"1415",1415,"rat",0.27,"SF","small",282.17
"1416",1416,"squirrel",0.3,"SF","small",545.4
"1417",1417,"squirrel",0.0621000000000001,"SF","small",545.4
"1418",1418,"agouti",0.218571428571428,"SF","small",2309.12
"1419",1419,"mouse",0.0474545454545455,"SF","small",19.3
"1420",1420,"ocelot",0.1284,"LF","large",11880
"1421",1421,"opossum",0.618750000000001,"LF","large",1134.75
"1422",1422,"agouti",1.1625,"SF","small",2309.12
"1423",1423,"agouti",0.289285714285714,"SF","small",2309.12
"1424",1424,"agouti",0.363214285714286,"SF","small",2309.12
"1425",1425,"agouti",0.2556,"SF","small",2309.12
"1426",1426,"agouti",0.36,"SF","small",2309.12
"1427",1427,"agouti",0.497571428571427,"SF","small",2309.12
"1428",1428,"agouti",0.203142857142857,"SF","small",2309.12
"1429",1429,"agouti",0.3,"SF","small",2309.12
"1430",1430,"brocket",0.125217391304348,"LF","large",20546.86
"1431",1431,"peccary",0.282375,"LS","large",21133.69
"1432",1432,"armadillo",1.0404,"SF","small",3949.01
"1433",1433,"rat",0.365625,"SF","small",282.17
"1434",1434,"agouti",0.0756000000000001,"SF","small",2309.12
"1435",1435,"agouti",0.0707142857142855,"SF","small",2309.12
"1436",1436,"peccary",0.380571428571428,"LS","large",21133.69
"1437",1437,"agouti",0.216,"SF","small",2309.12
"1438",1438,"paca",0.144,"LS","large",8172.55
"1439",1439,"rat",0.216,"SF","small",282.17
"1440",1440,"agouti",0.2025,"SF","small",2309.12
"1441",1441,"tamandua",0.324,"LS","large",4800
"1442",1442,"agouti",0.214285714285714,"SF","small",2309.12
"1443",1443,"agouti",0.214285714285714,"SF","small",2309.12
"1444",1444,"agouti",0.214285714285714,"SF","small",2309.12
"1445",1445,"rat",0.275,"SF","small",282.17
"1446",1446,"agouti",0.235714285714286,"SF","small",2309.12
